2020/10/28 11:19 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2128,11:00～12:00,07月10日,07:25,18,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1810,11:00～12:00,07月10日,07:25

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1883,17:00～18:00,07月10日,07:25,14,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1657,17:00～18:00,07月10日,07:25

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/07/10,00:00,1256,1259,80,1576
2020/07/10,01:00,1192,1181,78,1519
2020/07/10,02:00,1170,1159,78,1496
2020/07/10,03:00,1195,1184,80,1494
2020/07/10,04:00,1194,1202,80,1493
2020/07/10,05:00,1187,1192,79,1499
2020/07/10,06:00,1227,1245,78,1572
2020/07/10,07:00,1361,1394,80,1702
2020/07/10,08:00,1594,1643,82,1939
2020/07/10,09:00,1752,1791,83,2105
2020/07/10,10:00,1785,1800,84,2115
2020/07/10,11:00,1801,1810,85,2128
2020/07/10,12:00,1730,1707,84,2061
2020/07/10,13:00,1812,1799,86,2114
2020/07/10,14:00,1827,1800,86,2116
2020/07/10,15:00,1797,1771,86,2080
2020/07/10,16:00,1759,1760,87,2031
2020/07/10,17:00,1667,1657,89,1883
2020/07/10,18:00,1631,1610,89,1842
2020/07/10,19:00,1599,1577,87,1834
2020/07/10,20:00,1535,1514,87,1772
2020/07/10,21:00,1472,1448,85,1725
2020/07/10,22:00,1427,1397,86,1668
2020/07/10,23:00,1374,1343,87,1583

最大使用率(%),時間帯
89,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1712,13:00～14:00,07月10日,17:06,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1456,13:00～14:00,07月10日,17:06

