2017/10/28 23:57 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
138,18:00～19:00,10月28日,18:38,36,73

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
102,18:00～19:00,10月28日,18:38

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/10/28,00:00,81,76,58
2017/10/28,01:00,77,74,55
2017/10/28,02:00,75,73,54
2017/10/28,03:00,75,74,54
2017/10/28,04:00,75,74,54
2017/10/28,05:00,73,73,52
2017/10/28,06:00,72,73,52
2017/10/28,07:00,76,78,55
2017/10/28,08:00,82,85,59
2017/10/28,09:00,86,92,62
2017/10/28,10:00,86,95,62
2017/10/28,11:00,89,96,64
2017/10/28,12:00,91,97,65
2017/10/28,13:00,88,94,63
2017/10/28,14:00,86,94,62
2017/10/28,15:00,86,95,62
2017/10/28,16:00,87,97,63
2017/10/28,17:00,91,99,65
2017/10/28,18:00,96,102,69
2017/10/28,19:00,94,100,68
2017/10/28,20:00,90,97,65
2017/10/28,21:00,86,93,62
2017/10/28,22:00,82,87,59
2017/10/28,23:00,,84,

最大使用率(%),時間帯
69,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
159,18:00～19:00,10月28日,07:36,60,62

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
98,18:00～19:00,10月28日,07:36

DATE,TIME,当日実績(5分間隔値)(万kW)
2017/10/28,00:00,85
2017/10/28,00:05,84
2017/10/28,00:10,84
2017/10/28,00:15,83
2017/10/28,00:20,83
2017/10/28,00:25,82
2017/10/28,00:30,82
2017/10/28,00:35,81
2017/10/28,00:40,82
2017/10/28,00:45,82
2017/10/28,00:50,81
2017/10/28,00:55,81
2017/10/28,01:00,80
2017/10/28,01:05,80
2017/10/28,01:10,80
2017/10/28,01:15,80
2017/10/28,01:20,79
2017/10/28,01:25,79
2017/10/28,01:30,79
2017/10/28,01:35,78
2017/10/28,01:40,78
2017/10/28,01:45,78
2017/10/28,01:50,77
2017/10/28,01:55,77
2017/10/28,02:00,77
2017/10/28,02:05,76
2017/10/28,02:10,76
2017/10/28,02:15,76
2017/10/28,02:20,76
2017/10/28,02:25,76
2017/10/28,02:30,76
2017/10/28,02:35,76
2017/10/28,02:40,77
2017/10/28,02:45,77
2017/10/28,02:50,77
2017/10/28,02:55,76
2017/10/28,03:00,76
2017/10/28,03:05,77
2017/10/28,03:10,76
2017/10/28,03:15,76
2017/10/28,03:20,76
2017/10/28,03:25,77
2017/10/28,03:30,76
2017/10/28,03:35,77
2017/10/28,03:40,76
2017/10/28,03:45,77
2017/10/28,03:50,77
2017/10/28,03:55,77
2017/10/28,04:00,77
2017/10/28,04:05,77
2017/10/28,04:10,77
2017/10/28,04:15,77
2017/10/28,04:20,77
2017/10/28,04:25,76
2017/10/28,04:30,76
2017/10/28,04:35,76
2017/10/28,04:40,76
2017/10/28,04:45,76
2017/10/28,04:50,76
2017/10/28,04:55,76
2017/10/28,05:00,75
2017/10/28,05:05,76
2017/10/28,05:10,75
2017/10/28,05:15,75
2017/10/28,05:20,75
2017/10/28,05:25,75
2017/10/28,05:30,75
2017/10/28,05:35,74
2017/10/28,05:40,74
2017/10/28,05:45,74
2017/10/28,05:50,73
2017/10/28,05:55,73
2017/10/28,06:00,73
2017/10/28,06:05,73
2017/10/28,06:10,73
2017/10/28,06:15,73
2017/10/28,06:20,73
2017/10/28,06:25,73
2017/10/28,06:30,73
2017/10/28,06:35,73
2017/10/28,06:40,74
2017/10/28,06:45,74
2017/10/28,06:50,74
2017/10/28,06:55,74
2017/10/28,07:00,74
2017/10/28,07:05,75
2017/10/28,07:10,76
2017/10/28,07:15,76
2017/10/28,07:20,76
2017/10/28,07:25,77
2017/10/28,07:30,77
2017/10/28,07:35,78
2017/10/28,07:40,78
2017/10/28,07:45,78
2017/10/28,07:50,78
2017/10/28,07:55,79
2017/10/28,08:00,79
2017/10/28,08:05,80
2017/10/28,08:10,81
2017/10/28,08:15,81
2017/10/28,08:20,81
2017/10/28,08:25,82
2017/10/28,08:30,82
2017/10/28,08:35,85
2017/10/28,08:40,86
2017/10/28,08:45,86
2017/10/28,08:50,86
2017/10/28,08:55,87
2017/10/28,09:00,87
2017/10/28,09:05,86
2017/10/28,09:10,86
2017/10/28,09:15,86
2017/10/28,09:20,86
2017/10/28,09:25,86
2017/10/28,09:30,86
2017/10/28,09:35,87
2017/10/28,09:40,88
2017/10/28,09:45,88
2017/10/28,09:50,88
2017/10/28,09:55,88
2017/10/28,10:00,88
2017/10/28,10:05,87
2017/10/28,10:10,87
2017/10/28,10:15,87
2017/10/28,10:20,87
2017/10/28,10:25,87
2017/10/28,10:30,86
2017/10/28,10:35,88
2017/10/28,10:40,88
2017/10/28,10:45,88
2017/10/28,10:50,87
