2020/06/11 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
867,14:00～15:00,06月10日,09:05,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
798,14:00～15:00,06月10日,09:05

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
769,14:00～15:00,06月10日,09:05,9,92

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
708,14:00～15:00,06月10日,09:05

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/6/10,0:00,529,529,92,574
2020/6/10,1:00,512,515,91,560
2020/6/10,2:00,535,546,90,593
2020/6/10,3:00,575,591,88,651
2020/6/10,4:00,597,607,89,664
2020/6/10,5:00,575,594,87,660
2020/6/10,6:00,575,587,87,658
2020/6/10,7:00,599,605,90,662
2020/6/10,8:00,684,674,93,732
2020/6/10,9:00,736,756,89,821
2020/6/10,10:00,742,769,88,836
2020/6/10,11:00,765,780,90,847
2020/6/10,12:00,723,728,91,791
2020/6/10,13:00,755,781,89,848
2020/6/10,14:00,769,798,88,867
2020/6/10,15:00,752,776,89,843
2020/6/10,16:00,743,754,90,819
2020/6/10,17:00,693,730,87,792
2020/6/10,18:00,683,708,88,769
2020/6/10,19:00,675,686,90,745
2020/6/10,20:00,652,658,91,715
2020/6/10,21:00,625,619,93,672
2020/6/10,22:00,594,587,92,645
2020/6/10,23:00,563,555,90,622

最大使用率(%),時間帯
93,08:00～09:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
852,10:00～11:00,06月10日,18:05,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
789,11:00～12:00,06月10日,18:05

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
739,10:00～11:00,06月10日,18:05,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
677,10:00～11:00,06月10日,18:05

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/6/10,0:00,542,0
2020/6/10,0:05,537,0
2020/6/10,0:10,537,0
2020/6/10,0:15,534,0
2020/6/10,0:20,536,0
2020/6/10,0:25,532,0
2020/6/10,0:30,520,0
2020/6/10,0:35,518,0
2020/6/10,0:40,520,0
2020/6/10,0:45,523,0
2020/6/10,0:50,524,0
2020/6/10,0:55,522,0
2020/6/10,1:00,522,0
2020/6/10,1:05,512,0
2020/6/10,1:10,512,0
2020/6/10,1:15,509,0
2020/6/10,1:20,516,0
2020/6/10,1:25,520,0
2020/6/10,1:30,514,0
2020/6/10,1:35,505,0
2020/6/10,1:40,507,0
2020/6/10,1:45,509,0
2020/6/10,1:50,510,0
2020/6/10,1:55,511,0
2020/6/10,2:00,517,0
2020/6/10,2:05,522,0
2020/6/10,2:10,519,0
2020/6/10,2:15,516,0
2020/6/10,2:20,530,0
2020/6/10,2:25,534,0
2020/6/10,2:30,545,0
2020/6/10,2:35,540,0
2020/6/10,2:40,543,0
2020/6/10,2:45,543,0
2020/6/10,2:50,551,0
2020/6/10,2:55,557,0
2020/6/10,3:00,563,0
2020/6/10,3:05,570,0
2020/6/10,3:10,564,0
2020/6/10,3:15,563,0
2020/6/10,3:20,561,0
2020/6/10,3:25,569,0
2020/6/10,3:30,574,0
2020/6/10,3:35,584,0
2020/6/10,3:40,585,0
2020/6/10,3:45,582,0
2020/6/10,3:50,587,0
2020/6/10,3:55,597,0
2020/6/10,4:00,599,0
2020/6/10,4:05,601,0
2020/6/10,4:10,604,0
2020/6/10,4:15,599,0
2020/6/10,4:20,599,0
2020/6/10,4:25,590,0
2020/6/10,4:30,588,0
2020/6/10,4:35,589,0
2020/6/10,4:40,598,0
2020/6/10,4:45,601,0
2020/6/10,4:50,599,0
2020/6/10,4:55,593,0
2020/6/10,5:00,592,0
2020/6/10,5:05,590,0
2020/6/10,5:10,589,1
2020/6/10,5:15,583,2
2020/6/10,5:20,584,3
2020/6/10,5:25,575,5
2020/6/10,5:30,567,7
2020/6/10,5:35,561,10
2020/6/10,5:40,563,13
2020/6/10,5:45,565,16
2020/6/10,5:50,563,20
2020/6/10,5:55,568,24
2020/6/10,6:00,573,29
2020/6/10,6:05,581,32
2020/6/10,6:10,580,37
2020/6/10,6:15,578,41
2020/6/10,6:20,579,46
2020/6/10,6:25,573,52
2020/6/10,6:30,572,57
2020/6/10,6:35,568,63
2020/6/10,6:40,570,69
2020/6/10,6:45,574,73
2020/6/10,6:50,579,79
2020/6/10,6:55,577,84
2020/6/10,7:00,584,90
2020/6/10,7:05,593,97
2020/6/10,7:10,595,103
2020/6/10,7:15,594,107
2020/6/10,7:20,593,112
2020/6/10,7:25,592,115
2020/6/10,7:30,601,120
2020/6/10,7:35,597,123
2020/6/10,7:40,598,129
2020/6/10,7:45,607,136
2020/6/10,7:50,613,140
2020/6/10,7:55,623,145
2020/6/10,8:00,635,147
2020/6/10,8:05,648,152
2020/6/10,8:10,660,163
2020/6/10,8:15,664,164
2020/6/10,8:20,676,162
2020/6/10,8:25,684,164
2020/6/10,8:30,693,166
2020/6/10,8:35,689,164
2020/6/10,8:40,707,167
2020/6/10,8:45,714,169
2020/6/10,8:50,713,174
2020/6/10,8:55,723,177
2020/6/10,9:00,726,178
2020/6/10,9:05,734,180
2020/6/10,9:10,735,182
2020/6/10,9:15,734,184
2020/6/10,9:20,736,187
2020/6/10,9:25,745,188
2020/6/10,9:30,746,186
2020/6/10,9:35,746,184
2020/6/10,9:40,745,179
2020/6/10,9:45,736,176
2020/6/10,9:50,729,173
2020/6/10,9:55,725,175
2020/6/10,10:00,719,179
2020/6/10,10:05,720,184
2020/6/10,10:10,728,192
2020/6/10,10:15,726,197
2020/6/10,10:20,732,203
2020/6/10,10:25,738,207
2020/6/10,10:30,744,184
2020/6/10,10:35,755,182
2020/6/10,10:40,756,184
2020/6/10,10:45,757,188
2020/6/10,10:50,760,187
2020/6/10,10:55,763,191
2020/6/10,11:00,768,213
2020/6/10,11:05,767,190
2020/6/10,11:10,764,192
2020/6/10,11:15,761,201
2020/6/10,11:20,762,202
2020/6/10,11:25,769,203
2020/6/10,11:30,767,203
2020/6/10,11:35,769,201
2020/6/10,11:40,768,202
2020/6/10,11:45,770,204
2020/6/10,11:50,764,206
2020/6/10,11:55,752,202
2020/6/10,12:00,736,202
2020/6/10,12:05,728,202
2020/6/10,12:10,716,202
2020/6/10,12:15,711,200
2020/6/10,12:20,710,195
2020/6/10,12:25,726,193
2020/6/10,12:30,721,194
2020/6/10,12:35,719,193
2020/6/10,12:40,724,189
2020/6/10,12:45,722,183
2020/6/10,12:50,728,179
2020/6/10,12:55,732,179
2020/6/10,13:00,743,175
2020/6/10,13:05,752,168
2020/6/10,13:10,759,162
2020/6/10,13:15,758,160
2020/6/10,13:20,758,156
2020/6/10,13:25,766,152
2020/6/10,13:30,758,146
2020/6/10,13:35,758,142
2020/6/10,13:40,755,143
2020/6/10,13:45,751,145
2020/6/10,13:50,751,148
2020/6/10,13:55,757,146
2020/6/10,14:00,771,149
2020/6/10,14:05,771,151
2020/6/10,14:10,776,151
2020/6/10,14:15,774,153
2020/6/10,14:20,777,149
2020/6/10,14:25,779,147
2020/6/10,14:30,774,146
2020/6/10,14:35,771,141
2020/6/10,14:40,767,138
2020/6/10,14:45,762,136
2020/6/10,14:50,758,127
2020/6/10,14:55,752,130
2020/6/10,15:00,746,132
2020/6/10,15:05,741,134
2020/6/10,15:10,745,139
2020/6/10,15:15,752,136
2020/6/10,15:20,759,129
2020/6/10,15:25,761,122
2020/6/10,15:30,759,117
2020/6/10,15:35,757,114
2020/6/10,15:40,750,112
2020/6/10,15:45,753,111
2020/6/10,15:50,748,109
2020/6/10,15:55,748,106
2020/6/10,16:00,752,102
2020/6/10,16:05,751,99
2020/6/10,16:10,753,94
2020/6/10,16:15,747,90
2020/6/10,16:20,747,88
2020/6/10,16:25,747,87
2020/6/10,16:30,751,84
2020/6/10,16:35,746,79
