2018/5/3 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1127,16:00～17:00,5月2日,7:02,28,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
881,16:00～17:00,5月2日,7:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/5/2,0:00,651,671,58
2018/5/2,1:00,654,684,58
2018/5/2,2:00,681,706,60
2018/5/2,3:00,695,722,62
2018/5/2,4:00,699,731,62
2018/5/2,5:00,693,741,61
2018/5/2,6:00,702,760,62
2018/5/2,7:00,715,777,63
2018/5/2,8:00,794,805,70
2018/5/2,9:00,842,858,75
2018/5/2,10:00,851,865,75
2018/5/2,11:00,872,864,77
2018/5/2,12:00,828,825,73
2018/5/2,13:00,857,867,76
2018/5/2,14:00,883,879,78
2018/5/2,15:00,883,871,78
2018/5/2,16:00,887,881,79
2018/5/2,17:00,879,874,78
2018/5/2,18:00,877,873,78
2018/5/2,19:00,848,844,75
2018/5/2,20:00,810,798,72
2018/5/2,21:00,764,750,68
2018/5/2,22:00,720,728,64
2018/5/2,23:00,685,704,61

最大使用率(%),時間帯
79,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1029,19:00～20:00,5月2日,18:17,24,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
827,19:00～20:00,5月2日,18:17

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/5/2,0:00,658
2018/5/2,0:05,662
2018/5/2,0:10,661
2018/5/2,0:15,659
2018/5/2,0:20,655
2018/5/2,0:25,653
2018/5/2,0:30,650
2018/5/2,0:35,652
2018/5/2,0:40,649
2018/5/2,0:45,639
2018/5/2,0:50,638
2018/5/2,0:55,642
2018/5/2,1:00,644
2018/5/2,1:05,646
2018/5/2,1:10,651
2018/5/2,1:15,654
2018/5/2,1:20,654
2018/5/2,1:25,655
2018/5/2,1:30,656
2018/5/2,1:35,650
2018/5/2,1:40,649
2018/5/2,1:45,652
2018/5/2,1:50,658
2018/5/2,1:55,661
2018/5/2,2:00,668
2018/5/2,2:05,673
2018/5/2,2:10,676
2018/5/2,2:15,675
2018/5/2,2:20,678
2018/5/2,2:25,675
2018/5/2,2:30,675
2018/5/2,2:35,681
2018/5/2,2:40,684
2018/5/2,2:45,689
2018/5/2,2:50,689
2018/5/2,2:55,692
2018/5/2,3:00,692
2018/5/2,3:05,695
2018/5/2,3:10,696
2018/5/2,3:15,698
2018/5/2,3:20,697
2018/5/2,3:25,696
2018/5/2,3:30,689
2018/5/2,3:35,690
2018/5/2,3:40,694
2018/5/2,3:45,697
2018/5/2,3:50,698
2018/5/2,3:55,697
2018/5/2,4:00,699
2018/5/2,4:05,702
2018/5/2,4:10,703
2018/5/2,4:15,701
2018/5/2,4:20,702
2018/5/2,4:25,696
2018/5/2,4:30,699
2018/5/2,4:35,699
2018/5/2,4:40,696
2018/5/2,4:45,698
2018/5/2,4:50,699
2018/5/2,4:55,698
2018/5/2,5:00,696
2018/5/2,5:05,701
2018/5/2,5:10,699
2018/5/2,5:15,691
2018/5/2,5:20,689
2018/5/2,5:25,694
2018/5/2,5:30,694
2018/5/2,5:35,693
2018/5/2,5:40,692
2018/5/2,5:45,690
2018/5/2,5:50,691
2018/5/2,5:55,689
2018/5/2,6:00,693
2018/5/2,6:05,695
2018/5/2,6:10,697
2018/5/2,6:15,706
2018/5/2,6:20,702
2018/5/2,6:25,706
2018/5/2,6:30,702
2018/5/2,6:35,706
2018/5/2,6:40,708
2018/5/2,6:45,703
2018/5/2,6:50,706
2018/5/2,6:55,700
2018/5/2,7:00,694
2018/5/2,7:05,701
2018/5/2,7:10,708
2018/5/2,7:15,709
2018/5/2,7:20,711
2018/5/2,7:25,713
2018/5/2,7:30,710
2018/5/2,7:35,723
2018/5/2,7:40,721
2018/5/2,7:45,727
2018/5/2,7:50,717
2018/5/2,7:55,731
2018/5/2,8:00,735
2018/5/2,8:05,750
2018/5/2,8:10,750
2018/5/2,8:15,759
2018/5/2,8:20,774
2018/5/2,8:25,786
2018/5/2,8:30,799
2018/5/2,8:35,808
2018/5/2,8:40,815
2018/5/2,8:45,824
2018/5/2,8:50,834
2018/5/2,8:55,836
2018/5/2,9:00,844
2018/5/2,9:05,850
2018/5/2,9:10,854
2018/5/2,9:15,856
2018/5/2,9:20,853
2018/5/2,9:25,850
2018/5/2,9:30,846
2018/5/2,9:35,839
2018/5/2,9:40,835
2018/5/2,9:45,830
2018/5/2,9:50,823
2018/5/2,9:55,826
2018/5/2,10:00,830
2018/5/2,10:05,824
2018/5/2,10:10,832
2018/5/2,10:15,843
2018/5/2,10:20,848
2018/5/2,10:25,855
2018/5/2,10:30,855
2018/5/2,10:35,863
2018/5/2,10:40,863
2018/5/2,10:45,861
2018/5/2,10:50,866
2018/5/2,10:55,857
2018/5/2,11:00,860
2018/5/2,11:05,870
2018/5/2,11:10,879
2018/5/2,11:15,878
2018/5/2,11:20,874
2018/5/2,11:25,880
2018/5/2,11:30,872
2018/5/2,11:35,873
2018/5/2,11:40,872
2018/5/2,11:45,869
2018/5/2,11:50,863
2018/5/2,11:55,874
2018/5/2,12:00,868
2018/5/2,12:05,848
2018/5/2,12:10,845
2018/5/2,12:15,836
2018/5/2,12:20,834
2018/5/2,12:25,819
2018/5/2,12:30,818
2018/5/2,12:35,815
2018/5/2,12:40,817
2018/5/2,12:45,812
2018/5/2,12:50,818
2018/5/2,12:55,823
2018/5/2,13:00,831
2018/5/2,13:05,844
2018/5/2,13:10,855
2018/5/2,13:15,857
2018/5/2,13:20,860
2018/5/2,13:25,859
2018/5/2,13:30,850
2018/5/2,13:35,854
2018/5/2,13:40,858
2018/5/2,13:45,865
2018/5/2,13:50,864
2018/5/2,13:55,871
2018/5/2,14:00,868
2018/5/2,14:05,873
2018/5/2,14:10,881
2018/5/2,14:15,881
2018/5/2,14:20,890
2018/5/2,14:25,880
2018/5/2,14:30,878
2018/5/2,14:35,880
2018/5/2,14:40,884
2018/5/2,14:45,890
2018/5/2,14:50,888
2018/5/2,14:55,894
2018/5/2,15:00,886
2018/5/2,15:05,884
2018/5/2,15:10,880
2018/5/2,15:15,875
2018/5/2,15:20,879
2018/5/2,15:25,880
2018/5/2,15:30,874
2018/5/2,15:35,884
2018/5/2,15:40,887
2018/5/2,15:45,891
2018/5/2,15:50,883
2018/5/2,15:55,889
2018/5/2,16:00,886
2018/5/2,16:05,888
2018/5/2,16:10,885
2018/5/2,16:15,887
2018/5/2,16:20,879
2018/5/2,16:25,884
2018/5/2,16:30,884
2018/5/2,16:35,890
2018/5/2,16:40,895
2018/5/2,16:45,891
2018/5/2,16:50,889
2018/5/2,16:55,883
2018/5/2,17:00,882
2018/5/2,17:05,886
2018/5/2,17:10,887
2018/5/2,17:15,879
2018/5/2,17:20,880
2018/5/2,17:25,878
2018/5/2,17:30,873
2018/5/2,17:35,875
2018/5/2,17:40,878
2018/5/2,17:45,875
2018/5/2,17:50,875
2018/5/2,17:55,876
2018/5/2,18:00,878
2018/5/2,18:05,875
2018/5/2,18:10,876
2018/5/2,18:15,877
2018/5/2,18:20,882
2018/5/2,18:25,880
2018/5/2,18:30,882
2018/5/2,18:35,874
2018/5/2,18:40,878
2018/5/2,18:45,879
2018/5/2,18:50,872
2018/5/2,18:55,869
2018/5/2,19:00,871
2018/5/2,19:05,877
2018/5/2,19:10,860
2018/5/2,19:15,857
2018/5/2,19:20,856
2018/5/2,19:25,853
2018/5/2,19:30,843
2018/5/2,19:35,845
