2018/6/15 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1283,14:00～15:00,6/14,9:00,16,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1110,14:00～15:00,6/14,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/6/14,0:00,773,750,74
2018/6/14,1:00,761,750,74
2018/6/14,2:00,781,780,75
2018/6/14,3:00,828,840,77
2018/6/14,4:00,866,875,80
2018/6/14,5:00,866,875,79
2018/6/14,6:00,845,860,76
2018/6/14,7:00,845,890,73
2018/6/14,8:00,892,965,71
2018/6/14,9:00,967,1030,76
2018/6/14,10:00,1003,1060,77
2018/6/14,11:00,1011,1090,79
2018/6/14,12:00,974,1060,72
2018/6/14,13:00,1009,1105,78
2018/6/14,14:00,1026,1110,80
2018/6/14,15:00,1019,1085,82
2018/6/14,16:00,1033,1080,86
2018/6/14,17:00,1029,1055,82
2018/6/14,18:00,1019,1050,86
2018/6/14,19:00,1014,1060,87
2018/6/14,20:00,966,1010,84
2018/6/14,21:00,920,955,81
2018/6/14,22:00,886,880,81
2018/6/14,23:00,837,800,78

最大使用率(%),時間帯
87,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1322,14:00～15:00,6/14,18:00,24,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1060,14:00～15:00,6/14,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/6/14,0:00,799
2018/6/14,0:05,781
2018/6/14,0:10,787
2018/6/14,0:15,794
2018/6/14,0:20,782
2018/6/14,0:25,771
2018/6/14,0:30,765
2018/6/14,0:35,761
2018/6/14,0:40,760
2018/6/14,0:45,753
2018/6/14,0:50,750
2018/6/14,0:55,763
2018/6/14,1:00,758
2018/6/14,1:05,769
2018/6/14,1:10,758
2018/6/14,1:15,763
2018/6/14,1:20,769
2018/6/14,1:25,760
2018/6/14,1:30,759
2018/6/14,1:35,755
2018/6/14,1:40,760
2018/6/14,1:45,762
2018/6/14,1:50,767
2018/6/14,1:55,762
2018/6/14,2:00,772
2018/6/14,2:05,774
2018/6/14,2:10,771
2018/6/14,2:15,761
2018/6/14,2:20,769
2018/6/14,2:25,770
2018/6/14,2:30,784
2018/6/14,2:35,785
2018/6/14,2:40,788
2018/6/14,2:45,797
2018/6/14,2:50,797
2018/6/14,2:55,815
2018/6/14,3:00,806
2018/6/14,3:05,822
2018/6/14,3:10,799
2018/6/14,3:15,815
2018/6/14,3:20,823
2018/6/14,3:25,827
2018/6/14,3:30,829
2018/6/14,3:35,821
2018/6/14,3:40,835
2018/6/14,3:45,849
2018/6/14,3:50,843
2018/6/14,3:55,848
2018/6/14,4:00,845
2018/6/14,4:05,844
2018/6/14,4:10,848
2018/6/14,4:15,860
2018/6/14,4:20,868
2018/6/14,4:25,874
2018/6/14,4:30,868
2018/6/14,4:35,885
2018/6/14,4:40,884
2018/6/14,4:45,879
2018/6/14,4:50,874
2018/6/14,4:55,866
2018/6/14,5:00,871
2018/6/14,5:05,890
2018/6/14,5:10,886
2018/6/14,5:15,883
2018/6/14,5:20,863
2018/6/14,5:25,862
2018/6/14,5:30,864
2018/6/14,5:35,877
2018/6/14,5:40,863
2018/6/14,5:45,853
2018/6/14,5:50,859
2018/6/14,5:55,854
2018/6/14,6:00,847
2018/6/14,6:05,860
2018/6/14,6:10,853
2018/6/14,6:15,846
2018/6/14,6:20,850
2018/6/14,6:25,843
2018/6/14,6:30,843
2018/6/14,6:35,842
2018/6/14,6:40,839
2018/6/14,6:45,836
2018/6/14,6:50,829
2018/6/14,6:55,838
2018/6/14,7:00,839
2018/6/14,7:05,841
2018/6/14,7:10,838
2018/6/14,7:15,845
2018/6/14,7:20,841
2018/6/14,7:25,843
2018/6/14,7:30,841
2018/6/14,7:35,843
2018/6/14,7:40,840
2018/6/14,7:45,842
2018/6/14,7:50,860
2018/6/14,7:55,860
2018/6/14,8:00,852
2018/6/14,8:05,868
2018/6/14,8:10,874
2018/6/14,8:15,885
2018/6/14,8:20,885
2018/6/14,8:25,882
2018/6/14,8:30,894
2018/6/14,8:35,904
2018/6/14,8:40,902
2018/6/14,8:45,904
2018/6/14,8:50,917
2018/6/14,8:55,925
2018/6/14,9:00,936
2018/6/14,9:05,948
2018/6/14,9:10,944
2018/6/14,9:15,951
2018/6/14,9:20,972
2018/6/14,9:25,967
2018/6/14,9:30,973
2018/6/14,9:35,980
2018/6/14,9:40,974
2018/6/14,9:45,986
2018/6/14,9:50,983
2018/6/14,9:55,991
2018/6/14,10:00,1009
2018/6/14,10:05,998
2018/6/14,10:10,992
2018/6/14,10:15,993
2018/6/14,10:20,1006
2018/6/14,10:25,1010
2018/6/14,10:30,998
2018/6/14,10:35,1014
2018/6/14,10:40,1012
2018/6/14,10:45,1008
2018/6/14,10:50,1009
2018/6/14,10:55,1010
2018/6/14,11:00,1011
2018/6/14,11:05,1007
2018/6/14,11:10,1014
2018/6/14,11:15,1015
2018/6/14,11:20,1015
2018/6/14,11:25,1013
2018/6/14,11:30,1024
2018/6/14,11:35,1009
2018/6/14,11:40,1015
2018/6/14,11:45,1021
2018/6/14,11:50,1010
2018/6/14,11:55,1013
2018/6/14,12:00,1002
2018/6/14,12:05,986
2018/6/14,12:10,973
2018/6/14,12:15,975
2018/6/14,12:20,972
2018/6/14,12:25,971
2018/6/14,12:30,962
2018/6/14,12:35,966
2018/6/14,12:40,952
2018/6/14,12:45,968
2018/6/14,12:50,974
2018/6/14,12:55,973
