2016/4/30 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1066,19:00～20:00,4/29,8:55,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,19:00～20:00,4/29,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/29,0:00,700,726,66
2016/4/29,1:00,704,727,66
2016/4/29,2:00,747,770,70
2016/4/29,3:00,807,820,76
2016/4/29,4:00,826,837,77
2016/4/29,5:00,808,809,76
2016/4/29,6:00,775,779,73
2016/4/29,7:00,746,744,70
2016/4/29,8:00,743,733,70
2016/4/29,9:00,757,743,71
2016/4/29,10:00,787,757,74
2016/4/29,11:00,801,754,75
2016/4/29,12:00,787,746,74
2016/4/29,13:00,770,766,72
2016/4/29,14:00,760,759,71
2016/4/29,15:00,750,754,70
2016/4/29,16:00,767,765,72
2016/4/29,17:00,789,802,74
2016/4/29,18:00,827,860,78
2016/4/29,19:00,870,885,82
2016/4/29,20:00,844,863,79
2016/4/29,21:00,807,829,76
2016/4/29,22:00,765,800,72
2016/4/29,23:00,714,758,67

最大使用率(%),時間帯
82,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1084,19:00～20:00,4/29,17:55,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
902,19:00～20:00,4/29,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/29,0:00,730
2016/4/29,0:05,712
2016/4/29,0:10,706
2016/4/29,0:15,705
2016/4/29,0:20,707
2016/4/29,0:25,698
2016/4/29,0:30,693
2016/4/29,0:35,696
2016/4/29,0:40,690
2016/4/29,0:45,686
2016/4/29,0:50,690
2016/4/29,0:55,687
2016/4/29,1:00,697
2016/4/29,1:05,704
2016/4/29,1:10,691
2016/4/29,1:15,699
2016/4/29,1:20,702
2016/4/29,1:25,693
2016/4/29,1:30,704
2016/4/29,1:35,713
2016/4/29,1:40,710
2016/4/29,1:45,715
2016/4/29,1:50,712
2016/4/29,1:55,715
2016/4/29,2:00,716
2016/4/29,2:05,731
2016/4/29,2:10,747
2016/4/29,2:15,738
2016/4/29,2:20,740
2016/4/29,2:25,743
2016/4/29,2:30,746
2016/4/29,2:35,752
2016/4/29,2:40,749
2016/4/29,2:45,756
2016/4/29,2:50,765
2016/4/29,2:55,778
2016/4/29,3:00,780
2016/4/29,3:05,788
2016/4/29,3:10,798
2016/4/29,3:15,804
2016/4/29,3:20,801
2016/4/29,3:25,802
2016/4/29,3:30,814
2016/4/29,3:35,801
2016/4/29,3:40,817
2016/4/29,3:45,827
2016/4/29,3:50,825
2016/4/29,3:55,823
2016/4/29,4:00,818
2016/4/29,4:05,829
2016/4/29,4:10,834
2016/4/29,4:15,825
2016/4/29,4:20,834
2016/4/29,4:25,815
2016/4/29,4:30,820
2016/4/29,4:35,823
2016/4/29,4:40,825
2016/4/29,4:45,825
2016/4/29,4:50,837
2016/4/29,4:55,825
2016/4/29,5:00,819
2016/4/29,5:05,826
2016/4/29,5:10,819
2016/4/29,5:15,822
2016/4/29,5:20,811
2016/4/29,5:25,817
2016/4/29,5:30,800
2016/4/29,5:35,802
2016/4/29,5:40,807
2016/4/29,5:45,792
2016/4/29,5:50,800
2016/4/29,5:55,776
2016/4/29,6:00,789
2016/4/29,6:05,791
2016/4/29,6:10,791
2016/4/29,6:15,786
2016/4/29,6:20,778
2016/4/29,6:25,763
2016/4/29,6:30,775
2016/4/29,6:35,775
2016/4/29,6:40,770
2016/4/29,6:45,759
2016/4/29,6:50,759
2016/4/29,6:55,763
2016/4/29,7:00,747
2016/4/29,7:05,739
2016/4/29,7:10,753
2016/4/29,7:15,749
2016/4/29,7:20,742
2016/4/29,7:25,745
2016/4/29,7:30,754
2016/4/29,7:35,752
2016/4/29,7:40,747
2016/4/29,7:45,740
2016/4/29,7:50,749
2016/4/29,7:55,738
2016/4/29,8:00,734
2016/4/29,8:05,741
2016/4/29,8:10,745
2016/4/29,8:15,742
2016/4/29,8:20,739
2016/4/29,8:25,745
2016/4/29,8:30,753
2016/4/29,8:35,734
2016/4/29,8:40,740
2016/4/29,8:45,731
2016/4/29,8:50,756
2016/4/29,8:55,754
2016/4/29,9:00,723
2016/4/29,9:05,746
2016/4/29,9:10,758
2016/4/29,9:15,745
2016/4/29,9:20,754
2016/4/29,9:25,724
2016/4/29,9:30,780
2016/4/29,9:35,774
2016/4/29,9:40,752
2016/4/29,9:45,775
2016/4/29,9:50,769
2016/4/29,9:55,781
2016/4/29,10:00,774
2016/4/29,10:05,781
2016/4/29,10:10,794
2016/4/29,10:15,783
2016/4/29,10:20,781
2016/4/29,10:25,791
2016/4/29,10:30,802
2016/4/29,10:35,769
2016/4/29,10:40,782
2016/4/29,10:45,787
2016/4/29,10:50,807
