2018/9/8 10:15 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
272,22:00～23:00,,

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/9/7,0:00,81,101,
2018/9/7,1:00,83,120,
2018/9/7,2:00,89,156,
2018/9/7,3:00,99,165,
2018/9/7,4:00,109,174,
2018/9/7,5:00,111,174,
2018/9/7,6:00,119,174,
2018/9/7,7:00,123,174,
2018/9/7,8:00,138,174,
2018/9/7,9:00,151,174,
2018/9/7,10:00,153,174,
2018/9/7,11:00,159,175,
2018/9/7,12:00,153,175,
2018/9/7,13:00,160,179,
2018/9/7,14:00,159,179,
2018/9/7,15:00,160,179,
2018/9/7,16:00,185,191,
2018/9/7,17:00,192,207,
2018/9/7,18:00,204,232,
2018/9/7,19:00,218,258,
2018/9/7,20:00,226,263,
2018/9/7,21:00,229,263,
2018/9/7,22:00,230,272,
2018/9/7,23:00,228,272,

最大使用率(%),時間帯
,

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
359,19:00～20:00,9月8日,0:00,2,98

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
352,19:00～20:00,9月8日,0:00

DATE,TIME,当日実績(５分間隔値)(万kW)
2018/9/7,0:00,80
2018/9/7,0:05,81
2018/9/7,0:10,78
2018/9/7,0:15,75
2018/9/7,0:20,75
2018/9/7,0:25,76
2018/9/7,0:30,76
2018/9/7,0:35,76
2018/9/7,0:40,77
2018/9/7,0:45,76
2018/9/7,0:50,75
2018/9/7,0:55,75
2018/9/7,1:00,75
2018/9/7,1:05,75
2018/9/7,1:10,73
2018/9/7,1:15,73
2018/9/7,1:20,74
2018/9/7,1:25,75
2018/9/7,1:30,76
2018/9/7,1:35,78
2018/9/7,1:40,79
2018/9/7,1:45,81
2018/9/7,1:50,80
2018/9/7,1:55,80
2018/9/7,2:00,80
2018/9/7,2:05,81
2018/9/7,2:10,81
2018/9/7,2:15,81
2018/9/7,2:20,81
2018/9/7,2:25,82
2018/9/7,2:30,83
2018/9/7,2:35,84
2018/9/7,2:40,85
2018/9/7,2:45,86
2018/9/7,2:50,86
2018/9/7,2:55,87
2018/9/7,3:00,88
2018/9/7,3:05,88
2018/9/7,3:10,89
2018/9/7,3:15,90
2018/9/7,3:20,90
2018/9/7,3:25,90
2018/9/7,3:30,91
2018/9/7,3:35,91
2018/9/7,3:40,94
2018/9/7,3:45,97
2018/9/7,3:50,99
2018/9/7,3:55,99
2018/9/7,4:00,101
2018/9/7,4:05,101
2018/9/7,4:10,101
2018/9/7,4:15,102
2018/9/7,4:20,102
2018/9/7,4:25,102
2018/9/7,4:30,104
2018/9/7,4:35,104
2018/9/7,4:40,105
2018/9/7,4:45,105
2018/9/7,4:50,105
2018/9/7,4:55,104
2018/9/7,5:00,104
2018/9/7,5:05,104
2018/9/7,5:10,104
2018/9/7,5:15,104
2018/9/7,5:20,104
2018/9/7,5:25,105
2018/9/7,5:30,105
2018/9/7,5:35,104
2018/9/7,5:40,104
2018/9/7,5:45,105
2018/9/7,5:50,106
2018/9/7,5:55,109
2018/9/7,6:00,111
2018/9/7,6:05,113
2018/9/7,6:10,113
2018/9/7,6:15,114
2018/9/7,6:20,114
2018/9/7,6:25,114
2018/9/7,6:30,114
2018/9/7,6:35,114
2018/9/7,6:40,114
2018/9/7,6:45,114
2018/9/7,6:50,113
2018/9/7,6:55,113
2018/9/7,7:00,112
2018/9/7,7:05,112
2018/9/7,7:10,112
2018/9/7,7:15,113
2018/9/7,7:20,114
2018/9/7,7:25,117
2018/9/7,7:30,119
2018/9/7,7:35,120
2018/9/7,7:40,120
2018/9/7,7:45,119
2018/9/7,7:50,121
2018/9/7,7:55,123
2018/9/7,8:00,124
2018/9/7,8:05,125
2018/9/7,8:10,125
2018/9/7,8:15,126
2018/9/7,8:20,129
2018/9/7,8:25,132
2018/9/7,8:30,134
2018/9/7,8:35,135
2018/9/7,8:40,137
2018/9/7,8:45,138
2018/9/7,8:50,139
2018/9/7,8:55,141
2018/9/7,9:00,142
2018/9/7,9:05,143
2018/9/7,9:10,142
2018/9/7,9:15,143
2018/9/7,9:20,144
2018/9/7,9:25,144
2018/9/7,9:30,145
2018/9/7,9:35,145
2018/9/7,9:40,145
2018/9/7,9:45,145
2018/9/7,9:50,145
2018/9/7,9:55,145
2018/9/7,10:00,145
2018/9/7,10:05,145
2018/9/7,10:10,145
2018/9/7,10:15,146
2018/9/7,10:20,146
2018/9/7,10:25,147
2018/9/7,10:30,147
2018/9/7,10:35,147
2018/9/7,10:40,148
2018/9/7,10:45,148
2018/9/7,10:50,148
2018/9/7,10:55,148
2018/9/7,11:00,148
2018/9/7,11:05,151
2018/9/7,11:10,152
2018/9/7,11:15,152
2018/9/7,11:20,152
2018/9/7,11:25,152
2018/9/7,11:30,153
2018/9/7,11:35,153
2018/9/7,11:40,153
2018/9/7,11:45,154
2018/9/7,11:50,154
2018/9/7,11:55,155
2018/9/7,12:00,154
2018/9/7,12:05,154
2018/9/7,12:10,153
2018/9/7,12:15,153
2018/9/7,12:20,152
2018/9/7,12:25,153
