2020/5/20 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1117,11:00～12:00,5月18日,18:03,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
928,11:00～12:00,5月19日,7:32

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1086,14:00～15:00,5月18日,18:03,18,85

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
921,14:00～15:00,5月18日,18:03

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/19,0:00,681,688,72,940
2020/5/19,1:00,687,687,72,956
2020/5/19,2:00,712,717,75,946
2020/5/19,3:00,735,747,77,952
2020/5/19,4:00,745,757,77,965
2020/5/19,5:00,758,756,77,984
2020/5/19,6:00,769,754,77,1005
2020/5/19,7:00,793,764,79,1003
2020/5/19,8:00,867,835,82,1055
2020/5/19,9:00,927,902,85,1097
2020/5/19,10:00,934,920,84,1113
2020/5/19,11:00,921,928,82,1117
2020/5/19,12:00,882,870,81,1091
2020/5/19,13:00,908,913,83,1089
2020/5/19,14:00,919,921,85,1086
2020/5/19,15:00,907,912,84,1082
2020/5/19,16:00,917,898,85,1082
2020/5/19,17:00,898,877,85,1055
2020/5/19,18:00,877,861,84,1046
2020/5/19,19:00,848,844,82,1037
2020/5/19,20:00,810,806,80,1010
2020/5/19,21:00,765,761,78,975
2020/5/19,22:00,747,748,77,968
2020/5/19,23:00,725,720,76,960

最大使用率(%),時間帯
85,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1187,11:00～12:00,5月19日,18:08,24,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,10:00～11:00,5月19日,18:08

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1076,17:00～18:00,5月19日,18:08,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
930,17:00～18:00,5月19日,18:08

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/5/19,0:00,689,0,54
2020/5/19,0:05,690,0,55
2020/5/19,0:10,690,0,56
2020/5/19,0:15,687,0,57
2020/5/19,0:20,687,0,57
2020/5/19,0:25,683,0,58
2020/5/19,0:30,674,0,58
2020/5/19,0:35,677,0,60
2020/5/19,0:40,681,0,62
2020/5/19,0:45,675,0,64
2020/5/19,0:50,672,0,65
2020/5/19,0:55,673,0,66
2020/5/19,1:00,672,0,68
2020/5/19,1:05,684,0,69
2020/5/19,1:10,689,0,70
2020/5/19,1:15,688,0,71
2020/5/19,1:20,688,0,71
2020/5/19,1:25,682,0,71
2020/5/19,1:30,684,0,73
2020/5/19,1:35,687,0,75
2020/5/19,1:40,687,0,77
2020/5/19,1:45,686,0,78
2020/5/19,1:50,694,0,78
2020/5/19,1:55,694,0,78
2020/5/19,2:00,692,0,79
2020/5/19,2:05,704,0,82
2020/5/19,2:10,707,0,83
2020/5/19,2:15,708,0,83
2020/5/19,2:20,711,0,83
2020/5/19,2:25,709,0,83
2020/5/19,2:30,710,0,83
2020/5/19,2:35,713,0,83
2020/5/19,2:40,716,0,84
2020/5/19,2:45,717,0,83
2020/5/19,2:50,719,0,83
2020/5/19,2:55,725,0,84
2020/5/19,3:00,728,0,83
2020/5/19,3:05,729,0,82
2020/5/19,3:10,731,0,82
2020/5/19,3:15,735,0,83
2020/5/19,3:20,739,0,83
2020/5/19,3:25,737,0,83
2020/5/19,3:30,733,0,84
2020/5/19,3:35,733,0,84
2020/5/19,3:40,730,0,84
2020/5/19,3:45,741,0,84
2020/5/19,3:50,743,0,85
2020/5/19,3:55,740,0,85
2020/5/19,4:00,736,0,86
2020/5/19,4:05,745,0,86
2020/5/19,4:10,740,0,87
2020/5/19,4:15,742,0,88
2020/5/19,4:20,748,0,89
2020/5/19,4:25,746,0,89
2020/5/19,4:30,742,0,88
2020/5/19,4:35,750,0,89
2020/5/19,4:40,751,0,89
2020/5/19,4:45,748,1,90
2020/5/19,4:50,742,2,92
2020/5/19,4:55,746,5,92
2020/5/19,5:00,748,7,93
2020/5/19,5:05,760,9,94
2020/5/19,5:10,760,12,94
2020/5/19,5:15,755,14,94
2020/5/19,5:20,756,17,93
2020/5/19,5:25,758,19,93
2020/5/19,5:30,758,21,95
2020/5/19,5:35,760,23,96
2020/5/19,5:40,760,24,97
2020/5/19,5:45,755,26,98
2020/5/19,5:50,759,28,99
2020/5/19,5:55,760,30,100
2020/5/19,6:00,768,30,98
