2020/11/06 10:36 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
10167,14:00～15:00,-,-

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/05/25,00:00,6672,6628,-,9315
2020/05/25,01:00,6505,6517,-,9277
2020/05/25,02:00,6732,6742,-,9292
2020/05/25,03:00,7066,7082,-,9455
2020/05/25,04:00,7193,7223,-,9401
2020/05/25,05:00,7048,7142,-,9549
2020/05/25,06:00,7144,7211,-,10074
2020/05/25,07:00,7685,7800,-,10557
2020/05/25,08:00,8863,8879,-,11636
2020/05/25,09:00,9768,9681,-,12257
2020/05/25,10:00,10044,9904,-,12626
2020/05/25,11:00,10157,10075,-,12723
2020/05/25,12:00,9767,9704,-,12463
2020/05/25,13:00,10243,10124,-,12663
2020/05/25,14:00,10196,10167,-,12537
2020/05/25,15:00,9957,10007,-,12214
2020/05/25,16:00,9914,9943,-,12023
2020/05/25,17:00,9516,9637,-,11723
2020/05/25,18:00,9492,9552,-,11469
2020/05/25,19:00,9328,9347,-,11304
2020/05/25,20:00,8861,8853,-,10978
2020/05/25,21:00,8428,8471,-,10627
2020/05/25,22:00,8140,8197,-,10302
2020/05/25,23:00,7819,7847,-,10155

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
10245,11:00～12:00,-,-

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/05/25,00:00,6862,0
2020/05/25,00:05,6818,0
2020/05/25,00:10,6800,0
2020/05/25,00:15,6763,0
2020/05/25,00:20,6732,0
2020/05/25,00:25,6673,0
2020/05/25,00:30,6639,0
2020/05/25,00:35,6630,0
2020/05/25,00:40,6586,0
2020/05/25,00:45,6566,0
2020/05/25,00:50,6529,0
2020/05/25,00:55,6496,0
2020/05/25,01:00,6498,0
2020/05/25,01:05,6486,0
2020/05/25,01:10,6486,0
2020/05/25,01:15,6482,0
2020/05/25,01:20,6501,0
2020/05/25,01:25,6477,0
2020/05/25,01:30,6504,0
2020/05/25,01:35,6512,0
2020/05/25,01:40,6475,0
2020/05/25,01:45,6495,0
2020/05/25,01:50,6514,0
2020/05/25,01:55,6534,0
2020/05/25,02:00,6560,0
2020/05/25,02:05,6600,0
2020/05/25,02:10,6635,0
2020/05/25,02:15,6657,0
2020/05/25,02:20,6682,0
2020/05/25,02:25,6673,0
2020/05/25,02:30,6730,0
2020/05/25,02:35,6784,0
2020/05/25,02:40,6808,0
2020/05/25,02:45,6826,0
2020/05/25,02:50,6831,0
2020/05/25,02:55,6890,0
2020/05/25,03:00,6924,0
2020/05/25,03:05,6967,0
2020/05/25,03:10,6990,0
2020/05/25,03:15,7036,0
2020/05/25,03:20,7074,0
2020/05/25,03:25,7076,0
2020/05/25,03:30,7072,0
2020/05/25,03:35,7070,0
2020/05/25,03:40,7105,0
2020/05/25,03:45,7138,0
2020/05/25,03:50,7157,0
2020/05/25,03:55,7148,0
2020/05/25,04:00,7150,0
2020/05/25,04:05,7215,0
2020/05/25,04:10,7200,0
2020/05/25,04:15,7203,0
2020/05/25,04:20,7227,0
2020/05/25,04:25,7213,0
2020/05/25,04:30,7193,2
2020/05/25,04:35,7206,3
2020/05/25,04:40,7215,4
2020/05/25,04:45,7170,5
2020/05/25,04:50,7172,8
2020/05/25,04:55,7139,12
2020/05/25,05:00,7138,22
2020/05/25,05:05,7143,27
2020/05/25,05:10,7118,35
2020/05/25,05:15,7124,50
2020/05/25,05:20,7059,67
2020/05/25,05:25,7031,90
2020/05/25,05:30,7048,120
2020/05/25,05:35,7032,157
2020/05/25,05:40,7015,190
2020/05/25,05:45,6987,231
2020/05/25,05:50,6941,273
2020/05/25,05:55,6951,321
2020/05/25,06:00,6982,362
2020/05/25,06:05,7026,417
2020/05/25,06:10,7087,472
2020/05/25,06:15,7088,527
2020/05/25,06:20,7084,584
2020/05/25,06:25,7112,641
2020/05/25,06:30,7104,692
2020/05/25,06:35,7161,749
2020/05/25,06:40,7197,820
2020/05/25,06:45,7202,894
2020/05/25,06:50,7275,952
2020/05/25,06:55,7275,1012
2020/05/25,07:00,7310,1077
2020/05/25,07:05,7402,1145
2020/05/25,07:10,7452,1204
2020/05/25,07:15,7482,1271
2020/05/25,07:20,7565,1359
2020/05/25,07:25,7642,1432
2020/05/25,07:30,7642,1482
2020/05/25,07:35,7762,1540
2020/05/25,07:40,7822,1612
2020/05/25,07:45,7917,1675
2020/05/25,07:50,7944,1727
2020/05/25,07:55,8013,1808
2020/05/25,08:00,8173,1905
2020/05/25,08:05,8324,1963
2020/05/25,08:10,8446,2017
2020/05/25,08:15,8553,2090
2020/05/25,08:20,8672,2163
2020/05/25,08:25,8781,2217
2020/05/25,08:30,8925,2285
2020/05/25,08:35,9053,2354
2020/05/25,08:40,9180,2429
2020/05/25,08:45,9251,2465
2020/05/25,08:50,9365,2510
2020/05/25,08:55,9409,2534
2020/05/25,09:00,9480,2609
2020/05/25,09:05,9584,2650
2020/05/25,09:10,9614,2686
2020/05/25,09:15,9654,2706
2020/05/25,09:20,9676,2748
2020/05/25,09:25,9745,2802
2020/05/25,09:30,9804,2842
2020/05/25,09:35,9860,2880
2020/05/25,09:40,9899,2905
2020/05/25,09:45,9924,2954
2020/05/25,09:50,9989,3025
2020/05/25,09:55,9946,3001
2020/05/25,10:00,9923,3004
2020/05/25,10:05,9894,3022
2020/05/25,10:10,9938,3089
2020/05/25,10:15,9984,3108
2020/05/25,10:20,10020,3147
2020/05/25,10:25,10067,3181
2020/05/25,10:30,10096,3153
2020/05/25,10:35,10092,3104
2020/05/25,10:40,10119,3125
2020/05/25,10:45,10125,3138
2020/05/25,10:50,10093,3146
2020/05/25,10:55,10131,3163
2020/05/25,11:00,10104,3155
2020/05/25,11:05,10123,3176
2020/05/25,11:10,10151,3200
2020/05/25,11:15,10165,3212
2020/05/25,11:20,10172,3223
2020/05/25,11:25,10195,3229
2020/05/25,11:30,10191,3248
2020/05/25,11:35,10194,3255
2020/05/25,11:40,10244,3286
2020/05/25,11:45,10194,3218
2020/05/25,11:50,10140,3176
2020/05/25,11:55,10131,3156
2020/05/25,12:00,10034,3172
2020/05/25,12:05,9850,3141
2020/05/25,12:10,9785,3148
2020/05/25,12:15,9736,3150
2020/05/25,12:20,9684,3161
2020/05/25,12:25,9693,3174
2020/05/25,12:30,9687,3151
2020/05/25,12:35,9701,3120
2020/05/25,12:40,9710,3093
2020/05/25,12:45,9730,3082
2020/05/25,12:50,9780,3087
2020/05/25,12:55,9860,3084
2020/05/25,13:00,9981,3062
2020/05/25,13:05,10146,3021
2020/05/25,13:10,10213,3010
2020/05/25,13:15,10229,2971
2020/05/25,13:20,10230,2948
2020/05/25,13:25,10265,2945
2020/05/25,13:30,10261,2902
