2020/7/9 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1469,14:00～15:00,7/8,9:00,29,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1140,14:00～15:00,7/8,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1235,19:00～20:00,7/8,9:00,19,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1040,19:00～20:00,7/8,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/8,0:00,790,795,69,1141
2020/7/8,1:00,765,765,67,1135
2020/7/8,2:00,778,780,68,1144
2020/7/8,3:00,822,820,71,1158
2020/7/8,4:00,856,855,72,1181
2020/7/8,5:00,858,860,71,1203
2020/7/8,6:00,834,850,66,1264
2020/7/8,7:00,872,880,69,1268
2020/7/8,8:00,963,965,71,1357
2020/7/8,9:00,1070,1075,80,1341
2020/7/8,10:00,1113,1120,77,1440
2020/7/8,11:00,1166,1135,78,1498
2020/7/8,12:00,1153,1100,72,1599
2020/7/8,13:00,1168,1135,80,1469
2020/7/8,14:00,1162,1140,79,1469
2020/7/8,15:00,1159,1115,81,1425
2020/7/8,16:00,1157,1120,84,1375
2020/7/8,17:00,1122,1075,84,1339
2020/7/8,18:00,1099,1055,86,1277
2020/7/8,19:00,1080,1040,88,1235
2020/7/8,20:00,1034,975,87,1192
2020/7/8,21:00,984,925,82,1198
2020/7/8,22:00,938,875,80,1177
2020/7/8,23:00,885,835,73,1217

最大使用率(%),時間帯
88,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1291,14:00～15:00,7/8,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1170,14:00～15:00,7/8,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1291,14:00～15:00,7/8,18:00,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1170,14:00～15:00,7/8,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2020/7/8,0:00,823,0
2020/7/8,0:05,812,0
2020/7/8,0:10,810,0
2020/7/8,0:15,810,0
2020/7/8,0:20,799,0
2020/7/8,0:25,788,0
2020/7/8,0:30,787,0
2020/7/8,0:35,790,0
2020/7/8,0:40,788,0
2020/7/8,0:45,786,0
2020/7/8,0:50,768,0
2020/7/8,0:55,778,0
2020/7/8,1:00,771,0
2020/7/8,1:05,784,0
2020/7/8,1:10,785,0
2020/7/8,1:15,772,0
2020/7/8,1:20,769,0
2020/7/8,1:25,767,0
2020/7/8,1:30,768,0
2020/7/8,1:35,768,0
2020/7/8,1:40,759,0
2020/7/8,1:45,767,0
2020/7/8,1:50,762,0
2020/7/8,1:55,760,0
2020/7/8,2:00,758,0
2020/7/8,2:05,772,0
2020/7/8,2:10,772,0
2020/7/8,2:15,773,0
2020/7/8,2:20,772,0
2020/7/8,2:25,773,0
2020/7/8,2:30,781,0
2020/7/8,2:35,789,0
2020/7/8,2:40,793,0
2020/7/8,2:45,789,0
2020/7/8,2:50,796,0
2020/7/8,2:55,799,0
2020/7/8,3:00,802,0
