2020/11/06 10:56 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
10250,13:00～14:00,-,-

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/06/27,00:00,8022,7975,-,11051
2020/06/27,01:00,7570,7568,-,10708
2020/06/27,02:00,7529,7556,-,10629
2020/06/27,03:00,7676,7711,-,10761
2020/06/27,04:00,7706,7747,-,10849
2020/06/27,05:00,7464,7574,-,10904
2020/06/27,06:00,7407,7477,-,11148
2020/06/27,07:00,7783,7913,-,11347
2020/06/27,08:00,8513,8733,-,11954
2020/06/27,09:00,9203,9527,-,12111
2020/06/27,10:00,9521,9913,-,12498
2020/06/27,11:00,9816,10190,-,12838
2020/06/27,12:00,9803,10143,-,12818
2020/06/27,13:00,9871,10250,-,12787
2020/06/27,14:00,9902,10207,-,12689
2020/06/27,15:00,9864,10019,-,12462
2020/06/27,16:00,9856,9935,-,12357
2020/06/27,17:00,9816,9842,-,12110
2020/06/27,18:00,9914,9809,-,11898
2020/06/27,19:00,9888,9779,-,11803
2020/06/27,20:00,9483,9353,-,11631
2020/06/27,21:00,8993,8880,-,11285
2020/06/27,22:00,8564,8410,-,10931
2020/06/27,23:00,8177,8017,-,10672

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
9412,19:00～20:00,-,-

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/06/27,00:00,8359,0
2020/06/27,00:05,8278,0
2020/06/27,00:10,8240,0
2020/06/27,00:15,8193,0
2020/06/27,00:20,8122,0
2020/06/27,00:25,8085,0
2020/06/27,00:30,8011,0
2020/06/27,00:35,7962,0
2020/06/27,00:40,7884,0
2020/06/27,00:45,7824,0
2020/06/27,00:50,7771,0
2020/06/27,00:55,7726,0
2020/06/27,01:00,7715,0
2020/06/27,01:05,7715,0
2020/06/27,01:10,7661,0
2020/06/27,01:15,7619,0
2020/06/27,01:20,7594,0
2020/06/27,01:25,7591,0
2020/06/27,01:30,7541,0
2020/06/27,01:35,7534,0
2020/06/27,01:40,7518,0
2020/06/27,01:45,7504,0
2020/06/27,01:50,7480,0
2020/06/27,01:55,7485,0
2020/06/27,02:00,7487,0
2020/06/27,02:05,7470,0
2020/06/27,02:10,7478,0
2020/06/27,02:15,7492,0
2020/06/27,02:20,7494,0
2020/06/27,02:25,7493,0
2020/06/27,02:30,7523,0
2020/06/27,02:35,7540,0
2020/06/27,02:40,7568,0
2020/06/27,02:45,7572,0
2020/06/27,02:50,7566,0
2020/06/27,02:55,7573,0
2020/06/27,03:00,7585,0
2020/06/27,03:05,7610,0
2020/06/27,03:10,7623,0
2020/06/27,03:15,7624,0
2020/06/27,03:20,7676,0
2020/06/27,03:25,7658,0
2020/06/27,03:30,7658,0
2020/06/27,03:35,7693,0
2020/06/27,03:40,7722,0
2020/06/27,03:45,7729,0
2020/06/27,03:50,7737,0
2020/06/27,03:55,7745,0
2020/06/27,04:00,7734,1
2020/06/27,04:05,7732,1
2020/06/27,04:10,7742,1
2020/06/27,04:15,7754,1
2020/06/27,04:20,7749,1
2020/06/27,04:25,7718,2
2020/06/27,04:30,7669,3
2020/06/27,04:35,7656,4
2020/06/27,04:40,7716,6
2020/06/27,04:45,7719,7
2020/06/27,04:50,7687,10
2020/06/27,04:55,7665,15
2020/06/27,05:00,7640,23
2020/06/27,05:05,7613,28
2020/06/27,05:10,7587,36
2020/06/27,05:15,7568,51
2020/06/27,05:20,7510,63
2020/06/27,05:25,7464,83
2020/06/27,05:30,7427,104
2020/06/27,05:35,7383,129
2020/06/27,05:40,7374,156
2020/06/27,05:45,7373,189
2020/06/27,05:50,7343,219
2020/06/27,05:55,7354,249
2020/06/27,06:00,7364,280
2020/06/27,06:05,7385,312
2020/06/27,06:10,7382,344
2020/06/27,06:15,7369,374
2020/06/27,06:20,7343,410
2020/06/27,06:25,7385,449
2020/06/27,06:30,7352,485
2020/06/27,06:35,7378,519
2020/06/27,06:40,7418,556
2020/06/27,06:45,7449,587
2020/06/27,06:50,7484,623
2020/06/27,06:55,7495,656
2020/06/27,07:00,7535,696
2020/06/27,07:05,7600,727
2020/06/27,07:10,7638,779
2020/06/27,07:15,7674,812
2020/06/27,07:20,7703,846
2020/06/27,07:25,7746,878
2020/06/27,07:30,7757,926
2020/06/27,07:35,7834,959
2020/06/27,07:40,7861,1001
2020/06/27,07:45,7881,1031
2020/06/27,07:50,7929,1080
2020/06/27,07:55,8011,1133
2020/06/27,08:00,8105,1183
2020/06/27,08:05,8204,1220
2020/06/27,08:10,8259,1258
2020/06/27,08:15,8305,1291
2020/06/27,08:20,8363,1315
2020/06/27,08:25,8417,1356
2020/06/27,08:30,8478,1394
2020/06/27,08:35,8567,1432
2020/06/27,08:40,8656,1488
2020/06/27,08:45,8718,1534
2020/06/27,08:50,8836,1548
2020/06/27,08:55,8864,1575
2020/06/27,09:00,8919,1610
2020/06/27,09:05,9019,1633
2020/06/27,09:10,9061,1649
2020/06/27,09:15,9119,1669
2020/06/27,09:20,9159,1706
2020/06/27,09:25,9174,1724
2020/06/27,09:30,9190,1729
2020/06/27,09:35,9240,1743
2020/06/27,09:40,9253,1776
2020/06/27,09:45,9293,1820
2020/06/27,09:50,9336,1853
2020/06/27,09:55,9350,1889
2020/06/27,10:00,9371,1928
2020/06/27,10:05,9386,1962
2020/06/27,10:10,9409,2002
2020/06/27,10:15,9452,2043
2020/06/27,10:20,9461,2080
2020/06/27,10:25,9450,2126
2020/06/27,10:30,9521,2165
2020/06/27,10:35,9529,2192
2020/06/27,10:40,9549,2239
2020/06/27,10:45,9604,2282
2020/06/27,10:50,9644,2297
2020/06/27,10:55,9715,2327
2020/06/27,11:00,9706,2345
2020/06/27,11:05,9750,2355
2020/06/27,11:10,9772,2369
2020/06/27,11:15,9773,2391
2020/06/27,11:20,9759,2413
2020/06/27,11:25,9757,2422
2020/06/27,11:30,9778,2417
2020/06/27,11:35,9803,2422
2020/06/27,11:40,9892,2431
2020/06/27,11:45,9892,2422
2020/06/27,11:50,9923,2422
2020/06/27,11:55,9926,2399
2020/06/27,12:00,9924,2388
2020/06/27,12:05,9909,2357
2020/06/27,12:10,9886,2372
2020/06/27,12:15,9850,2332
2020/06/27,12:20,9842,2310
2020/06/27,12:25,9805,2277
2020/06/27,12:30,9777,2283
2020/06/27,12:35,9761,2261
2020/06/27,12:40,9725,2229
2020/06/27,12:45,9706,2222
2020/06/27,12:50,9713,2244
2020/06/27,12:55,9755,2281
2020/06/27,13:00,9770,2281
2020/06/27,13:05,9832,2290
2020/06/27,13:10,9832,2265
2020/06/27,13:15,9860,2241
2020/06/27,13:20,9897,2234
2020/06/27,13:25,9874,2190
2020/06/27,13:30,9859,2181
2020/06/27,13:35,9877,2178
2020/06/27,13:40,9894,2183
2020/06/27,13:45,9906,2192
2020/06/27,13:50,9934,2183
2020/06/27,13:55,9919,2154
2020/06/27,14:00,9911,2113
2020/06/27,14:05,9897,2058
2020/06/27,14:10,9882,2041
2020/06/27,14:15,9931,2012
2020/06/27,14:20,9947,1980
2020/06/27,14:25,9927,1936
2020/06/27,14:30,9863,1870
2020/06/27,14:35,9886,1840
2020/06/27,14:40,9872,1806
2020/06/27,14:45,9907,1800
2020/06/27,14:50,9908,1780
2020/06/27,14:55,9870,1728
2020/06/27,15:00,9843,1680
2020/06/27,15:05,9812,1626
2020/06/27,15:10,9811,1556
2020/06/27,15:15,9857,1532
2020/06/27,15:20,9849,1482
2020/06/27,15:25,9874,1432
2020/06/27,15:30,9846,1389
2020/06/27,15:35,9877,1359
2020/06/27,15:40,9899,1325
2020/06/27,15:45,9880,1264
2020/06/27,15:50,9889,1230
2020/06/27,15:55,9925,1183
2020/06/27,16:00,9918,1123
2020/06/27,16:05,9888,1079
2020/06/27,16:10,9870,1015
2020/06/27,16:15,9905,967
2020/06/27,16:20,9884,929
2020/06/27,16:25,9885,888
2020/06/27,16:30,9857,845
2020/06/27,16:35,9840,806
2020/06/27,16:40,9846,747
2020/06/27,16:45,9818,692
2020/06/27,16:50,9806,653
2020/06/27,16:55,9777,602
2020/06/27,17:00,9754,554
2020/06/27,17:05,9768,508
2020/06/27,17:10,9785,467
2020/06/27,17:15,9796,428
2020/06/27,17:20,9786,390
2020/06/27,17:25,9823,350
2020/06/27,17:30,9795,303
2020/06/27,17:35,9827,270
2020/06/27,17:40,9859,243
2020/06/27,17:45,9821,220
2020/06/27,17:50,9866,199
2020/06/27,17:55,9895,173
2020/06/27,18:00,9920,149
2020/06/27,18:05,9886,129
2020/06/27,18:10,9847,113
2020/06/27,18:15,9843,99
2020/06/27,18:20,9876,87
2020/06/27,18:25,9906,69
2020/06/27,18:30,9903,56
2020/06/27,18:35,9913,41
2020/06/27,18:40,9934,30
2020/06/27,18:45,9941,18
2020/06/27,18:50,9962,13
2020/06/27,18:55,10000,9
2020/06/27,19:00,9972,6
2020/06/27,19:05,9990,3
2020/06/27,19:10,9960,0
2020/06/27,19:15,9948,0
2020/06/27,19:20,9951,0
2020/06/27,19:25,9927,0
2020/06/27,19:30,9901,0
2020/06/27,19:35,9887,0
2020/06/27,19:40,9851,0
2020/06/27,19:45,9798,0
2020/06/27,19:50,9765,0
2020/06/27,19:55,9738,0
2020/06/27,20:00,9690,0
2020/06/27,20:05,9644,0
2020/06/27,20:10,9585,0
2020/06/27,20:15,9594,0
2020/06/27,20:20,9551,0
2020/06/27,20:25,9495,0
2020/06/27,20:30,9474,0
2020/06/27,20:35,9431,0
2020/06/27,20:40,9432,0
2020/06/27,20:45,9387,0
2020/06/27,20:50,9333,0
2020/06/27,20:55,9274,0
2020/06/27,21:00,9240,0
2020/06/27,21:05,9193,0
2020/06/27,21:10,9161,0
2020/06/27,21:15,9150,0
2020/06/27,21:20,9067,0
2020/06/27,21:25,9020,0
2020/06/27,21:30,8991,0
2020/06/27,21:35,8945,0
2020/06/27,21:40,8923,0
2020/06/27,21:45,8840,0
2020/06/27,21:50,8800,0
2020/06/27,21:55,8733,0
2020/06/27,22:00,8743,0
2020/06/27,22:05,8710,0
2020/06/27,22:10,8694,0
2020/06/27,22:15,8643,0
2020/06/27,22:20,8595,0
2020/06/27,22:25,8583,0
2020/06/27,22:30,8589,0
2020/06/27,22:35,8560,0
2020/06/27,22:40,8508,0
2020/06/27,22:45,8452,0
2020/06/27,22:50,8397,0
2020/06/27,22:55,8356,0
2020/06/27,23:00,8368,0
2020/06/27,23:05,8367,0
2020/06/27,23:10,8364,0
2020/06/27,23:15,8354,0
2020/06/27,23:20,8288,0
2020/06/27,23:25,8244,0
2020/06/27,23:30,8164,0
2020/06/27,23:35,8125,0
2020/06/27,23:40,8078,0
2020/06/27,23:45,8016,0
2020/06/27,23:50,0,0
2020/06/27,23:55,0,0
