2019/9/1 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1238,14:00～15:00,8/31,9:00,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1080,14:00～15:00,8/31,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/8/31,0:00,823,805,86
2019/8/31,1:00,777,775,84
2019/8/31,2:00,780,790,84
2019/8/31,3:00,817,825,83
2019/8/31,4:00,848,855,81
2019/8/31,5:00,846,850,81
2019/8/31,6:00,812,820,80
2019/8/31,7:00,814,835,75
2019/8/31,8:00,870,900,75
2019/8/31,9:00,946,970,80
2019/8/31,10:00,966,1015,80
2019/8/31,11:00,983,1060,80
2019/8/31,12:00,970,1065,76
2019/8/31,13:00,962,1075,76
2019/8/31,14:00,958,1080,77
2019/8/31,15:00,942,1070,76
2019/8/31,16:00,952,1070,77
2019/8/31,17:00,943,1075,78
2019/8/31,18:00,961,1065,81
2019/8/31,19:00,954,1050,83
2019/8/31,20:00,912,1000,83
2019/8/31,21:00,876,965,82
2019/8/31,22:00,840,920,81
2019/8/31,23:00,806,870,79

最大使用率(%),時間帯
86,0:00～1:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1215,19:00～20:00,8/31,18:00,22,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,19:00～20:00,8/31,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/8/31,0:00,852
2019/8/31,0:05,838
2019/8/31,0:10,841
2019/8/31,0:15,839
2019/8/31,0:20,835
2019/8/31,0:25,822
2019/8/31,0:30,814
2019/8/31,0:35,821
2019/8/31,0:40,802
2019/8/31,0:45,811
2019/8/31,0:50,796
2019/8/31,0:55,794
2019/8/31,1:00,793
2019/8/31,1:05,786
2019/8/31,1:10,774
2019/8/31,1:15,774
2019/8/31,1:20,784
2019/8/31,1:25,780
2019/8/31,1:30,770
2019/8/31,1:35,778
2019/8/31,1:40,773
2019/8/31,1:45,777
2019/8/31,1:50,770
2019/8/31,1:55,768
2019/8/31,2:00,765
2019/8/31,2:05,780
2019/8/31,2:10,773
2019/8/31,2:15,779
2019/8/31,2:20,775
2019/8/31,2:25,776
2019/8/31,2:30,781
2019/8/31,2:35,790
2019/8/31,2:40,779
2019/8/31,2:45,791
2019/8/31,2:50,797
2019/8/31,2:55,796
2019/8/31,3:00,795
2019/8/31,3:05,802
2019/8/31,3:10,804
2019/8/31,3:15,810
2019/8/31,3:20,815
2019/8/31,3:25,815
2019/8/31,3:30,813
2019/8/31,3:35,830
2019/8/31,3:40,823
2019/8/31,3:45,828
2019/8/31,3:50,829
2019/8/31,3:55,839
2019/8/31,4:00,841
2019/8/31,4:05,842
2019/8/31,4:10,838
2019/8/31,4:15,844
2019/8/31,4:20,852
2019/8/31,4:25,834
2019/8/31,4:30,844
2019/8/31,4:35,852
2019/8/31,4:40,856
2019/8/31,4:45,858
2019/8/31,4:50,859
2019/8/31,4:55,860
2019/8/31,5:00,863
2019/8/31,5:05,863
2019/8/31,5:10,853
2019/8/31,5:15,854
2019/8/31,5:20,859
2019/8/31,5:25,856
2019/8/31,5:30,850
2019/8/31,5:35,847
2019/8/31,5:40,850
2019/8/31,5:45,837
2019/8/31,5:50,829
2019/8/31,5:55,820
2019/8/31,6:00,829
2019/8/31,6:05,831
2019/8/31,6:10,821
2019/8/31,6:15,811
2019/8/31,6:20,809
2019/8/31,6:25,817
2019/8/31,6:30,803
2019/8/31,6:35,800
2019/8/31,6:40,803
2019/8/31,6:45,804
2019/8/31,6:50,791
2019/8/31,6:55,798
2019/8/31,7:00,808
2019/8/31,7:05,804
2019/8/31,7:10,814
2019/8/31,7:15,820
2019/8/31,7:20,803
2019/8/31,7:25,805
2019/8/31,7:30,798
2019/8/31,7:35,809
2019/8/31,7:40,810
2019/8/31,7:45,818
2019/8/31,7:50,817
2019/8/31,7:55,827
2019/8/31,8:00,829
2019/8/31,8:05,840
2019/8/31,8:10,836
2019/8/31,8:15,857
2019/8/31,8:20,866
2019/8/31,8:25,865
2019/8/31,8:30,877
2019/8/31,8:35,884
2019/8/31,8:40,898
2019/8/31,8:45,911
2019/8/31,8:50,908
2019/8/31,8:55,914
2019/8/31,9:00,919
2019/8/31,9:05,928
2019/8/31,9:10,929
2019/8/31,9:15,935
2019/8/31,9:20,946
2019/8/31,9:25,954
2019/8/31,9:30,959
2019/8/31,9:35,957
2019/8/31,9:40,971
2019/8/31,9:45,970
2019/8/31,9:50,969
2019/8/31,9:55,974
2019/8/31,10:00,970
2019/8/31,10:05,977
2019/8/31,10:10,950
2019/8/31,10:15,960
2019/8/31,10:20,966
2019/8/31,10:25,952
2019/8/31,10:30,977
2019/8/31,10:35,958
2019/8/31,10:40,973
2019/8/31,10:45,978
2019/8/31,10:50,968
2019/8/31,10:55,977
2019/8/31,11:00,986
2019/8/31,11:05,985
2019/8/31,11:10,995
2019/8/31,11:15,981
2019/8/31,11:20,979
2019/8/31,11:25,976
2019/8/31,11:30,986
2019/8/31,11:35,979
2019/8/31,11:40,977
2019/8/31,11:45,1004
2019/8/31,11:50,989
2019/8/31,11:55,976
2019/8/31,12:00,971
2019/8/31,12:05,962
2019/8/31,12:10,972
2019/8/31,12:15,971
2019/8/31,12:20,973
2019/8/31,12:25,965
2019/8/31,12:30,975
2019/8/31,12:35,983
2019/8/31,12:40,970
2019/8/31,12:45,968
2019/8/31,12:50,965
2019/8/31,12:55,985
2019/8/31,13:00,978
2019/8/31,13:05,970
2019/8/31,13:10,957
2019/8/31,13:15,964
2019/8/31,13:20,974
2019/8/31,13:25,972
2019/8/31,13:30,967
2019/8/31,13:35,958
2019/8/31,13:40,958
2019/8/31,13:45,977
2019/8/31,13:50,955
2019/8/31,13:55,954
2019/8/31,14:00,966
2019/8/31,14:05,948
2019/8/31,14:10,953
2019/8/31,14:15,961
2019/8/31,14:20,956
2019/8/31,14:25,962
2019/8/31,14:30,960
2019/8/31,14:35,964
2019/8/31,14:40,964
2019/8/31,14:45,975
2019/8/31,14:50,956
2019/8/31,14:55,963
2019/8/31,15:00,957
2019/8/31,15:05,940
2019/8/31,15:10,947
2019/8/31,15:15,952
2019/8/31,15:20,942
2019/8/31,15:25,956
2019/8/31,15:30,956
2019/8/31,15:35,941
2019/8/31,15:40,936
2019/8/31,15:45,943
2019/8/31,15:50,942
2019/8/31,15:55,952
2019/8/31,16:00,960
2019/8/31,16:05,958
2019/8/31,16:10,960
2019/8/31,16:15,961
2019/8/31,16:20,962
2019/8/31,16:25,956
2019/8/31,16:30,958
2019/8/31,16:35,959
2019/8/31,16:40,955
2019/8/31,16:45,953
2019/8/31,16:50,948
2019/8/31,16:55,941
2019/8/31,17:00,942
2019/8/31,17:05,940
2019/8/31,17:10,943
2019/8/31,17:15,938
2019/8/31,17:20,938
2019/8/31,17:25,951
2019/8/31,17:30,943
2019/8/31,17:35,951
2019/8/31,17:40,940
2019/8/31,17:45,950
2019/8/31,17:50,953
2019/8/31,17:55,952
2019/8/31,18:00,958
2019/8/31,18:05,952
2019/8/31,18:10,960
2019/8/31,18:15,965
2019/8/31,18:20,957
2019/8/31,18:25,959
2019/8/31,18:30,958
2019/8/31,18:35,957
2019/8/31,18:40,962
2019/8/31,18:45,972
2019/8/31,18:50,962
2019/8/31,18:55,969
2019/8/31,19:00,967
2019/8/31,19:05,966
2019/8/31,19:10,967
2019/8/31,19:15,965
2019/8/31,19:20,965
2019/8/31,19:25,956
2019/8/31,19:30,956
2019/8/31,19:35,961
2019/8/31,19:40,950
2019/8/31,19:45,959
2019/8/31,19:50,947
2019/8/31,19:55,947
2019/8/31,20:00,943
2019/8/31,20:05,928
2019/8/31,20:10,921
2019/8/31,20:15,923
2019/8/31,20:20,915
2019/8/31,20:25,919
2019/8/31,20:30,910
2019/8/31,20:35,912
2019/8/31,20:40,902
2019/8/31,20:45,898
2019/8/31,20:50,895
2019/8/31,20:55,898
2019/8/31,21:00,895
2019/8/31,21:05,889
2019/8/31,21:10,898
2019/8/31,21:15,891
2019/8/31,21:20,885
2019/8/31,21:25,881
2019/8/31,21:30,868
2019/8/31,21:35,875
2019/8/31,21:40,873
2019/8/31,21:45,874
2019/8/31,21:50,863
2019/8/31,21:55,858
2019/8/31,22:00,852
2019/8/31,22:05,852
2019/8/31,22:10,843
2019/8/31,22:15,845
2019/8/31,22:20,853
2019/8/31,22:25,850
2019/8/31,22:30,840
2019/8/31,22:35,842
2019/8/31,22:40,834
2019/8/31,22:45,830
2019/8/31,22:50,810
2019/8/31,22:55,812
2019/8/31,23:00,825
2019/8/31,23:05,827
2019/8/31,23:10,820
2019/8/31,23:15,812
2019/8/31,23:20,820
2019/8/31,23:25,810
2019/8/31,23:30,807
2019/8/31,23:35,803
2019/8/31,23:40,791
2019/8/31,23:45,784
2019/8/31,23:50,783
2019/8/31,23:55,779
