2018/4/16 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1029,19:00～20:00,4/15,9:00,14,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
900,19:00～20:00,4/15,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/4/15,0:00,724,720,85
2018/4/15,1:00,727,730,86
2018/4/15,2:00,773,785,87
2018/4/15,3:00,827,835,86
2018/4/15,4:00,850,850,88
2018/4/15,5:00,823,830,86
2018/4/15,6:00,775,790,82
2018/4/15,7:00,768,765,78
2018/4/15,8:00,767,740,80
2018/4/15,9:00,787,755,84
2018/4/15,10:00,791,775,78
2018/4/15,11:00,788,800,71
2018/4/15,12:00,783,785,65
2018/4/15,13:00,758,780,62
2018/4/15,14:00,741,780,62
2018/4/15,15:00,732,780,66
2018/4/15,16:00,755,785,70
2018/4/15,17:00,821,840,76
2018/4/15,18:00,869,875,83
2018/4/15,19:00,906,900,88
2018/4/15,20:00,887,870,88
2018/4/15,21:00,847,830,88
2018/4/15,22:00,806,785,86
2018/4/15,23:00,754,730,82

最大使用率(%),時間帯
88,21:00～22:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1115,19:00～20:00,4/15,18:00,14,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,19:00～20:00,4/15,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/4/15,0:00,742
2018/4/15,0:05,738
2018/4/15,0:10,742
2018/4/15,0:15,732
2018/4/15,0:20,739
2018/4/15,0:25,720
2018/4/15,0:30,726
2018/4/15,0:35,730
2018/4/15,0:40,730
2018/4/15,0:45,716
2018/4/15,0:50,713
2018/4/15,0:55,707
2018/4/15,1:00,710
2018/4/15,1:05,731
2018/4/15,1:10,721
2018/4/15,1:15,728
2018/4/15,1:20,726
2018/4/15,1:25,728
2018/4/15,1:30,731
2018/4/15,1:35,724
2018/4/15,1:40,718
2018/4/15,1:45,722
2018/4/15,1:50,741
2018/4/15,1:55,751
2018/4/15,2:00,739
2018/4/15,2:05,763
2018/4/15,2:10,749
2018/4/15,2:15,763
2018/4/15,2:20,766
2018/4/15,2:25,775
2018/4/15,2:30,778
2018/4/15,2:35,774
2018/4/15,2:40,774
2018/4/15,2:45,785
2018/4/15,2:50,796
2018/4/15,2:55,797
2018/4/15,3:00,810
2018/4/15,3:05,809
2018/4/15,3:10,816
2018/4/15,3:15,820
2018/4/15,3:20,821
2018/4/15,3:25,830
2018/4/15,3:30,836
2018/4/15,3:35,837
2018/4/15,3:40,837
2018/4/15,3:45,837
2018/4/15,3:50,860
2018/4/15,3:55,851
2018/4/15,4:00,851
2018/4/15,4:05,842
2018/4/15,4:10,848
2018/4/15,4:15,846
2018/4/15,4:20,856
2018/4/15,4:25,848
2018/4/15,4:30,857
2018/4/15,4:35,860
2018/4/15,4:40,852
2018/4/15,4:45,848
2018/4/15,4:50,848
2018/4/15,4:55,845
2018/4/15,5:00,835
