2018/6/10 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
413,19:00～20:00,6月9日,8:30,24,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
334,19:00～20:00,6月9日,8:30

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/6/9,0:00,274,284,66
2018/6/9,1:00,273,284,66
2018/6/9,2:00,287,299,70
2018/6/9,3:00,293,308,71
2018/6/9,4:00,289,299,70
2018/6/9,5:00,273,285,66
2018/6/9,6:00,268,281,65
2018/6/9,7:00,271,281,66
2018/6/9,8:00,283,292,68
2018/6/9,9:00,299,297,72
2018/6/9,10:00,307,301,74
2018/6/9,11:00,309,306,75
2018/6/9,12:00,298,296,72
2018/6/9,13:00,306,296,74
2018/6/9,14:00,304,301,74
2018/6/9,15:00,302,301,73
2018/6/9,16:00,302,311,73
2018/6/9,17:00,303,315,73
2018/6/9,18:00,306,319,74
2018/6/9,19:00,320,334,77
2018/6/9,20:00,313,319,76
2018/6/9,21:00,297,304,72
2018/6/9,22:00,279,289,68
2018/6/9,23:00,274,279,66

最大使用率(%),時間帯
77,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
409,19:00～20:00,6月10日,4:16,26,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
325,19:00～20:00,6月10日,4:16

DATE,TIME,当日実績(５分間隔値)(万kW)
2018/6/9,0:00,280
2018/6/9,0:05,281
2018/6/9,0:10,279
2018/6/9,0:15,280
2018/6/9,0:20,278
2018/6/9,0:25,277
2018/6/9,0:30,274
2018/6/9,0:35,271
2018/6/9,0:40,268
2018/6/9,0:45,266
2018/6/9,0:50,263
2018/6/9,0:55,264
2018/6/9,1:00,265
2018/6/9,1:05,267
2018/6/9,1:10,265
2018/6/9,1:15,268
2018/6/9,1:20,267
2018/6/9,1:25,270
2018/6/9,1:30,274
2018/6/9,1:35,275
2018/6/9,1:40,273
2018/6/9,1:45,270
2018/6/9,1:50,271
2018/6/9,1:55,275
2018/6/9,2:00,279
2018/6/9,2:05,280
2018/6/9,2:10,282
2018/6/9,2:15,285
2018/6/9,2:20,286
2018/6/9,2:25,288
2018/6/9,2:30,287
2018/6/9,2:35,288
2018/6/9,2:40,288
2018/6/9,2:45,287
2018/6/9,2:50,289
2018/6/9,2:55,289
2018/6/9,3:00,288
2018/6/9,3:05,287
2018/6/9,3:10,290
2018/6/9,3:15,293
2018/6/9,3:20,293
2018/6/9,3:25,295
2018/6/9,3:30,296
2018/6/9,3:35,294
2018/6/9,3:40,291
2018/6/9,3:45,291
2018/6/9,3:50,292
2018/6/9,3:55,294
2018/6/9,4:00,291
2018/6/9,4:05,291
2018/6/9,4:10,293
2018/6/9,4:15,290
2018/6/9,4:20,290
2018/6/9,4:25,287
2018/6/9,4:30,287
2018/6/9,4:35,284
2018/6/9,4:40,282
2018/6/9,4:45,282
2018/6/9,4:50,281
2018/6/9,4:55,280
2018/6/9,5:00,281
2018/6/9,5:05,281
2018/6/9,5:10,281
2018/6/9,5:15,279
2018/6/9,5:20,278
2018/6/9,5:25,276
2018/6/9,5:30,272
2018/6/9,5:35,268
2018/6/9,5:40,263
2018/6/9,5:45,260
2018/6/9,5:50,257
2018/6/9,5:55,260
2018/6/9,6:00,262
2018/6/9,6:05,267
2018/6/9,6:10,267
2018/6/9,6:15,268
2018/6/9,6:20,268
2018/6/9,6:25,268
2018/6/9,6:30,269
2018/6/9,6:35,267
2018/6/9,6:40,264
2018/6/9,6:45,262
2018/6/9,6:50,263
2018/6/9,6:55,262
2018/6/9,7:00,266
2018/6/9,7:05,269
2018/6/9,7:10,269
2018/6/9,7:15,269
2018/6/9,7:20,266
2018/6/9,7:25,267
2018/6/9,7:30,270
2018/6/9,7:35,272
2018/6/9,7:40,270
2018/6/9,7:45,267
2018/6/9,7:50,269
2018/6/9,7:55,273
2018/6/9,8:00,282
2018/6/9,8:05,279
2018/6/9,8:10,278
2018/6/9,8:15,279
2018/6/9,8:20,277
2018/6/9,8:25,277
2018/6/9,8:30,284
2018/6/9,8:35,285
2018/6/9,8:40,286
2018/6/9,8:45,286
2018/6/9,8:50,287
2018/6/9,8:55,288
2018/6/9,9:00,296
2018/6/9,9:05,299
2018/6/9,9:10,298
2018/6/9,9:15,299
2018/6/9,9:20,299
2018/6/9,9:25,296
2018/6/9,9:30,299
2018/6/9,9:35,300
2018/6/9,9:40,298
2018/6/9,9:45,298
2018/6/9,9:50,297
2018/6/9,9:55,298
2018/6/9,10:00,306
2018/6/9,10:05,307
2018/6/9,10:10,304
2018/6/9,10:15,305
2018/6/9,10:20,305
2018/6/9,10:25,306
2018/6/9,10:30,309
2018/6/9,10:35,308
2018/6/9,10:40,305
2018/6/9,10:45,306
2018/6/9,10:50,304
2018/6/9,10:55,305
2018/6/9,11:00,306
2018/6/9,11:05,306
2018/6/9,11:10,306
2018/6/9,11:15,307
2018/6/9,11:20,306
2018/6/9,11:25,307
2018/6/9,11:30,309
2018/6/9,11:35,308
2018/6/9,11:40,306
2018/6/9,11:45,305
2018/6/9,11:50,305
2018/6/9,11:55,304
2018/6/9,12:00,304
2018/6/9,12:05,303
2018/6/9,12:10,302
2018/6/9,12:15,301
2018/6/9,12:20,298
2018/6/9,12:25,297
2018/6/9,12:30,295
2018/6/9,12:35,297
2018/6/9,12:40,298
2018/6/9,12:45,297
2018/6/9,12:50,294
2018/6/9,12:55,297
2018/6/9,13:00,304
2018/6/9,13:05,307
2018/6/9,13:10,308
2018/6/9,13:15,309
2018/6/9,13:20,310
2018/6/9,13:25,308
2018/6/9,13:30,306
2018/6/9,13:35,304
2018/6/9,13:40,305
2018/6/9,13:45,305
2018/6/9,13:50,303
2018/6/9,13:55,302
2018/6/9,14:00,301
2018/6/9,14:05,301
2018/6/9,14:10,300
2018/6/9,14:15,300
2018/6/9,14:20,302
2018/6/9,14:25,303
2018/6/9,14:30,303
2018/6/9,14:35,304
2018/6/9,14:40,306
2018/6/9,14:45,306
2018/6/9,14:50,304
2018/6/9,14:55,304
2018/6/9,15:00,300
2018/6/9,15:05,300
2018/6/9,15:10,297
2018/6/9,15:15,300
2018/6/9,15:20,301
2018/6/9,15:25,299
2018/6/9,15:30,301
2018/6/9,15:35,302
2018/6/9,15:40,303
2018/6/9,15:45,302
2018/6/9,15:50,301
2018/6/9,15:55,302
2018/6/9,16:00,300
2018/6/9,16:05,301
2018/6/9,16:10,301
2018/6/9,16:15,301
2018/6/9,16:20,303
2018/6/9,16:25,302
2018/6/9,16:30,301
2018/6/9,16:35,301
2018/6/9,16:40,300
2018/6/9,16:45,300
2018/6/9,16:50,298
2018/6/9,16:55,298
2018/6/9,17:00,296
2018/6/9,17:05,299
2018/6/9,17:10,300
2018/6/9,17:15,301
2018/6/9,17:20,303
2018/6/9,17:25,303
2018/6/9,17:30,301
2018/6/9,17:35,303
2018/6/9,17:40,304
2018/6/9,17:45,303
2018/6/9,17:50,304
2018/6/9,17:55,305
2018/6/9,18:00,302
2018/6/9,18:05,303
2018/6/9,18:10,304
2018/6/9,18:15,304
2018/6/9,18:20,305
2018/6/9,18:25,305
2018/6/9,18:30,304
2018/6/9,18:35,305
2018/6/9,18:40,305
2018/6/9,18:45,305
2018/6/9,18:50,307
2018/6/9,18:55,308
2018/6/9,19:00,312
2018/6/9,19:05,314
2018/6/9,19:10,316
2018/6/9,19:15,317
2018/6/9,19:20,319
2018/6/9,19:25,321
2018/6/9,19:30,323
2018/6/9,19:35,325
2018/6/9,19:40,324
2018/6/9,19:45,323
2018/6/9,19:50,321
2018/6/9,19:55,320
2018/6/9,20:00,320
