2016/12/21 23:36 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
7176,17:00～18:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/21,00:00,9500,5539,-
2016/12/21,01:00,9359,5501,-
2016/12/21,02:00,9516,5668,-
2016/12/21,03:00,9634,5791,-
2016/12/21,04:00,9697,5811,-
2016/12/21,05:00,9869,5810,-
2016/12/21,06:00,10627,6115,-
2016/12/21,07:00,11209,6441,-
2016/12/21,08:00,11904,6936,-
2016/12/21,09:00,12138,7128,-
2016/12/21,10:00,11836,7044,-
2016/12/21,11:00,11590,6956,-
2016/12/21,12:00,10833,6455,-
2016/12/21,13:00,11244,6776,-
2016/12/21,14:00,11273,6791,-
2016/12/21,15:00,11271,6787,-
2016/12/21,16:00,11748,6973,-
2016/12/21,17:00,12184,7176,-
2016/12/21,18:00,12064,7132,-
2016/12/21,19:00,11687,6844,-
2016/12/21,20:00,11260,6564,-
2016/12/21,21:00,10835,6269,-
2016/12/21,22:00,10375,6005,-
2016/12/21,23:00,9890,5743,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/12/21,0:00,9724
2016/12/21,0:05,9710
2016/12/21,0:10,9690
2016/12/21,0:15,9622
2016/12/21,0:20,9587
2016/12/21,0:25,9519
2016/12/21,0:30,9456
2016/12/21,0:35,9417
2016/12/21,0:40,9388
2016/12/21,0:45,9381
2016/12/21,0:50,9367
2016/12/21,0:55,9330
2016/12/21,1:00,9335
2016/12/21,1:05,9386
2016/12/21,1:10,9349
2016/12/21,1:15,9342
2016/12/21,1:20,9343
2016/12/21,1:25,9339
2016/12/21,1:30,9336
2016/12/21,1:35,9363
2016/12/21,1:40,9388
2016/12/21,1:45,9379
2016/12/21,1:50,9408
2016/12/21,1:55,9415
2016/12/21,2:00,9444
2016/12/21,2:05,9459
2016/12/21,2:10,9474
2016/12/21,2:15,9492
2016/12/21,2:20,9524
2016/12/21,2:25,9518
2016/12/21,2:30,9542
2016/12/21,2:35,9552
2016/12/21,2:40,9563
2016/12/21,2:45,9551
2016/12/21,2:50,9588
2016/12/21,2:55,9576
2016/12/21,3:00,9601
2016/12/21,3:05,9636
2016/12/21,3:10,9646
2016/12/21,3:15,9651
2016/12/21,3:20,9654
2016/12/21,3:25,9651
2016/12/21,3:30,9662
2016/12/21,3:35,9670
2016/12/21,3:40,9673
2016/12/21,3:45,9659
2016/12/21,3:50,9636
2016/12/21,3:55,9619
2016/12/21,4:00,9672
2016/12/21,4:05,9684
2016/12/21,4:10,9682
2016/12/21,4:15,9694
2016/12/21,4:20,9710
2016/12/21,4:25,9711
2016/12/21,4:30,9720
2016/12/21,4:35,9724
2016/12/21,4:40,9716
2016/12/21,4:45,9719
2016/12/21,4:50,9708
2016/12/21,4:55,9732
2016/12/21,5:00,9738
2016/12/21,5:05,9807
2016/12/21,5:10,9829
2016/12/21,5:15,9810
2016/12/21,5:20,9841
2016/12/21,5:25,9839
2016/12/21,5:30,9884
2016/12/21,5:35,9928
2016/12/21,5:40,9945
2016/12/21,5:45,9944
2016/12/21,5:50,9956
2016/12/21,5:55,10022
2016/12/21,6:00,10147
2016/12/21,6:05,10283
2016/12/21,6:10,10373
2016/12/21,6:15,10417
2016/12/21,6:20,10504
2016/12/21,6:25,10629
2016/12/21,6:30,10705
2016/12/21,6:35,10802
2016/12/21,6:40,10898
2016/12/21,6:45,10935
2016/12/21,6:50,10932
2016/12/21,6:55,10963
2016/12/21,7:00,10966
2016/12/21,7:05,11009
2016/12/21,7:10,11057
2016/12/21,7:15,11096
2016/12/21,7:20,11157
2016/12/21,7:25,11192
2016/12/21,7:30,11238
2016/12/21,7:35,11331
2016/12/21,7:40,11349
2016/12/21,7:45,11382
2016/12/21,7:50,11386
2016/12/21,7:55,11393
2016/12/21,8:00,11502
2016/12/21,8:05,11601
2016/12/21,8:10,11703
2016/12/21,8:15,11797
2016/12/21,8:20,11831
2016/12/21,8:25,11934
2016/12/21,8:30,11976
2016/12/21,8:35,12071
2016/12/21,8:40,12068
2016/12/21,8:45,12107
2016/12/21,8:50,12118
2016/12/21,8:55,12177
2016/12/21,9:00,12208
2016/12/21,9:05,12250
2016/12/21,9:10,12230
2016/12/21,9:15,12226
2016/12/21,9:20,12177
2016/12/21,9:25,12167
2016/12/21,9:30,12143
2016/12/21,9:35,12157
2016/12/21,9:40,12118
2016/12/21,9:45,12076
2016/12/21,9:50,12061
2016/12/21,9:55,12062
2016/12/21,10:00,12029
2016/12/21,10:05,11951
2016/12/21,10:10,11897
2016/12/21,10:15,11915
2016/12/21,10:20,11912
