2018/5/27 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1012,19:00～20:00,5/26,9:00,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
930,19:00～20:00,5/26,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/5/26,0:00,770,770,79
2018/5/26,1:00,754,755,77
2018/5/26,2:00,781,780,78
2018/5/26,3:00,831,830,80
2018/5/26,4:00,857,860,80
2018/5/26,5:00,839,850,78
2018/5/26,6:00,812,820,75
2018/5/26,7:00,816,830,74
2018/5/26,8:00,867,860,76
2018/5/26,9:00,911,890,81
2018/5/26,10:00,914,920,79
2018/5/26,11:00,903,925,76
2018/5/26,12:00,871,910,71
2018/5/26,13:00,869,920,69
2018/5/26,14:00,873,910,69
2018/5/26,15:00,879,880,73
2018/5/26,16:00,903,890,82
2018/5/26,17:00,917,905,84
2018/5/26,18:00,923,915,89
2018/5/26,19:00,930,930,92
2018/5/26,20:00,908,905,89
2018/5/26,21:00,858,860,85
2018/5/26,22:00,810,820,82
2018/5/26,23:00,759,775,78

最大使用率(%),時間帯
92,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1053,19:00～20:00,5/26,18:00,12,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
950,19:00～20:00,5/26,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/5/26,0:00,796
2018/5/26,0:05,808
2018/5/26,0:10,794
2018/5/26,0:15,769
2018/5/26,0:20,786
2018/5/26,0:25,779
2018/5/26,0:30,777
2018/5/26,0:35,767
2018/5/26,0:40,767
2018/5/26,0:45,751
2018/5/26,0:50,756
2018/5/26,0:55,753
2018/5/26,1:00,762
2018/5/26,1:05,766
2018/5/26,1:10,759
2018/5/26,1:15,763
2018/5/26,1:20,759
2018/5/26,1:25,751
2018/5/26,1:30,763
2018/5/26,1:35,756
2018/5/26,1:40,743
2018/5/26,1:45,759
2018/5/26,1:50,761
2018/5/26,1:55,750
2018/5/26,2:00,767
2018/5/26,2:05,770
2018/5/26,2:10,764
2018/5/26,2:15,775
2018/5/26,2:20,782
2018/5/26,2:25,778
2018/5/26,2:30,769
2018/5/26,2:35,792
2018/5/26,2:40,801
2018/5/26,2:45,792
2018/5/26,2:50,801
2018/5/26,2:55,798
2018/5/26,3:00,810
2018/5/26,3:05,814
2018/5/26,3:10,822
2018/5/26,3:15,823
2018/5/26,3:20,821
2018/5/26,3:25,828
2018/5/26,3:30,834
2018/5/26,3:35,837
2018/5/26,3:40,848
2018/5/26,3:45,848
2018/5/26,3:50,849
2018/5/26,3:55,856
2018/5/26,4:00,861
2018/5/26,4:05,853
2018/5/26,4:10,845
2018/5/26,4:15,857
2018/5/26,4:20,865
2018/5/26,4:25,863
2018/5/26,4:30,862
2018/5/26,4:35,856
2018/5/26,4:40,866
2018/5/26,4:45,864
2018/5/26,4:50,866
2018/5/26,4:55,856
2018/5/26,5:00,860
2018/5/26,5:05,862
2018/5/26,5:10,858
2018/5/26,5:15,860
2018/5/26,5:20,844
2018/5/26,5:25,859
2018/5/26,5:30,852
2018/5/26,5:35,837
2018/5/26,5:40,835
2018/5/26,5:45,825
2018/5/26,5:50,817
2018/5/26,5:55,814
2018/5/26,6:00,813
2018/5/26,6:05,821
2018/5/26,6:10,814
2018/5/26,6:15,820
2018/5/26,6:20,826
2018/5/26,6:25,812
2018/5/26,6:30,803
2018/5/26,6:35,801
2018/5/26,6:40,816
2018/5/26,6:45,812
2018/5/26,6:50,812
2018/5/26,6:55,800
2018/5/26,7:00,808
2018/5/26,7:05,807
2018/5/26,7:10,818
2018/5/26,7:15,823
2018/5/26,7:20,817
2018/5/26,7:25,802
2018/5/26,7:30,824
2018/5/26,7:35,820
2018/5/26,7:40,821
2018/5/26,7:45,829
2018/5/26,7:50,831
2018/5/26,7:55,825
2018/5/26,8:00,825
