2018/11/20 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1166,18:00～19:00,11/19,9:00,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1070,18:00～19:00,11/19,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/11/19,0:00,728,730,75
2018/11/19,1:00,728,725,74
2018/11/19,2:00,780,765,78
2018/11/19,3:00,839,830,82
2018/11/19,4:00,875,865,85
2018/11/19,5:00,881,865,85
2018/11/19,6:00,912,875,87
2018/11/19,7:00,952,910,89
2018/11/19,8:00,990,945,92
2018/11/19,9:00,1020,1005,89
2018/11/19,10:00,1019,1010,89
2018/11/19,11:00,1015,1020,83
2018/11/19,12:00,974,950,78
2018/11/19,13:00,1003,970,82
2018/11/19,14:00,985,980,84
2018/11/19,15:00,989,990,86
2018/11/19,16:00,1013,1020,89
2018/11/19,17:00,1065,1050,93
2018/11/19,18:00,1087,1070,93
2018/11/19,19:00,1050,1025,93
2018/11/19,20:00,1012,975,91
2018/11/19,21:00,967,925,87
2018/11/19,22:00,916,885,85
2018/11/19,23:00,857,835,84

最大使用率(%),時間帯
93,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1223,18:00～19:00,11/19,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1110,18:00～19:00,11/19,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/11/19,0:00,742
2018/11/19,0:05,742
2018/11/19,0:10,750
2018/11/19,0:15,735
2018/11/19,0:20,729
2018/11/19,0:25,724
2018/11/19,0:30,724
2018/11/19,0:35,726
2018/11/19,0:40,725
2018/11/19,0:45,708
2018/11/19,0:50,709
2018/11/19,0:55,718
2018/11/19,1:00,722
2018/11/19,1:05,732
2018/11/19,1:10,719
2018/11/19,1:15,733
2018/11/19,1:20,729
2018/11/19,1:25,732
2018/11/19,1:30,729
2018/11/19,1:35,723
2018/11/19,1:40,729
2018/11/19,1:45,742
2018/11/19,1:50,744
2018/11/19,1:55,744
2018/11/19,2:00,747
2018/11/19,2:05,771
2018/11/19,2:10,767
2018/11/19,2:15,772
2018/11/19,2:20,771
2018/11/19,2:25,775
2018/11/19,2:30,780
2018/11/19,2:35,785
2018/11/19,2:40,790
2018/11/19,2:45,798
2018/11/19,2:50,800
2018/11/19,2:55,815
2018/11/19,3:00,818
2018/11/19,3:05,827
2018/11/19,3:10,828
2018/11/19,3:15,830
2018/11/19,3:20,843
2018/11/19,3:25,830
2018/11/19,3:30,843
2018/11/19,3:35,841
2018/11/19,3:40,851
2018/11/19,3:45,850
2018/11/19,3:50,861
2018/11/19,3:55,872
2018/11/19,4:00,871
2018/11/19,4:05,876
2018/11/19,4:10,873
2018/11/19,4:15,876
2018/11/19,4:20,876
2018/11/19,4:25,880
2018/11/19,4:30,865
2018/11/19,4:35,872
2018/11/19,4:40,885
2018/11/19,4:45,879
2018/11/19,4:50,879
2018/11/19,4:55,883
2018/11/19,5:00,878
2018/11/19,5:05,885
2018/11/19,5:10,887
