2017/12/29 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1466,8:00～9:00,12/28,9:00,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1290,8:00～9:00,12/28,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/12/28,0:00,1030,1015,77
2017/12/28,1:00,1036,1015,77
2017/12/28,2:00,1062,1045,78
2017/12/28,3:00,1082,1075,79
2017/12/28,4:00,1090,1070,80
2017/12/28,5:00,1101,1085,80
2017/12/28,6:00,1170,1155,85
2017/12/28,7:00,1253,1235,90
2017/12/28,8:00,1300,1290,89
2017/12/28,9:00,1282,1275,85
2017/12/28,10:00,1232,1240,79
2017/12/28,11:00,1199,1205,77
2017/12/28,12:00,1132,1130,71
2017/12/28,13:00,1126,1145,73
2017/12/28,14:00,1107,1130,73
2017/12/28,15:00,1106,1145,77
2017/12/28,16:00,1140,1170,82
2017/12/28,17:00,1214,1240,89
2017/12/28,18:00,1247,1280,90
2017/12/28,19:00,1227,1235,90
2017/12/28,20:00,1188,1190,89
2017/12/28,21:00,1143,1155,86
2017/12/28,22:00,1089,1100,82
2017/12/28,23:00,1031,1030,80

最大使用率(%),時間帯
90,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1277,18:00～19:00,12/28,18:00,8,92

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1160,18:00～19:00,12/28,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/12/28,0:00,1056
2017/12/28,0:05,1054
2017/12/28,0:10,1047
2017/12/28,0:15,1040
2017/12/28,0:20,1034
2017/12/28,0:25,1026
2017/12/28,0:30,1008
2017/12/28,0:35,1006
2017/12/28,0:40,1024
2017/12/28,0:45,1028
2017/12/28,0:50,1030
2017/12/28,0:55,1030
2017/12/28,1:00,1036
2017/12/28,1:05,1048
2017/12/28,1:10,1041
2017/12/28,1:15,1037
2017/12/28,1:20,1032
2017/12/28,1:25,1031
2017/12/28,1:30,1041
2017/12/28,1:35,1045
2017/12/28,1:40,1041
2017/12/28,1:45,1035
2017/12/28,1:50,1038
2017/12/28,1:55,1047
2017/12/28,2:00,1045
2017/12/28,2:05,1056
2017/12/28,2:10,1049
2017/12/28,2:15,1049
2017/12/28,2:20,1060
2017/12/28,2:25,1063
2017/12/28,2:30,1060
2017/12/28,2:35,1062
2017/12/28,2:40,1070
2017/12/28,2:45,1077
2017/12/28,2:50,1072
2017/12/28,2:55,1082
2017/12/28,3:00,1071
2017/12/28,3:05,1082
2017/12/28,3:10,1086
2017/12/28,3:15,1085
2017/12/28,3:20,1087
2017/12/28,3:25,1090
2017/12/28,3:30,1089
2017/12/28,3:35,1093
2017/12/28,3:40,1087
2017/12/28,3:45,1079
2017/12/28,3:50,1076
2017/12/28,3:55,1078
2017/12/28,4:00,1083
2017/12/28,4:05,1091
2017/12/28,4:10,1094
2017/12/28,4:15,1101
2017/12/28,4:20,1085
2017/12/28,4:25,1093
2017/12/28,4:30,1099
2017/12/28,4:35,1093
2017/12/28,4:40,1085
2017/12/28,4:45,1088
2017/12/28,4:50,1086
2017/12/28,4:55,1086
