2017/9/21 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1375,11:00～12:00,9/20,9:00,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1140,11:00～12:00,9/20,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/9/20,0:00,773,775,65
2017/9/20,1:00,754,750,63
2017/9/20,2:00,769,750,65
2017/9/20,3:00,810,780,68
2017/9/20,4:00,853,815,71
2017/9/20,5:00,858,830,71
2017/9/20,6:00,870,830,72
2017/9/20,7:00,890,850,72
2017/9/20,8:00,965,955,75
2017/9/20,9:00,1036,1050,79
2017/9/20,10:00,1080,1105,80
2017/9/20,11:00,1094,1140,80
2017/9/20,12:00,1035,1100,74
2017/9/20,13:00,1059,1130,78
2017/9/20,14:00,1066,1130,79
2017/9/20,15:00,1066,1110,82
2017/9/20,16:00,1071,1120,83
2017/9/20,17:00,1064,1100,84
2017/9/20,18:00,1074,1120,87
2017/9/20,19:00,1037,1110,85
2017/9/20,20:00,984,1040,83
2017/9/20,21:00,944,975,80
2017/9/20,22:00,896,915,77
2017/9/20,23:00,841,850,71

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1394,11:00～12:00,9/20,18:00,28,78

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1080,11:00～12:00,9/20,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/9/20,0:00,789
2017/9/20,0:05,793
2017/9/20,0:10,792
2017/9/20,0:15,786
2017/9/20,0:20,774
2017/9/20,0:25,771
2017/9/20,0:30,772
2017/9/20,0:35,766
2017/9/20,0:40,764
2017/9/20,0:45,757
2017/9/20,0:50,754
2017/9/20,0:55,755
2017/9/20,1:00,756
2017/9/20,1:05,756
2017/9/20,1:10,760
2017/9/20,1:15,757
2017/9/20,1:20,757
2017/9/20,1:25,756
2017/9/20,1:30,743
2017/9/20,1:35,741
2017/9/20,1:40,756
2017/9/20,1:45,761
2017/9/20,1:50,761
2017/9/20,1:55,747
2017/9/20,2:00,754
2017/9/20,2:05,759
2017/9/20,2:10,764
2017/9/20,2:15,763
2017/9/20,2:20,754
2017/9/20,2:25,754
2017/9/20,2:30,768
2017/9/20,2:35,780
2017/9/20,2:40,785
2017/9/20,2:45,774
2017/9/20,2:50,794
2017/9/20,2:55,785
2017/9/20,3:00,789
2017/9/20,3:05,802
2017/9/20,3:10,786
2017/9/20,3:15,797
2017/9/20,3:20,815
2017/9/20,3:25,804
2017/9/20,3:30,810
2017/9/20,3:35,811
2017/9/20,3:40,821
2017/9/20,3:45,826
2017/9/20,3:50,825
2017/9/20,3:55,828
2017/9/20,4:00,838
2017/9/20,4:05,837
2017/9/20,4:10,844
2017/9/20,4:15,845
2017/9/20,4:20,852
2017/9/20,4:25,853
2017/9/20,4:30,861
2017/9/20,4:35,859
2017/9/20,4:40,866
2017/9/20,4:45,857
2017/9/20,4:50,865
2017/9/20,4:55,859
2017/9/20,5:00,865
2017/9/20,5:05,860
2017/9/20,5:10,857
