2018/09/27 23:54 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2194,11:00～12:00,09月26日,07:54,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1871,11:00～12:00,09月26日,07:54

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/09/26,00:00,1316,1316,60
2018/09/26,01:00,1255,1254,57
2018/09/26,02:00,1255,1255,57
2018/09/26,03:00,1283,1283,58
2018/09/26,04:00,1297,1297,59
2018/09/26,05:00,1300,1296,59
2018/09/26,06:00,1344,1350,61
2018/09/26,07:00,1441,1470,66
2018/09/26,08:00,1653,1682,75
2018/09/26,09:00,1788,1838,82
2018/09/26,10:00,1819,1867,83
2018/09/26,11:00,1841,1871,84
2018/09/26,12:00,1694,1744,77
2018/09/26,13:00,1806,1851,82
2018/09/26,14:00,1819,1859,83
2018/09/26,15:00,1803,1821,82
2018/09/26,16:00,1822,1832,83
2018/09/26,17:00,1780,1798,81
2018/09/26,18:00,1728,1750,79
2018/09/26,19:00,1637,1647,75
2018/09/26,20:00,1550,1563,71
2018/09/26,21:00,1493,1502,68
2018/09/26,22:00,1431,1444,65
2018/09/26,23:00,1380,1394,63

最大使用率(%),時間帯
84,11:00～12:00

翌日ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2156,14:00～15:00,09月26日,16:42,18,84

翌日予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1832,14:00～15:00,09月26日,16:42

DATE,TIME,当日実績(５分間隔値)(万kW)
2018/09/26,00:00,1366
2018/09/26,00:05,1349
2018/09/26,00:10,1346
2018/09/26,00:15,1323
2018/09/26,00:20,1313
2018/09/26,00:25,1315
2018/09/26,00:30,1316
2018/09/26,00:35,1320
2018/09/26,00:40,1311
2018/09/26,00:45,1299
2018/09/26,00:50,1298
2018/09/26,00:55,1306
2018/09/26,01:00,1289
2018/09/26,01:05,1287
2018/09/26,01:10,1274
2018/09/26,01:15,1255
2018/09/26,01:20,1238
2018/09/26,01:25,1233
2018/09/26,01:30,1237
2018/09/26,01:35,1258
2018/09/26,01:40,1254
2018/09/26,01:45,1265
2018/09/26,01:50,1252
2018/09/26,01:55,1245
2018/09/26,02:00,1251
2018/09/26,02:05,1258
2018/09/26,02:10,1256
2018/09/26,02:15,1254
2018/09/26,02:20,1237
2018/09/26,02:25,1231
2018/09/26,02:30,1235
2018/09/26,02:35,1260
2018/09/26,02:40,1261
2018/09/26,02:45,1278
2018/09/26,02:50,1270
2018/09/26,02:55,1272
2018/09/26,03:00,1276
2018/09/26,03:05,1281
2018/09/26,03:10,1282
2018/09/26,03:15,1276
2018/09/26,03:20,1276
2018/09/26,03:25,1268
2018/09/26,03:30,1286
2018/09/26,03:35,1291
2018/09/26,03:40,1293
2018/09/26,03:45,1280
2018/09/26,03:50,1294
2018/09/26,03:55,1304
2018/09/26,04:00,1307
2018/09/26,04:05,1313
2018/09/26,04:10,1308
2018/09/26,04:15,1313
2018/09/26,04:20,1274
2018/09/26,04:25,1273
2018/09/26,04:30,1289
2018/09/26,04:35,1307
2018/09/26,04:40,1314
2018/09/26,04:45,1306
2018/09/26,04:50,1305
2018/09/26,04:55,1292
2018/09/26,05:00,1290
