2020/02/17 09:43 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2231,14:00～15:00,09月25日,07:40,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2005,14:00～15:00,09月25日,07:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2181,16:00～17:00,09月25日,07:40,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1962,16:00～17:00,09月25日,07:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/09/25,00:00,1320,1321,85,1548
2019/09/25,01:00,1252,1255,84,1483
2019/09/25,02:00,1247,1249,85,1473
2019/09/25,03:00,1258,1260,85,1480
2019/09/25,04:00,1274,1276,85,1499
2019/09/25,05:00,1287,1287,85,1511
2019/09/25,06:00,1332,1333,85,1561
2019/09/25,07:00,1455,1473,85,1719
2019/09/25,08:00,1683,1718,84,2011
2019/09/25,09:00,1860,1899,88,2112
2019/09/25,10:00,1909,1951,88,2169
2019/09/25,11:00,1943,1980,88,2202
2019/09/25,12:00,1841,1874,86,2131
2019/09/25,13:00,1958,1986,89,2209
2019/09/25,14:00,1983,2005,89,2231
2019/09/25,15:00,1953,1978,89,2199
2019/09/25,16:00,1939,1962,89,2181
2019/09/25,17:00,1838,1873,88,2083
2019/09/25,18:00,1805,1820,89,2024
2019/09/25,19:00,1707,1723,85,2016
2019/09/25,20:00,1618,1627,85,1910
2019/09/25,21:00,1539,1561,84,1836
2019/09/25,22:00,1477,1489,84,1756
2019/09/25,23:00,1412,1431,83,1691

最大使用率(%),時間帯
89,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2236,14:00～15:00,09月25日,16:49,13,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1986,14:00～15:00,09月25日,16:49

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2236,14:00～15:00,09月25日,16:49,13,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1986,14:00～15:00,09月25日,16:49

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/09/25,00:00,1362,0
2019/09/25,00:05,1352,0
2019/09/25,00:10,1354,0
2019/09/25,00:15,1348,0
2019/09/25,00:20,1327,0
2019/09/25,00:25,1304,0
2019/09/25,00:30,1304,0
2019/09/25,00:35,1319,0
2019/09/25,00:40,1311,0
2019/09/25,00:45,1296,0
2019/09/25,00:50,1288,0
2019/09/25,00:55,1293,0
2019/09/25,01:00,1283,0
2019/09/25,01:05,1273,0
2019/09/25,01:10,1262,0
2019/09/25,01:15,1253,0
2019/09/25,01:20,1251,0
2019/09/25,01:25,1267,0
2019/09/25,01:30,1231,0
2019/09/25,01:35,1233,0
2019/09/25,01:40,1250,0
2019/09/25,01:45,1244,0
2019/09/25,01:50,1250,0
2019/09/25,01:55,1254,0
2019/09/25,02:00,1242,0
2019/09/25,02:05,1248,0
2019/09/25,02:10,1233,0
2019/09/25,02:15,1231,0
2019/09/25,02:20,1239,0
2019/09/25,02:25,1232,0
2019/09/25,02:30,1228,0
2019/09/25,02:35,1229,0
2019/09/25,02:40,1240,0
2019/09/25,02:45,1258,0
2019/09/25,02:50,1265,0
2019/09/25,02:55,1264,0
2019/09/25,03:00,1261,0
2019/09/25,03:05,1259,0
2019/09/25,03:10,1261,0
2019/09/25,03:15,1268,0
2019/09/25,03:20,1269,0
2019/09/25,03:25,1250,0
2019/09/25,03:30,1240,0
2019/09/25,03:35,1233,0
2019/09/25,03:40,1254,0
2019/09/25,03:45,1260,0
2019/09/25,03:50,1259,0
2019/09/25,03:55,1256,0
2019/09/25,04:00,1255,0
2019/09/25,04:05,1275,0
2019/09/25,04:10,1275,0
2019/09/25,04:15,1278,0
2019/09/25,04:20,1282,0
2019/09/25,04:25,1285,0
2019/09/25,04:30,1266,0
2019/09/25,04:35,1254,0
2019/09/25,04:40,1257,0
2019/09/25,04:45,1278,0
2019/09/25,04:50,1272,0
2019/09/25,04:55,1271,0
2019/09/25,05:00,1283,0
2019/09/25,05:05,1297,0
2019/09/25,05:10,1301,0
2019/09/25,05:15,1296,0
2019/09/25,05:20,1291,0
2019/09/25,05:25,1275,0
2019/09/25,05:30,1278,0
2019/09/25,05:35,1268,0
2019/09/25,05:40,1280,0
2019/09/25,05:45,1280,0
2019/09/25,05:50,1280,0
2019/09/25,05:55,1271,0
2019/09/25,06:00,1288,0
2019/09/25,06:05,1294,0
2019/09/25,06:10,1285,1
2019/09/25,06:15,1294,6
2019/09/25,06:20,1309,13
2019/09/25,06:25,1302,23
2019/09/25,06:30,1337,36
2019/09/25,06:35,1340,50
2019/09/25,06:40,1355,63
2019/09/25,06:45,1366,76
2019/09/25,06:50,1372,90
2019/09/25,06:55,1382,105
2019/09/25,07:00,1404,125
2019/09/25,07:05,1419,145
2019/09/25,07:10,1420,163
2019/09/25,07:15,1427,183
