2020/4/23 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1181,9:00～10:00,4月21日,18:03,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,9:00～10:00,4月21日,18:03

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1117,18:00～19:00,4月22日,6:07,14,88

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,18:00～19:00,4月22日,6:07

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/22,0:00,743,775,74,1006
2020/4/22,1:00,771,789,77,997
2020/4/22,2:00,806,817,77,1046
2020/4/22,3:00,831,837,79,1055
2020/4/22,4:00,854,852,81,1056
2020/4/22,5:00,873,864,81,1079
2020/4/22,6:00,859,879,78,1097
2020/4/22,7:00,831,853,72,1149
2020/4/22,8:00,905,933,79,1143
2020/4/22,9:00,999,990,85,1181
2020/4/22,10:00,971,982,80,1221
2020/4/22,11:00,1011,977,80,1262
2020/4/22,12:00,950,920,76,1245
2020/4/22,13:00,961,961,77,1242
2020/4/22,14:00,967,966,81,1199
2020/4/22,15:00,940,941,84,1120
2020/4/22,16:00,934,945,80,1161
2020/4/22,17:00,921,942,83,1106
2020/4/22,18:00,948,980,85,1117
2020/4/22,19:00,923,952,84,1097
2020/4/22,20:00,889,910,84,1059
2020/4/22,21:00,847,855,80,1061
2020/4/22,22:00,820,827,76,1073
2020/4/22,23:00,804,810,76,1064

最大使用率(%),時間帯
85,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1261,9:00～10:00,4月22日,18:03,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1010,9:00～10:00,4月22日,23:13

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1099,18:00～19:00,4月22日,18:03,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
960,18:00～19:00,4月22日,23:13

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/4/22,0:00,749,0,58
2020/4/22,0:05,754,0,63
2020/4/22,0:10,754,0,67
2020/4/22,0:15,752,0,65
2020/4/22,0:20,747,0,65
2020/4/22,0:25,740,0,70
2020/4/22,0:30,739,0,72
2020/4/22,0:35,739,0,71
2020/4/22,0:40,735,0,70
2020/4/22,0:45,738,0,70
2020/4/22,0:50,739,0,69
2020/4/22,0:55,741,0,67
2020/4/22,1:00,739,0,66
2020/4/22,1:05,754,0,67
2020/4/22,1:10,752,0,68
2020/4/22,1:15,759,0,66
2020/4/22,1:20,769,0,59
2020/4/22,1:25,768,0,53
2020/4/22,1:30,768,0,48
2020/4/22,1:35,774,0,47
2020/4/22,1:40,780,0,45
2020/4/22,1:45,787,0,46
2020/4/22,1:50,788,0,46
2020/4/22,1:55,788,0,43
2020/4/22,2:00,789,0,38
2020/4/22,2:05,793,0,35
2020/4/22,2:10,799,0,32
2020/4/22,2:15,799,0,27
2020/4/22,2:20,804,0,24
2020/4/22,2:25,802,0,22
2020/4/22,2:30,798,0,22
2020/4/22,2:35,804,0,21
2020/4/22,2:40,812,0,20
2020/4/22,2:45,814,0,20
2020/4/22,2:50,822,0,19
2020/4/22,2:55,820,0,19
2020/4/22,3:00,825,0,19
2020/4/22,3:05,830,0,19
2020/4/22,3:10,830,0,20
2020/4/22,3:15,822,0,20
2020/4/22,3:20,829,0,19
2020/4/22,3:25,828,0,19
2020/4/22,3:30,829,0,19
2020/4/22,3:35,829,0,18
2020/4/22,3:40,832,0,18
2020/4/22,3:45,835,0,19
2020/4/22,3:50,833,0,20
2020/4/22,3:55,840,0,21
2020/4/22,4:00,843,0,20
2020/4/22,4:05,851,0,20
2020/4/22,4:10,853,0,21
2020/4/22,4:15,845,0,25
2020/4/22,4:20,847,0,30
2020/4/22,4:25,854,0,30
2020/4/22,4:30,852,0,31
2020/4/22,4:35,857,0,30
2020/4/22,4:40,857,0,30
2020/4/22,4:45,860,0,33
2020/4/22,4:50,859,0,38
2020/4/22,4:55,857,0,39
2020/4/22,5:00,863,0,39
2020/4/22,5:05,864,0,36
2020/4/22,5:10,868,0,35
2020/4/22,5:15,871,1,34
2020/4/22,5:20,868,3,34
2020/4/22,5:25,861,6,35
2020/4/22,5:30,867,9,34
2020/4/22,5:35,879,12,30
2020/4/22,5:40,882,15,26
2020/4/22,5:45,878,19,25
2020/4/22,5:50,880,24,26
2020/4/22,5:55,882,28,27
2020/4/22,6:00,881,30,31
