2020/10/15 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1063,17:00～18:00,10月13日,18:02,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
959,17:00～18:00,10月13日,18:02

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1063,17:00～18:00,10月14日,8:22,11,90

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,17:00～18:00,10月14日,8:22

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/10/14,0:00,701,716,75,932
2020/10/14,1:00,700,708,72,973
2020/10/14,2:00,724,728,75,970
2020/10/14,3:00,752,756,77,981
2020/10/14,4:00,767,771,79,976
2020/10/14,5:00,775,774,79,979
2020/10/14,6:00,781,800,77,1015
2020/10/14,7:00,788,830,73,1082
2020/10/14,8:00,829,884,71,1170
2020/10/14,9:00,935,921,78,1203
2020/10/14,10:00,934,923,78,1201
2020/10/14,11:00,943,928,77,1223
2020/10/14,12:00,916,891,78,1181
2020/10/14,13:00,926,910,81,1139
2020/10/14,14:00,934,917,81,1153
2020/10/14,15:00,929,922,83,1114
2020/10/14,16:00,940,942,88,1071
2020/10/14,17:00,941,959,89,1063
2020/10/14,18:00,918,934,88,1044
2020/10/14,19:00,874,888,86,1016
2020/10/14,20:00,835,837,86,972
2020/10/14,21:00,795,794,82,970
2020/10/14,22:00,792,781,80,994
2020/10/14,23:00,763,752,81,943

最大使用率(%),時間帯
89,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1172,17:00～18:00,10月14日,21:47,21,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,17:00～18:00,10月14日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1038,10:00～11:00,10月14日,21:47,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
935,10:00～11:00,10月14日,21:47

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/10/14,0:00,714,0,16
2020/10/14,0:05,705,0,17
2020/10/14,0:10,705,0,17
2020/10/14,0:15,711,0,18
2020/10/14,0:20,708,0,18
2020/10/14,0:25,700,0,18
2020/10/14,0:30,701,0,18
2020/10/14,0:35,705,0,18
2020/10/14,0:40,694,0,19
2020/10/14,0:45,696,0,18
2020/10/14,0:50,695,0,18
2020/10/14,0:55,689,0,17
2020/10/14,1:00,692,0,18
2020/10/14,1:05,695,0,18
2020/10/14,1:10,693,0,18
2020/10/14,1:15,697,0,18
2020/10/14,1:20,697,0,18
2020/10/14,1:25,698,0,18
2020/10/14,1:30,699,0,18
2020/10/14,1:35,706,0,18
2020/10/14,1:40,700,0,18
2020/10/14,1:45,704,0,19
2020/10/14,1:50,703,0,19
2020/10/14,1:55,707,0,19
2020/10/14,2:00,712,0,20
2020/10/14,2:05,713,0,21
2020/10/14,2:10,713,0,21
2020/10/14,2:15,714,0,22
2020/10/14,2:20,717,0,22
2020/10/14,2:25,724,0,23
2020/10/14,2:30,725,0,24
2020/10/14,2:35,724,0,24
2020/10/14,2:40,734,0,25
2020/10/14,2:45,728,0,26
2020/10/14,2:50,726,0,27
2020/10/14,2:55,739,0,27
2020/10/14,3:00,747,0,27
2020/10/14,3:05,745,0,28
2020/10/14,3:10,747,0,27
2020/10/14,3:15,749,0,26
2020/10/14,3:20,749,0,26
2020/10/14,3:25,750,0,26
2020/10/14,3:30,750,0,26
2020/10/14,3:35,754,0,25
2020/10/14,3:40,751,0,25
2020/10/14,3:45,754,0,24
2020/10/14,3:50,758,0,24
2020/10/14,3:55,763,0,24
2020/10/14,4:00,764,0,23
2020/10/14,4:05,764,0,24
2020/10/14,4:10,762,0,24
2020/10/14,4:15,763,0,23
2020/10/14,4:20,764,0,23
2020/10/14,4:25,771,0,23
2020/10/14,4:30,765,0,23
2020/10/14,4:35,766,0,23
2020/10/14,4:40,765,0,24
2020/10/14,4:45,768,0,24
2020/10/14,4:50,775,0,25
2020/10/14,4:55,774,0,23
2020/10/14,5:00,777,0,23
2020/10/14,5:05,777,0,24
2020/10/14,5:10,777,0,24
2020/10/14,5:15,780,0,22
2020/10/14,5:20,778,0,23
2020/10/14,5:25,779,0,23
2020/10/14,5:30,777,0,23
2020/10/14,5:35,772,0,22
2020/10/14,5:40,762,0,23
2020/10/14,5:45,768,0,23
2020/10/14,5:50,773,0,23
2020/10/14,5:55,778,2,22
2020/10/14,6:00,780,3,23
