2017/11/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
464,17:00～20:00,11月21日,9:00,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
395,18:00～19:00,11月21日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/11/21,0:00,294,294,63
2017/11/21,1:00,302,302,65
2017/11/21,2:00,325,325,70
2017/11/21,3:00,342,344,74
2017/11/21,4:00,347,347,75
2017/11/21,5:00,345,345,74
2017/11/21,6:00,355,347,77
2017/11/21,7:00,363,355,78
2017/11/21,8:00,380,386,82
2017/11/21,9:00,375,394,81
2017/11/21,10:00,366,389,79
2017/11/21,11:00,358,384,77
2017/11/21,12:00,338,350,73
2017/11/21,13:00,356,367,77
2017/11/21,14:00,357,373,77
2017/11/21,15:00,362,374,78
2017/11/21,16:00,369,379,80
2017/11/21,17:00,391,389,84
2017/11/21,18:00,393,395,85
2017/11/21,19:00,379,378,82
2017/11/21,20:00,365,358,79
2017/11/21,21:00,344,334,74
2017/11/21,22:00,317,309,68
2017/11/21,23:00,302,296,65

最大使用率(%),時間帯
85,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
440,16:00～19:00,11月21日,18:00,15,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
384,17:00～18:00,11月21日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2017/11/21,0:00,299
2017/11/21,0:05,299
2017/11/21,0:10,298
2017/11/21,0:15,296
2017/11/21,0:20,294
2017/11/21,0:25,294
2017/11/21,0:30,294
2017/11/21,0:35,293
2017/11/21,0:40,294
2017/11/21,0:45,292
2017/11/21,0:50,293
2017/11/21,0:55,295
2017/11/21,1:00,296
2017/11/21,1:05,296
2017/11/21,1:10,298
2017/11/21,1:15,298
2017/11/21,1:20,299
2017/11/21,1:25,301
2017/11/21,1:30,303
2017/11/21,1:35,303
2017/11/21,1:40,305
2017/11/21,1:45,307
2017/11/21,1:50,308
2017/11/21,1:55,309
2017/11/21,2:00,312
2017/11/21,2:05,317
2017/11/21,2:10,319
2017/11/21,2:15,322
2017/11/21,2:20,322
2017/11/21,2:25,324
2017/11/21,2:30,325
2017/11/21,2:35,329
2017/11/21,2:40,330
2017/11/21,2:45,332
2017/11/21,2:50,334
2017/11/21,2:55,336
2017/11/21,3:00,339
2017/11/21,3:05,342
2017/11/21,3:10,342
2017/11/21,3:15,344
2017/11/21,3:20,343
2017/11/21,3:25,345
2017/11/21,3:30,345
2017/11/21,3:35,346
2017/11/21,3:40,345
2017/11/21,3:45,347
2017/11/21,3:50,346
2017/11/21,3:55,346
2017/11/21,4:00,347
2017/11/21,4:05,347
2017/11/21,4:10,347
2017/11/21,4:15,349
2017/11/21,4:20,349
2017/11/21,4:25,349
2017/11/21,4:30,346
2017/11/21,4:35,347
2017/11/21,4:40,348
2017/11/21,4:45,347
2017/11/21,4:50,347
2017/11/21,4:55,348
2017/11/21,5:00,347
2017/11/21,5:05,348
2017/11/21,5:10,348
2017/11/21,5:15,347
2017/11/21,5:20,347
2017/11/21,5:25,346
2017/11/21,5:30,346
2017/11/21,5:35,346
2017/11/21,5:40,345
2017/11/21,5:45,345
2017/11/21,5:50,345
2017/11/21,5:55,345
2017/11/21,6:00,346
2017/11/21,6:05,349
2017/11/21,6:10,351
2017/11/21,6:15,354
2017/11/21,6:20,354
2017/11/21,6:25,356
2017/11/21,6:30,357
2017/11/21,6:35,360
2017/11/21,6:40,361
