2019/11/23 00:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
172,14:00～15:00,11月22日,19:46,59,62

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
106,14:00～15:00,11月22日,19:46

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
143,20:00～21:00,11月22日,19:46,48,67

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
96,20:00～21:00,11月22日,19:46

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/11/22,00:00,70,70,53,132
2019/11/22,01:00,68,67,51,132
2019/11/22,02:00,69,68,52,132
2019/11/22,03:00,72,70,54,132
2019/11/22,04:00,73,72,55,132
2019/11/22,05:00,74,72,51,145
2019/11/22,06:00,76,75,48,157
2019/11/22,07:00,84,81,53,157
2019/11/22,08:00,92,91,58,158
2019/11/22,09:00,98,100,61,160
2019/11/22,10:00,100,104,62,161
2019/11/22,11:00,102,105,62,162
2019/11/22,12:00,100,102,62,160
2019/11/22,13:00,101,105,59,171
2019/11/22,14:00,102,106,59,172
2019/11/22,15:00,102,105,59,171
2019/11/22,16:00,102,100,60,169
2019/11/22,17:00,102,100,60,168
2019/11/22,18:00,102,99,60,168
2019/11/22,19:00,100,96,59,168
2019/11/22,20:00,96,93,67,143
2019/11/22,21:00,92,87,64,143
2019/11/22,22:00,84,81,64,131
2019/11/22,23:00,78,75,59,131

最大使用率(%),時間帯
67,20:00～21:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
132,18:00～19:00,11月23日,00:00,41,70

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
93,18:00～19:00,11月23日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,18:00～19:00,11月23日,00:00,41,70

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
93,18:00～19:00,11月23日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2019/11/22,00:00,74,0
2019/11/22,00:05,73,0
2019/11/22,00:10,73,0
2019/11/22,00:15,73,0
2019/11/22,00:20,72,0
2019/11/22,00:25,71,0
2019/11/22,00:30,71,0
2019/11/22,00:35,71,0
2019/11/22,00:40,70,0
2019/11/22,00:45,70,0
2019/11/22,00:50,70,0
2019/11/22,00:55,70,0
2019/11/22,01:00,69,0
2019/11/22,01:05,69,0
2019/11/22,01:10,69,0
2019/11/22,01:15,69,0
2019/11/22,01:20,69,0
2019/11/22,01:25,68,0
2019/11/22,01:30,68,0
2019/11/22,01:35,68,0
2019/11/22,01:40,68,0
2019/11/22,01:45,68,0
2019/11/22,01:50,68,0
2019/11/22,01:55,68,0
2019/11/22,02:00,68,0
2019/11/22,02:05,69,0
2019/11/22,02:10,69,0
2019/11/22,02:15,69,0
2019/11/22,02:20,69,0
2019/11/22,02:25,69,0
2019/11/22,02:30,70,0
2019/11/22,02:35,70,0
2019/11/22,02:40,71,0
2019/11/22,02:45,71,0
2019/11/22,02:50,71,0
2019/11/22,02:55,71,0
2019/11/22,03:00,71,0
2019/11/22,03:05,71,0
2019/11/22,03:10,72,0
2019/11/22,03:15,72,0
2019/11/22,03:20,72,0
2019/11/22,03:25,72,0
2019/11/22,03:30,72,0
2019/11/22,03:35,73,0
2019/11/22,03:40,73,0
2019/11/22,03:45,73,0
2019/11/22,03:50,73,0
2019/11/22,03:55,73,0
2019/11/22,04:00,73,0
2019/11/22,04:05,74,0
2019/11/22,04:10,74,0
2019/11/22,04:15,74,0
2019/11/22,04:20,74,0
2019/11/22,04:25,73,0
2019/11/22,04:30,73,0
2019/11/22,04:35,74,0
2019/11/22,04:40,74,0
2019/11/22,04:45,74,0
2019/11/22,04:50,74,0
2019/11/22,04:55,74,0
2019/11/22,05:00,74,0
2019/11/22,05:05,75,0
2019/11/22,05:10,75,0
2019/11/22,05:15,75,0
2019/11/22,05:20,75,0
2019/11/22,05:25,75,0
2019/11/22,05:30,75,0
2019/11/22,05:35,74,0
2019/11/22,05:40,74,0
2019/11/22,05:45,74,0
2019/11/22,05:50,74,0
2019/11/22,05:55,74,0
2019/11/22,06:00,74,0
2019/11/22,06:05,74,0
2019/11/22,06:10,75,0
2019/11/22,06:15,75,0
2019/11/22,06:20,75,0
2019/11/22,06:25,76,0
2019/11/22,06:30,76,0
2019/11/22,06:35,77,0
2019/11/22,06:40,77,0
2019/11/22,06:45,78,0
2019/11/22,06:50,79,0
2019/11/22,06:55,80,0
2019/11/22,07:00,81,0
2019/11/22,07:05,82,0
2019/11/22,07:10,83,0
2019/11/22,07:15,83,0
2019/11/22,07:20,84,0
2019/11/22,07:25,84,0
2019/11/22,07:30,85,0
2019/11/22,07:35,86,0
2019/11/22,07:40,86,0
2019/11/22,07:45,86,0
2019/11/22,07:50,87,0
2019/11/22,07:55,87,0
2019/11/22,08:00,88,0
2019/11/22,08:05,89,0
2019/11/22,08:10,90,0
2019/11/22,08:15,90,0
2019/11/22,08:20,90,0
2019/11/22,08:25,91,1
2019/11/22,08:30,92,1
2019/11/22,08:35,94,2
2019/11/22,08:40,94,2
2019/11/22,08:45,95,2
2019/11/22,08:50,95,2
2019/11/22,08:55,96,2
2019/11/22,09:00,97,2
2019/11/22,09:05,98,3
2019/11/22,09:10,98,3
2019/11/22,09:15,98,4
2019/11/22,09:20,98,4
2019/11/22,09:25,99,4
2019/11/22,09:30,99,4
2019/11/22,09:35,100,3
2019/11/22,09:40,100,3
2019/11/22,09:45,100,5
2019/11/22,09:50,100,5
2019/11/22,09:55,100,5
2019/11/22,10:00,101,5
2019/11/22,10:05,102,5
2019/11/22,10:10,101,5
2019/11/22,10:15,101,4
2019/11/22,10:20,101,4
2019/11/22,10:25,100,4
2019/11/22,10:30,101,4
2019/11/22,10:35,101,5
2019/11/22,10:40,101,5
2019/11/22,10:45,101,5
2019/11/22,10:50,101,5
2019/11/22,10:55,101,5
2019/11/22,11:00,101,5
2019/11/22,11:05,102,5
2019/11/22,11:10,103,5
2019/11/22,11:15,103,6
2019/11/22,11:20,104,6
2019/11/22,11:25,104,6
2019/11/22,11:30,103,6
2019/11/22,11:35,104,6
2019/11/22,11:40,103,6
2019/11/22,11:45,103,5
2019/11/22,11:50,103,5
2019/11/22,11:55,103,7
2019/11/22,12:00,103,7
2019/11/22,12:05,102,6
2019/11/22,12:10,102,6
2019/11/22,12:15,102,6
2019/11/22,12:20,102,6
2019/11/22,12:25,102,5
2019/11/22,12:30,102,5
2019/11/22,12:35,100,4
2019/11/22,12:40,100,4
2019/11/22,12:45,100,4
2019/11/22,12:50,100,4
2019/11/22,12:55,100,3
2019/11/22,13:00,101,3
2019/11/22,13:05,102,3
2019/11/22,13:10,102,3
2019/11/22,13:15,102,4
2019/11/22,13:20,102,4
2019/11/22,13:25,102,3
2019/11/22,13:30,102,3
2019/11/22,13:35,102,4
2019/11/22,13:40,102,4
2019/11/22,13:45,102,4
2019/11/22,13:50,102,4
2019/11/22,13:55,102,1
2019/11/22,14:00,102,1
2019/11/22,14:05,103,3
2019/11/22,14:10,102,3
2019/11/22,14:15,103,4
2019/11/22,14:20,102,4
2019/11/22,14:25,102,5
2019/11/22,14:30,103,5
2019/11/22,14:35,104,4
2019/11/22,14:40,104,4
2019/11/22,14:45,104,4
2019/11/22,14:50,104,4
2019/11/22,14:55,104,5
2019/11/22,15:00,104,5
2019/11/22,15:05,103,3
2019/11/22,15:10,104,3
2019/11/22,15:15,103,4
2019/11/22,15:20,104,4
2019/11/22,15:25,103,4
2019/11/22,15:30,103,4
2019/11/22,15:35,102,4
2019/11/22,15:40,103,4
2019/11/22,15:45,103,3
2019/11/22,15:50,103,3
2019/11/22,15:55,104,3
2019/11/22,16:00,104,3
2019/11/22,16:05,103,3
2019/11/22,16:10,103,3
2019/11/22,16:15,103,2
2019/11/22,16:20,103,2
2019/11/22,16:25,103,1
2019/11/22,16:30,103,1
2019/11/22,16:35,102,1
2019/11/22,16:40,102,1
2019/11/22,16:45,102,0
2019/11/22,16:50,102,0
2019/11/22,16:55,102,0
2019/11/22,17:00,102,0
2019/11/22,17:05,102,0
2019/11/22,17:10,102,0
2019/11/22,17:15,102,0
2019/11/22,17:20,102,0
2019/11/22,17:25,102,0
2019/11/22,17:30,103,0
2019/11/22,17:35,103,0
2019/11/22,17:40,103,0
2019/11/22,17:45,103,0
2019/11/22,17:50,103,0
2019/11/22,17:55,104,0
2019/11/22,18:00,104,0
2019/11/22,18:05,104,0
2019/11/22,18:10,104,0
2019/11/22,18:15,104,0
2019/11/22,18:20,103,0
2019/11/22,18:25,104,0
2019/11/22,18:30,103,0
2019/11/22,18:35,103,0
2019/11/22,18:40,103,0
2019/11/22,18:45,103,0
2019/11/22,18:50,102,0
2019/11/22,18:55,102,0
2019/11/22,19:00,102,0
2019/11/22,19:05,102,0
2019/11/22,19:10,101,0
2019/11/22,19:15,101,0
2019/11/22,19:20,101,0
2019/11/22,19:25,101,0
2019/11/22,19:30,101,0
2019/11/22,19:35,100,0
2019/11/22,19:40,100,0
2019/11/22,19:45,100,0
2019/11/22,19:50,100,0
2019/11/22,19:55,100,0
2019/11/22,20:00,99,0
2019/11/22,20:05,99,0
2019/11/22,20:10,99,0
2019/11/22,20:15,98,0
2019/11/22,20:20,98,0
2019/11/22,20:25,98,0
2019/11/22,20:30,97,0
2019/11/22,20:35,97,0
2019/11/22,20:40,97,0
2019/11/22,20:45,97,0
2019/11/22,20:50,96,0
2019/11/22,20:55,96,0
2019/11/22,21:00,96,0
2019/11/22,21:05,95,0
2019/11/22,21:10,95,0
2019/11/22,21:15,94,0
2019/11/22,21:20,94,0
2019/11/22,21:25,93,0
2019/11/22,21:30,93,0
2019/11/22,21:35,92,0
2019/11/22,21:40,92,0
2019/11/22,21:45,92,0
2019/11/22,21:50,91,0
2019/11/22,21:55,91,0
2019/11/22,22:00,90,0
2019/11/22,22:05,89,0
2019/11/22,22:10,88,0
2019/11/22,22:15,88,0
2019/11/22,22:20,87,0
2019/11/22,22:25,86,0
2019/11/22,22:30,85,0
2019/11/22,22:35,84,0
2019/11/22,22:40,83,0
2019/11/22,22:45,83,0
2019/11/22,22:50,82,0
2019/11/22,22:55,82,0
2019/11/22,23:00,81,0
2019/11/22,23:05,81,0
2019/11/22,23:10,81,0
2019/11/22,23:15,80,0
2019/11/22,23:20,80,0
2019/11/22,23:25,79,0
2019/11/22,23:30,79,0
2019/11/22,23:35,79,0
2019/11/22,23:40,78,0
2019/11/22,23:45,77,0
2019/11/22,23:50,77,0
2019/11/22,23:55,76,0
