2020/11/06 11:21 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
16492,14:00～15:00,-,-

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/08/21,00:00,9912,9859,-,14112
2020/08/21,01:00,9300,9273,-,14049
2020/08/21,02:00,9082,9094,-,14017
2020/08/21,03:00,9101,9115,-,14045
2020/08/21,04:00,9116,9156,-,14027
2020/08/21,05:00,9206,9247,-,14062
2020/08/21,06:00,9736,9797,-,14461
2020/08/21,07:00,11093,11164,-,15038
2020/08/21,08:00,13294,13321,-,16445
2020/08/21,09:00,15002,14942,-,17487
2020/08/21,10:00,15758,15628,-,18145
2020/08/21,11:00,16250,16153,-,18586
2020/08/21,12:00,16087,15902,-,18519
2020/08/21,13:00,16560,16422,-,18610
2020/08/21,14:00,16612,16492,-,18328
2020/08/21,15:00,16428,16361,-,17866
2020/08/21,16:00,16124,16093,-,17337
2020/08/21,17:00,15081,15199,-,16505
2020/08/21,18:00,14380,14648,-,16064
2020/08/21,19:00,13753,14047,-,15725
2020/08/21,20:00,12899,13208,-,15293
2020/08/21,21:00,12080,12351,-,14860
2020/08/21,22:00,11395,11627,-,14229
2020/08/21,23:00,10684,10834,-,13771

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
13474,13:00～14:00,-,-

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/08/21,00:00,10350,0
2020/08/21,00:05,10268,0
2020/08/21,00:10,10235,0
2020/08/21,00:15,10127,0
2020/08/21,00:20,10069,0
2020/08/21,00:25,9974,0
2020/08/21,00:30,9881,0
2020/08/21,00:35,9812,0
2020/08/21,00:40,9736,0
2020/08/21,00:45,9658,0
2020/08/21,00:50,9597,0
2020/08/21,00:55,9557,0
2020/08/21,01:00,9526,0
2020/08/21,01:05,9487,0
2020/08/21,01:10,9443,0
2020/08/21,01:15,9382,0
2020/08/21,01:20,9354,0
2020/08/21,01:25,9327,0
2020/08/21,01:30,9272,0
2020/08/21,01:35,9224,0
2020/08/21,01:40,9213,0
2020/08/21,01:45,9224,0
2020/08/21,01:50,9151,0
2020/08/21,01:55,9157,0
2020/08/21,02:00,9107,0
2020/08/21,02:05,9090,0
2020/08/21,02:10,9081,0
2020/08/21,02:15,9065,0
2020/08/21,02:20,9048,0
2020/08/21,02:25,9029,0
2020/08/21,02:30,9061,0
2020/08/21,02:35,9077,0
2020/08/21,02:40,9100,0
2020/08/21,02:45,9097,0
2020/08/21,02:50,9126,0
2020/08/21,02:55,9115,0
2020/08/21,03:00,9122,0
2020/08/21,03:05,9113,0
2020/08/21,03:10,9074,0
2020/08/21,03:15,9080,0
2020/08/21,03:20,9125,0
2020/08/21,03:25,9115,0
2020/08/21,03:30,9117,0
2020/08/21,03:35,9080,0
2020/08/21,03:40,9099,0
2020/08/21,03:45,9098,0
2020/08/21,03:50,9117,0
2020/08/21,03:55,9106,0
2020/08/21,04:00,9118,0
2020/08/21,04:05,9097,0
2020/08/21,04:10,9089,0
2020/08/21,04:15,9092,0
2020/08/21,04:20,9107,0
2020/08/21,04:25,9083,0
2020/08/21,04:30,9094,0
2020/08/21,04:35,9128,0
2020/08/21,04:40,9175,0
2020/08/21,04:45,9178,0
2020/08/21,04:50,9159,0
2020/08/21,04:55,9167,0
2020/08/21,05:00,9177,2
2020/08/21,05:05,9191,2
2020/08/21,05:10,9195,4
2020/08/21,05:15,9189,6
2020/08/21,05:20,9198,8
2020/08/21,05:25,9226,11
2020/08/21,05:30,9208,20
2020/08/21,05:35,9198,30
2020/08/21,05:40,9194,47
2020/08/21,05:45,9204,67
2020/08/21,05:50,9235,89
2020/08/21,05:55,9249,113
2020/08/21,06:00,9309,152
2020/08/21,06:05,9397,193
2020/08/21,06:10,9482,234
2020/08/21,06:15,9529,275
2020/08/21,06:20,9578,325
2020/08/21,06:25,9634,376
2020/08/21,06:30,9700,436
2020/08/21,06:35,9791,500
2020/08/21,06:40,9895,563
2020/08/21,06:45,9971,630
2020/08/21,06:50,10067,692
2020/08/21,06:55,10164,758
2020/08/21,07:00,10274,832
2020/08/21,07:05,10451,906
2020/08/21,07:10,10586,981
2020/08/21,07:15,10682,1063
2020/08/21,07:20,10814,1148
2020/08/21,07:25,10942,1230
2020/08/21,07:30,11057,1301
2020/08/21,07:35,11236,1377
2020/08/21,07:40,11368,1460
2020/08/21,07:45,11522,1541
2020/08/21,07:50,11705,1625
2020/08/21,07:55,11841,1698
2020/08/21,08:00,12090,1777
2020/08/21,08:05,12309,1851
2020/08/21,08:10,12553,1935
2020/08/21,08:15,12731,2013
2020/08/21,08:20,12938,2096
2020/08/21,08:25,13111,2165
2020/08/21,08:30,13333,2258
2020/08/21,08:35,13587,2337
2020/08/21,08:40,13751,2414
2020/08/21,08:45,13940,2492
2020/08/21,08:50,14091,2568
2020/08/21,08:55,14245,2626
2020/08/21,09:00,14399,2708
2020/08/21,09:05,14570,2766
2020/08/21,09:10,14688,2821
2020/08/21,09:15,14767,2871
2020/08/21,09:20,14847,2941
2020/08/21,09:25,14945,2991
2020/08/21,09:30,15042,3041
2020/08/21,09:35,15115,3089
2020/08/21,09:40,15206,3153
2020/08/21,09:45,15268,3186
2020/08/21,09:50,15346,3236
2020/08/21,09:55,15411,3305
2020/08/21,10:00,15460,3353
2020/08/21,10:05,15464,3381
2020/08/21,10:10,15497,3409
2020/08/21,10:15,15589,3466
2020/08/21,10:20,15658,3507
2020/08/21,10:25,15738,3544
2020/08/21,10:30,15812,3592
2020/08/21,10:35,15880,3628
2020/08/21,10:40,15915,3671
2020/08/21,10:45,15919,3682
2020/08/21,10:50,15941,3662
2020/08/21,10:55,16019,3704
2020/08/21,11:00,16047,3732
2020/08/21,11:05,16108,3778
2020/08/21,11:10,16153,3812
2020/08/21,11:15,16200,3823
2020/08/21,11:20,16213,3810
2020/08/21,11:25,16274,3788
2020/08/21,11:30,16276,3792
2020/08/21,11:35,16304,3775
2020/08/21,11:40,16354,3786
2020/08/21,11:45,16337,3796
2020/08/21,11:50,16350,3809
2020/08/21,11:55,16343,3826
2020/08/21,12:00,16265,3824
2020/08/21,12:05,16153,3821
2020/08/21,12:10,16119,3821
2020/08/21,12:15,16053,3789
2020/08/21,12:20,16037,3777
2020/08/21,12:25,16032,3778
2020/08/21,12:30,16017,3760
2020/08/21,12:35,16018,3741
2020/08/21,12:40,16043,3733
2020/08/21,12:45,16081,3742
2020/08/21,12:50,16131,3718
2020/08/21,12:55,16188,3680
2020/08/21,13:00,16322,3668
2020/08/21,13:05,16418,3644
2020/08/21,13:10,16515,3636
2020/08/21,13:15,16540,3579
2020/08/21,13:20,16586,3569
2020/08/21,13:25,16605,3532
2020/08/21,13:30,16576,3468
2020/08/21,13:35,16622,3423
2020/08/21,13:40,16642,3375
2020/08/21,13:45,16634,3333
2020/08/21,13:50,16630,3283
2020/08/21,13:55,16625,3237
