2018/03/15 23:57 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
124,19:00～20:00,03月15日,19:57,39,71

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,19:00～20:00,03月15日,19:57

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/03/15,00:00,63,65,50
2018/03/15,01:00,61,63,49
2018/03/15,02:00,64,65,51
2018/03/15,03:00,66,68,53
2018/03/15,04:00,66,68,53
2018/03/15,05:00,64,66,51
2018/03/15,06:00,66,68,53
2018/03/15,07:00,71,72,57
2018/03/15,08:00,77,79,62
2018/03/15,09:00,81,82,65
2018/03/15,10:00,82,82,66
2018/03/15,11:00,83,82,66
2018/03/15,12:00,82,82,66
2018/03/15,13:00,85,83,68
2018/03/15,14:00,86,85,69
2018/03/15,15:00,86,85,69
2018/03/15,16:00,86,85,69
2018/03/15,17:00,84,83,67
2018/03/15,18:00,86,86,69
2018/03/15,19:00,88,89,70
2018/03/15,20:00,85,86,68
2018/03/15,21:00,81,81,65
2018/03/15,22:00,76,75,61
2018/03/15,23:00,,70,

最大使用率(%),時間帯
70,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
131,18:00～19:00,03月15日,14:31,47,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,18:00～19:00,03月15日,14:31

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/03/15,00:00,67
2018/03/15,00:05,67
2018/03/15,00:10,66
2018/03/15,00:15,66
2018/03/15,00:20,65
2018/03/15,00:25,65
2018/03/15,00:30,65
2018/03/15,00:35,64
2018/03/15,00:40,64
2018/03/15,00:45,63
2018/03/15,00:50,63
2018/03/15,00:55,63
2018/03/15,01:00,63
2018/03/15,01:05,63
2018/03/15,01:10,63
2018/03/15,01:15,63
2018/03/15,01:20,63
2018/03/15,01:25,63
2018/03/15,01:30,63
2018/03/15,01:35,63
2018/03/15,01:40,62
2018/03/15,01:45,63
2018/03/15,01:50,63
2018/03/15,01:55,63
2018/03/15,02:00,63
2018/03/15,02:05,63
2018/03/15,02:10,63
2018/03/15,02:15,64
2018/03/15,02:20,64
2018/03/15,02:25,64
2018/03/15,02:30,64
2018/03/15,02:35,65
2018/03/15,02:40,65
2018/03/15,02:45,65
2018/03/15,02:50,66
2018/03/15,02:55,66
2018/03/15,03:00,66
2018/03/15,03:05,67
2018/03/15,03:10,67
2018/03/15,03:15,67
2018/03/15,03:20,67
2018/03/15,03:25,67
2018/03/15,03:30,67
2018/03/15,03:35,67
2018/03/15,03:40,68
2018/03/15,03:45,68
2018/03/15,03:50,67
2018/03/15,03:55,67
2018/03/15,04:00,67
2018/03/15,04:05,68
2018/03/15,04:10,68
2018/03/15,04:15,67
2018/03/15,04:20,67
2018/03/15,04:25,67
2018/03/15,04:30,67
2018/03/15,04:35,67
2018/03/15,04:40,67
2018/03/15,04:45,67
2018/03/15,04:50,67
2018/03/15,04:55,67
2018/03/15,05:00,67
2018/03/15,05:05,67
2018/03/15,05:10,67
2018/03/15,05:15,67
