2016/5/11 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4089,14:00～15:00,5/11,8:30,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3608,14:00～15:00,5/11,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/5/11,0:00,2507,0,61
2016/5/11,1:00,2368,0,58
2016/5/11,2:00,2342,0,57
2016/5/11,3:00,2356,0,58
2016/5/11,4:00,2384,0,58
2016/5/11,5:00,2449,0,60
2016/5/11,6:00,2635,0,64
2016/5/11,7:00,2899,0,71
2016/5/11,8:00,3171,0,78
2016/5/11,9:00,3447,0,84
2016/5/11,10:00,3576,0,87
2016/5/11,11:00,3625,0,89
2016/5/11,12:00,3440,0,84
2016/5/11,13:00,3595,0,88
2016/5/11,14:00,3585,0,88
2016/5/11,15:00,3529,0,86
2016/5/11,16:00,3502,0,86
2016/5/11,17:00,3437,0,84
2016/5/11,18:00,3428,0,84
2016/5/11,19:00,3359,0,82
2016/5/11,20:00,3175,0,78
2016/5/11,21:00,2994,0,73
2016/5/11,22:00,2919,0,71
2016/5/11,23:00,0,0,

最大使用率(%),時間帯
89,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4271,14:00～15:00,5/11,17:30,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3627,14:00～15:00,5/11,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/5/11,0:00,2598
2016/5/11,0:05,2593
2016/5/11,0:10,2575
2016/5/11,0:15,2551
2016/5/11,0:20,2537
2016/5/11,0:25,2506
2016/5/11,0:30,2504
2016/5/11,0:35,2488
2016/5/11,0:40,2466
2016/5/11,0:45,2440
2016/5/11,0:50,2423
2016/5/11,0:55,2407
2016/5/11,1:00,2403
2016/5/11,1:05,2402
2016/5/11,1:10,2400
2016/5/11,1:15,2383
2016/5/11,1:20,2364
2016/5/11,1:25,2359
2016/5/11,1:30,2370
2016/5/11,1:35,2362
2016/5/11,1:40,2354
2016/5/11,1:45,2348
2016/5/11,1:50,2332
2016/5/11,1:55,2339
2016/5/11,2:00,2355
2016/5/11,2:05,2346
2016/5/11,2:10,2339
2016/5/11,2:15,2350
2016/5/11,2:20,2332
2016/5/11,2:25,2326
2016/5/11,2:30,2334
2016/5/11,2:35,2344
2016/5/11,2:40,2349
2016/5/11,2:45,2349
2016/5/11,2:50,2346
2016/5/11,2:55,2334
2016/5/11,3:00,2348
2016/5/11,3:05,2363
2016/5/11,3:10,2353
2016/5/11,3:15,2351
2016/5/11,3:20,2356
2016/5/11,3:25,2355
2016/5/11,3:30,2356
2016/5/11,3:35,2350
2016/5/11,3:40,2360
2016/5/11,3:45,2354
2016/5/11,3:50,2367
2016/5/11,3:55,2360
2016/5/11,4:00,2369
2016/5/11,4:05,2371
2016/5/11,4:10,2385
2016/5/11,4:15,2384
2016/5/11,4:20,2378
2016/5/11,4:25,2371
2016/5/11,4:30,2386
2016/5/11,4:35,2392
2016/5/11,4:40,2386
2016/5/11,4:45,2386
2016/5/11,4:50,2396
2016/5/11,4:55,2401
2016/5/11,5:00,2397
2016/5/11,5:05,2418
2016/5/11,5:10,2430
2016/5/11,5:15,2436
2016/5/11,5:20,2443
2016/5/11,5:25,2446
2016/5/11,5:30,2460
2016/5/11,5:35,2452
2016/5/11,5:40,2469
2016/5/11,5:45,2464
2016/5/11,5:50,2475
2016/5/11,5:55,2502
2016/5/11,6:00,2521
