2016/7/14 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1315,14:00～15:00,7月12日,18:02,25,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1051,14:00～15:00,7月12日,18:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/13,0:00,770,0,59
2016/7/13,1:00,751,0,57
2016/7/13,2:00,760,0,58
2016/7/13,3:00,781,0,59
2016/7/13,4:00,779,0,59
2016/7/13,5:00,771,0,59
2016/7/13,6:00,792,0,60
2016/7/13,7:00,832,0,63
2016/7/13,8:00,918,0,70
2016/7/13,9:00,1019,0,77
2016/7/13,10:00,1033,0,79
2016/7/13,11:00,1050,0,80
2016/7/13,12:00,999,0,76
2016/7/13,13:00,1047,0,80
2016/7/13,14:00,1059,0,81
2016/7/13,15:00,1049,0,80
2016/7/13,16:00,1060,0,81
2016/7/13,17:00,1028,0,78
2016/7/13,18:00,1003,0,76
2016/7/13,19:00,985,0,75
2016/7/13,20:00,929,0,71
2016/7/13,21:00,870,0,66
2016/7/13,22:00,850,0,65
2016/7/13,23:00,805,0,61

最大使用率(%),時間帯
81,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1315,16:00～17:00,7月13日,18:07,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1049,16:00～17:00,7月13日,18:07

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/7/13,0:00,781
2016/7/13,0:05,786
2016/7/13,0:10,788
2016/7/13,0:15,785
2016/7/13,0:20,782
2016/7/13,0:25,773
2016/7/13,0:30,763
2016/7/13,0:35,767
2016/7/13,0:40,766
2016/7/13,0:45,761
2016/7/13,0:50,753
2016/7/13,0:55,755
2016/7/13,1:00,754
2016/7/13,1:05,756
2016/7/13,1:10,760
2016/7/13,1:15,757
2016/7/13,1:20,757
2016/7/13,1:25,751
2016/7/13,1:30,751
2016/7/13,1:35,739
2016/7/13,1:40,742
2016/7/13,1:45,745
2016/7/13,1:50,745
2016/7/13,1:55,750
2016/7/13,2:00,752
2016/7/13,2:05,755
2016/7/13,2:10,760
2016/7/13,2:15,749
2016/7/13,2:20,755
2016/7/13,2:25,757
2016/7/13,2:30,762
2016/7/13,2:35,755
2016/7/13,2:40,758
2016/7/13,2:45,761
2016/7/13,2:50,770
2016/7/13,2:55,771
2016/7/13,3:00,774
2016/7/13,3:05,778
2016/7/13,3:10,782
2016/7/13,3:15,784
2016/7/13,3:20,776
2016/7/13,3:25,773
2016/7/13,3:30,776
2016/7/13,3:35,778
2016/7/13,3:40,779
2016/7/13,3:45,786
2016/7/13,3:50,784
2016/7/13,3:55,790
2016/7/13,4:00,791
2016/7/13,4:05,789
2016/7/13,4:10,788
2016/7/13,4:15,789
2016/7/13,4:20,784
2016/7/13,4:25,784
2016/7/13,4:30,777
2016/7/13,4:35,768
2016/7/13,4:40,770
2016/7/13,4:45,768
2016/7/13,4:50,772
2016/7/13,4:55,774
2016/7/13,5:00,771
2016/7/13,5:05,775
2016/7/13,5:10,777
2016/7/13,5:15,773
2016/7/13,5:20,774
2016/7/13,5:25,776
2016/7/13,5:30,773
2016/7/13,5:35,770
2016/7/13,5:40,764
2016/7/13,5:45,766
2016/7/13,5:50,766
2016/7/13,5:55,763
2016/7/13,6:00,772
2016/7/13,6:05,779
2016/7/13,6:10,782
2016/7/13,6:15,789
2016/7/13,6:20,780
2016/7/13,6:25,782
2016/7/13,6:30,788
2016/7/13,6:35,801
2016/7/13,6:40,803
2016/7/13,6:45,805
2016/7/13,6:50,801
2016/7/13,6:55,806
2016/7/13,7:00,808
2016/7/13,7:05,811
2016/7/13,7:10,811
2016/7/13,7:15,813
2016/7/13,7:20,817
2016/7/13,7:25,825
2016/7/13,7:30,827
2016/7/13,7:35,849
2016/7/13,7:40,844
2016/7/13,7:45,859
2016/7/13,7:50,855
2016/7/13,7:55,850
2016/7/13,8:00,843
2016/7/13,8:05,863
2016/7/13,8:10,874
2016/7/13,8:15,884
2016/7/13,8:20,893
2016/7/13,8:25,908
2016/7/13,8:30,919
2016/7/13,8:35,936
2016/7/13,8:40,949
2016/7/13,8:45,949
2016/7/13,8:50,958
2016/7/13,8:55,969
2016/7/13,9:00,982
2016/7/13,9:05,1001
2016/7/13,9:10,1007
2016/7/13,9:15,1008
2016/7/13,9:20,1015
2016/7/13,9:25,1014
2016/7/13,9:30,1016
2016/7/13,9:35,1027
2016/7/13,9:40,1035
2016/7/13,9:45,1033
2016/7/13,9:50,1029
2016/7/13,9:55,1037
2016/7/13,10:00,1032
2016/7/13,10:05,1025
2016/7/13,10:10,1021
2016/7/13,10:15,1030
2016/7/13,10:20,1033
2016/7/13,10:25,1033
2016/7/13,10:30,1028
2016/7/13,10:35,1037
2016/7/13,10:40,1035
2016/7/13,10:45,1035
2016/7/13,10:50,1041
2016/7/13,10:55,1042
2016/7/13,11:00,1038
2016/7/13,11:05,1045
2016/7/13,11:10,1044
2016/7/13,11:15,1045
2016/7/13,11:20,1049
2016/7/13,11:25,1051
2016/7/13,11:30,1050
2016/7/13,11:35,1057
2016/7/13,11:40,1056
2016/7/13,11:45,1057
2016/7/13,11:50,1053
2016/7/13,11:55,1058
2016/7/13,12:00,1043
2016/7/13,12:05,1018
2016/7/13,12:10,1008
2016/7/13,12:15,1000
2016/7/13,12:20,1000
2016/7/13,12:25,991
2016/7/13,12:30,983
2016/7/13,12:35,985
2016/7/13,12:40,983
2016/7/13,12:45,992
2016/7/13,12:50,997
2016/7/13,12:55,1004
2016/7/13,13:00,1010
2016/7/13,13:05,1029
2016/7/13,13:10,1041
2016/7/13,13:15,1046
2016/7/13,13:20,1055
2016/7/13,13:25,1053
2016/7/13,13:30,1046
2016/7/13,13:35,1053
2016/7/13,13:40,1053
2016/7/13,13:45,1057
2016/7/13,13:50,1051
2016/7/13,13:55,1056
2016/7/13,14:00,1050
2016/7/13,14:05,1050
2016/7/13,14:10,1054
2016/7/13,14:15,1055
2016/7/13,14:20,1062
2016/7/13,14:25,1060
2016/7/13,14:30,1060
2016/7/13,14:35,1059
2016/7/13,14:40,1064
2016/7/13,14:45,1069
2016/7/13,14:50,1061
2016/7/13,14:55,1067
2016/7/13,15:00,1057
2016/7/13,15:05,1039
2016/7/13,15:10,1035
2016/7/13,15:15,1041
2016/7/13,15:20,1050
2016/7/13,15:25,1050
2016/7/13,15:30,1048
2016/7/13,15:35,1049
2016/7/13,15:40,1052
2016/7/13,15:45,1057
2016/7/13,15:50,1054
2016/7/13,15:55,1060
2016/7/13,16:00,1055
2016/7/13,16:05,1056
2016/7/13,16:10,1056
2016/7/13,16:15,1056
2016/7/13,16:20,1063
2016/7/13,16:25,1063
2016/7/13,16:30,1065
2016/7/13,16:35,1061
2016/7/13,16:40,1064
2016/7/13,16:45,1064
2016/7/13,16:50,1060
2016/7/13,16:55,1060
2016/7/13,17:00,1051
2016/7/13,17:05,1042
2016/7/13,17:10,1039
2016/7/13,17:15,1029
2016/7/13,17:20,1034
2016/7/13,17:25,1031
2016/7/13,17:30,1029
2016/7/13,17:35,1019
2016/7/13,17:40,1019
2016/7/13,17:45,1020
2016/7/13,17:50,1015
2016/7/13,17:55,1023
2016/7/13,18:00,1017
2016/7/13,18:05,1007
2016/7/13,18:10,1006
2016/7/13,18:15,1002
2016/7/13,18:20,1007
2016/7/13,18:25,1002
2016/7/13,18:30,1002
2016/7/13,18:35,1000
2016/7/13,18:40,995
2016/7/13,18:45,1006
2016/7/13,18:50,996
2016/7/13,18:55,1001
2016/7/13,19:00,1003
2016/7/13,19:05,1001
2016/7/13,19:10,994
2016/7/13,19:15,992
2016/7/13,19:20,998
2016/7/13,19:25,995
2016/7/13,19:30,982
2016/7/13,19:35,985
2016/7/13,19:40,973
2016/7/13,19:45,979
2016/7/13,19:50,965
2016/7/13,19:55,967
2016/7/13,20:00,963
2016/7/13,20:05,952
2016/7/13,20:10,941
2016/7/13,20:15,941
2016/7/13,20:20,938
2016/7/13,20:25,930
2016/7/13,20:30,928
2016/7/13,20:35,924
2016/7/13,20:40,921
2016/7/13,20:45,922
2016/7/13,20:50,910
2016/7/13,20:55,907
2016/7/13,21:00,910
2016/7/13,21:05,896
2016/7/13,21:10,890
2016/7/13,21:15,887
2016/7/13,21:20,875
2016/7/13,21:25,876
2016/7/13,21:30,866
2016/7/13,21:35,864
2016/7/13,21:40,856
2016/7/13,21:45,856
2016/7/13,21:50,851
2016/7/13,21:55,849
2016/7/13,22:00,839
2016/7/13,22:05,864
2016/7/13,22:10,862
2016/7/13,22:15,858
2016/7/13,22:20,860
2016/7/13,22:25,855
2016/7/13,22:30,848
2016/7/13,22:35,849
2016/7/13,22:40,844
2016/7/13,22:45,842
2016/7/13,22:50,844
2016/7/13,22:55,838
2016/7/13,23:00,835
2016/7/13,23:05,821
2016/7/13,23:10,821
2016/7/13,23:15,821
2016/7/13,23:20,815
2016/7/13,23:25,812
2016/7/13,23:30,805
2016/7/13,23:35,795
2016/7/13,23:40,796
2016/7/13,23:45,794
2016/7/13,23:50,787
2016/7/13,23:55,781
