2017/5/18 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4207,11:00～12:00,5/18,8:30,24,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3392,11:00～12:00,5/18,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2017/5/18,0:00,2458,2469,58
2017/5/18,1:00,2335,2343,56
2017/5/18,2:00,2310,2313,55
2017/5/18,3:00,2325,2333,55
2017/5/18,4:00,2335,2343,56
2017/5/18,5:00,2334,2352,55
2017/5/18,6:00,2487,2488,59
2017/5/18,7:00,2724,2712,65
2017/5/18,8:00,3055,3052,73
2017/5/18,9:00,3293,3305,78
2017/5/18,10:00,3376,3353,80
2017/5/18,11:00,3416,3392,81
2017/5/18,12:00,3268,3227,78
2017/5/18,13:00,3362,3363,80
2017/5/18,14:00,3378,3353,80
2017/5/18,15:00,3339,3324,79
2017/5/18,16:00,3322,3344,79
2017/5/18,17:00,3283,3324,78
2017/5/18,18:00,3311,3324,79
2017/5/18,19:00,3308,3344,79
2017/5/18,20:00,3151,3149,75
2017/5/18,21:00,2971,2984,71
2017/5/18,22:00,2835,2858,67
2017/5/18,23:00,2646,2663,63

最大使用率(%),時間帯
81,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4351,11:00～12:00,5/18,17:30,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3441,13:00～14:00,5/18,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2017/5/18,0:00,2554
2017/5/18,0:05,2520
2017/5/18,0:10,2519
2017/5/18,0:15,2510
2017/5/18,0:20,2483
2017/5/18,0:25,2469
2017/5/18,0:30,2437
2017/5/18,0:35,2437
2017/5/18,0:40,2417
2017/5/18,0:45,2398
2017/5/18,0:50,2383
2017/5/18,0:55,2365
2017/5/18,1:00,2363
2017/5/18,1:05,2372
2017/5/18,1:10,2354
2017/5/18,1:15,2348
2017/5/18,1:20,2340
2017/5/18,1:25,2331
2017/5/18,1:30,2324
2017/5/18,1:35,2319
2017/5/18,1:40,2324
2017/5/18,1:45,2314
2017/5/18,1:50,2318
2017/5/18,1:55,2313
2017/5/18,2:00,2303
2017/5/18,2:05,2296
2017/5/18,2:10,2302
2017/5/18,2:15,2296
2017/5/18,2:20,2304
2017/5/18,2:25,2309
2017/5/18,2:30,2314
2017/5/18,2:35,2314
2017/5/18,2:40,2325
2017/5/18,2:45,2317
2017/5/18,2:50,2325
2017/5/18,2:55,2316
2017/5/18,3:00,2307
2017/5/18,3:05,2335
2017/5/18,3:10,2325
2017/5/18,3:15,2334
2017/5/18,3:20,2315
2017/5/18,3:25,2326
2017/5/18,3:30,2327
2017/5/18,3:35,2318
2017/5/18,3:40,2331
2017/5/18,3:45,2319
2017/5/18,3:50,2333
2017/5/18,3:55,2327
2017/5/18,4:00,2329
2017/5/18,4:05,2333
2017/5/18,4:10,2327
2017/5/18,4:15,2343
2017/5/18,4:20,2341
2017/5/18,4:25,2349
2017/5/18,4:30,2338
2017/5/18,4:35,2334
2017/5/18,4:40,2336
2017/5/18,4:45,2327
2017/5/18,4:50,2331
2017/5/18,4:55,2331
2017/5/18,5:00,2320
2017/5/18,5:05,2331
2017/5/18,5:10,2326
2017/5/18,5:15,2326
2017/5/18,5:20,2328
2017/5/18,5:25,2329
2017/5/18,5:30,2327
2017/5/18,5:35,2338
2017/5/18,5:40,2342
2017/5/18,5:45,2335
2017/5/18,5:50,2344
2017/5/18,5:55,2363
2017/5/18,6:00,2394
2017/5/18,6:05,2417
2017/5/18,6:10,2434
2017/5/18,6:15,2443
2017/5/18,6:20,2448
2017/5/18,6:25,2468
2017/5/18,6:30,2497
2017/5/18,6:35,2513
2017/5/18,6:40,2535
2017/5/18,6:45,2546
2017/5/18,6:50,2563
2017/5/18,6:55,2589
2017/5/18,7:00,2588
2017/5/18,7:05,2634
2017/5/18,7:10,2658
2017/5/18,7:15,2654
2017/5/18,7:20,2678
2017/5/18,7:25,2700
2017/5/18,7:30,2729
2017/5/18,7:35,2773
2017/5/18,7:40,2790
2017/5/18,7:45,2810
2017/5/18,7:50,2838
2017/5/18,7:55,2841
2017/5/18,8:00,2892
2017/5/18,8:05,2950
2017/5/18,8:10,2957
2017/5/18,8:15,2992
2017/5/18,8:20,3019
2017/5/18,8:25,3047
2017/5/18,8:30,3060
2017/5/18,8:35,3115
2017/5/18,8:40,3123
2017/5/18,8:45,3146
2017/5/18,8:50,3159
2017/5/18,8:55,3200
2017/5/18,9:00,3198
2017/5/18,9:05,3245
2017/5/18,9:10,3275
2017/5/18,9:15,3275
2017/5/18,9:20,3277
2017/5/18,9:25,3305
2017/5/18,9:30,3300
2017/5/18,9:35,3303
2017/5/18,9:40,3311
2017/5/18,9:45,3333
2017/5/18,9:50,3337
2017/5/18,9:55,3358
2017/5/18,10:00,3357
2017/5/18,10:05,3357
2017/5/18,10:10,3347
2017/5/18,10:15,3362
2017/5/18,10:20,3365
2017/5/18,10:25,3384
2017/5/18,10:30,3375
2017/5/18,10:35,3391
2017/5/18,10:40,3381
2017/5/18,10:45,3402
2017/5/18,10:50,3393
2017/5/18,10:55,3397
2017/5/18,11:00,3397
2017/5/18,11:05,3412
2017/5/18,11:10,3431
2017/5/18,11:15,3425
2017/5/18,11:20,3415
2017/5/18,11:25,3421
2017/5/18,11:30,3417
2017/5/18,11:35,3422
2017/5/18,11:40,3418
2017/5/18,11:45,3418
2017/5/18,11:50,3420
2017/5/18,11:55,3401
2017/5/18,12:00,3362
2017/5/18,12:05,3297
2017/5/18,12:10,3287
2017/5/18,12:15,3275
2017/5/18,12:20,3254
2017/5/18,12:25,3249
