2017/03/11 00:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
961,09:00～10:00,03月10日,08:35,8,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,9:00～10:00,03月10日,08:35

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/3/10,0:00,723,738,75
2017/3/10,1:00,735,751,76
2017/3/10,2:00,762,780,79
2017/3/10,3:00,770,795,80
2017/3/10,4:00,756,786,78
2017/3/10,5:00,749,761,77
2017/3/10,6:00,792,793,82
2017/3/10,7:00,821,841,85
2017/3/10,8:00,839,872,87
2017/3/10,9:00,840,890,87
2017/3/10,10:00,806,842,83
2017/3/10,11:00,797,833,82
2017/3/10,12:00,742,768,77
2017/3/10,13:00,773,796,80
2017/3/10,14:00,770,780,80
2017/3/10,15:00,766,778,79
2017/3/10,16:00,764,785,79
2017/3/10,17:00,779,804,81
2017/3/10,18:00,810,829,84
2017/3/10,19:00,798,810,83
2017/3/10,20:00,782,789,81
2017/3/10,21:00,761,766,79
2017/3/10,22:00,730,734,75
2017/3/10,23:00,710,718,73

最大使用率(%),時間帯
87,09:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
788,8:00～9:00,,

DATE,TIME,当日実績(５分間隔値)(万kW)
2017/3/10,0:00,723
2017/3/10,0:05,730
2017/3/10,0:10,728
2017/3/10,0:15,732
2017/3/10,0:20,727
2017/3/10,0:25,729
2017/3/10,0:30,719
2017/3/10,0:35,714
2017/3/10,0:40,711
2017/3/10,0:45,714
2017/3/10,0:50,723
2017/3/10,0:55,730
2017/3/10,1:00,732
2017/3/10,1:05,732
2017/3/10,1:10,725
2017/3/10,1:15,726
2017/3/10,1:20,731
2017/3/10,1:25,742
2017/3/10,1:30,741
2017/3/10,1:35,746
2017/3/10,1:40,736
2017/3/10,1:45,732
2017/3/10,1:50,737
2017/3/10,1:55,740
2017/3/10,2:00,747
2017/3/10,2:05,749
2017/3/10,2:10,756
2017/3/10,2:15,757
2017/3/10,2:20,751
2017/3/10,2:25,766
2017/3/10,2:30,773
2017/3/10,2:35,767
2017/3/10,2:40,774
2017/3/10,2:45,770
2017/3/10,2:50,763
2017/3/10,2:55,767
2017/3/10,3:00,766
2017/3/10,3:05,774
2017/3/10,3:10,777
2017/3/10,3:15,778
2017/3/10,3:20,773
2017/3/10,3:25,770
2017/3/10,3:30,771
2017/3/10,3:35,770
2017/3/10,3:40,763
2017/3/10,3:45,767
2017/3/10,3:50,768
2017/3/10,3:55,763
2017/3/10,4:00,769
2017/3/10,4:05,768
2017/3/10,4:10,768
2017/3/10,4:15,757
2017/3/10,4:20,753
2017/3/10,4:25,753
2017/3/10,4:30,757
2017/3/10,4:35,755
2017/3/10,4:40,752
2017/3/10,4:45,743
2017/3/10,4:50,749
2017/3/10,4:55,753
2017/3/10,5:00,757
2017/3/10,5:05,753
2017/3/10,5:10,739
2017/3/10,5:15,741
2017/3/10,5:20,751
2017/3/10,5:25,747
2017/3/10,5:30,749
2017/3/10,5:35,748
2017/3/10,5:40,744
2017/3/10,5:45,752
2017/3/10,5:50,754
2017/3/10,5:55,756
2017/3/10,6:00,766
2017/3/10,6:05,773
2017/3/10,6:10,780
2017/3/10,6:15,785
2017/3/10,6:20,791
2017/3/10,6:25,791
2017/3/10,6:30,793
2017/3/10,6:35,796
2017/3/10,6:40,808
2017/3/10,6:45,814
2017/3/10,6:50,807
2017/3/10,6:55,806
2017/3/10,7:00,812
2017/3/10,7:05,817
2017/3/10,7:10,815
2017/3/10,7:15,817
2017/3/10,7:20,824
2017/3/10,7:25,816
2017/3/10,7:30,828
2017/3/10,7:35,828
2017/3/10,7:40,822
2017/3/10,7:45,827
2017/3/10,7:50,823
2017/3/10,7:55,818
2017/3/10,8:00,817
2017/3/10,8:05,824
2017/3/10,8:10,823
2017/3/10,8:15,836
2017/3/10,8:20,839
2017/3/10,8:25,847
2017/3/10,8:30,848
2017/3/10,8:35,845
2017/3/10,8:40,852
2017/3/10,8:45,847
2017/3/10,8:50,847
2017/3/10,8:55,851
2017/3/10,9:00,859
2017/3/10,9:05,861
2017/3/10,9:10,854
2017/3/10,9:15,847
2017/3/10,9:20,845
2017/3/10,9:25,840
2017/3/10,9:30,836
2017/3/10,9:35,835
2017/3/10,9:40,837
2017/3/10,9:45,830
2017/3/10,9:50,824
2017/3/10,9:55,812
2017/3/10,10:00,806
2017/3/10,10:05,801
2017/3/10,10:10,807
2017/3/10,10:15,811
2017/3/10,10:20,813
2017/3/10,10:25,811
2017/3/10,10:30,803
2017/3/10,10:35,804
2017/3/10,10:40,806
2017/3/10,10:45,809
2017/3/10,10:50,799
2017/3/10,10:55,803
2017/3/10,11:00,808
2017/3/10,11:05,808
2017/3/10,11:10,799
2017/3/10,11:15,802
2017/3/10,11:20,804
2017/3/10,11:25,805
2017/3/10,11:30,803
2017/3/10,11:35,802
2017/3/10,11:40,787
2017/3/10,11:45,784
2017/3/10,11:50,783
2017/3/10,11:55,778
2017/3/10,12:00,757
2017/3/10,12:05,749
2017/3/10,12:10,748
2017/3/10,12:15,749
2017/3/10,12:20,748
2017/3/10,12:25,744
2017/3/10,12:30,732
2017/3/10,12:35,733
2017/3/10,12:40,731
2017/3/10,12:45,741
2017/3/10,12:50,735
2017/3/10,12:55,735
2017/3/10,13:00,755
2017/3/10,13:05,767
2017/3/10,13:10,769
2017/3/10,13:15,770
2017/3/10,13:20,771
2017/3/10,13:25,771
2017/3/10,13:30,783
2017/3/10,13:35,784
2017/3/10,13:40,785
2017/3/10,13:45,780
2017/3/10,13:50,773
2017/3/10,13:55,767
2017/3/10,14:00,777
2017/3/10,14:05,781
2017/3/10,14:10,773
2017/3/10,14:15,769
2017/3/10,14:20,768
2017/3/10,14:25,767
2017/3/10,14:30,769
2017/3/10,14:35,777
2017/3/10,14:40,767
2017/3/10,14:45,760
2017/3/10,14:50,767
2017/3/10,14:55,767
2017/3/10,15:00,765
2017/3/10,15:05,767
2017/3/10,15:10,760
2017/3/10,15:15,768
2017/3/10,15:20,764
2017/3/10,15:25,765
2017/3/10,15:30,764
2017/3/10,15:35,766
2017/3/10,15:40,767
2017/3/10,15:45,766
2017/3/10,15:50,765
2017/3/10,15:55,773
2017/3/10,16:00,772
2017/3/10,16:05,763
2017/3/10,16:10,768
2017/3/10,16:15,773
2017/3/10,16:20,763
2017/3/10,16:25,766
2017/3/10,16:30,761
2017/3/10,16:35,763
2017/3/10,16:40,762
2017/3/10,16:45,758
2017/3/10,16:50,759
2017/3/10,16:55,766
2017/3/10,17:00,772
2017/3/10,17:05,761
2017/3/10,17:10,768
2017/3/10,17:15,775
2017/3/10,17:20,770
2017/3/10,17:25,771
2017/3/10,17:30,778
2017/3/10,17:35,790
2017/3/10,17:40,792
2017/3/10,17:45,795
2017/3/10,17:50,792
2017/3/10,17:55,790
2017/3/10,18:00,792
2017/3/10,18:05,791
2017/3/10,18:10,799
2017/3/10,18:15,801
2017/3/10,18:20,804
2017/3/10,18:25,811
2017/3/10,18:30,818
2017/3/10,18:35,822
2017/3/10,18:40,827
2017/3/10,18:45,822
2017/3/10,18:50,818
2017/3/10,18:55,809
2017/3/10,19:00,814
2017/3/10,19:05,820
2017/3/10,19:10,808
2017/3/10,19:15,807
2017/3/10,19:20,803
2017/3/10,19:25,801
2017/3/10,19:30,798
2017/3/10,19:35,792
2017/3/10,19:40,784
2017/3/10,19:45,780
2017/3/10,19:50,785
2017/3/10,19:55,787
2017/3/10,20:00,788
2017/3/10,20:05,787
2017/3/10,20:10,785
2017/3/10,20:15,792
2017/3/10,20:20,787
2017/3/10,20:25,785
2017/3/10,20:30,777
2017/3/10,20:35,779
2017/3/10,20:40,775
2017/3/10,20:45,775
2017/3/10,20:50,778
2017/3/10,20:55,778
2017/3/10,21:00,773
2017/3/10,21:05,772
2017/3/10,21:10,771
2017/3/10,21:15,768
2017/3/10,21:20,768
2017/3/10,21:25,763
2017/3/10,21:30,756
2017/3/10,21:35,758
2017/3/10,21:40,759
2017/3/10,21:45,759
2017/3/10,21:50,748
2017/3/10,21:55,741
2017/3/10,22:00,736
2017/3/10,22:05,737
2017/3/10,22:10,743
2017/3/10,22:15,743
2017/3/10,22:20,745
2017/3/10,22:25,747
2017/3/10,22:30,736
2017/3/10,22:35,724
2017/3/10,22:40,721
2017/3/10,22:45,714
2017/3/10,22:50,714
2017/3/10,22:55,703
2017/3/10,23:00,697
2017/3/10,23:05,712
2017/3/10,23:10,718
2017/3/10,23:15,717
2017/3/10,23:20,719
2017/3/10,23:25,717
2017/3/10,23:30,714
2017/3/10,23:35,711
2017/3/10,23:40,698
2017/3/10,23:45,711
2017/3/10,23:50,706
2017/3/10,23:55,697
