2019/3/18 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1153,18:00～19:00,3/17,9:00,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
990,18:00～19:00,3/17,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/3/17,0:00,840,825,83
2019/3/17,1:00,855,810,85
2019/3/17,2:00,898,840,88
2019/3/17,3:00,937,875,89
2019/3/17,4:00,946,890,88
2019/3/17,5:00,919,895,85
2019/3/17,6:00,892,900,80
2019/3/17,7:00,883,905,75
2019/3/17,8:00,875,910,68
2019/3/17,9:00,854,880,79
2019/3/17,10:00,832,835,79
2019/3/17,11:00,820,810,72
2019/3/17,12:00,811,800,68
2019/3/17,13:00,789,805,66
2019/3/17,14:00,769,800,67
2019/3/17,15:00,763,795,71
2019/3/17,16:00,796,825,65
2019/3/17,17:00,863,935,72
2019/3/17,18:00,946,990,82
2019/3/17,19:00,983,985,84
2019/3/17,20:00,976,980,83
2019/3/17,21:00,950,935,83
2019/3/17,22:00,910,880,81
2019/3/17,23:00,872,825,78

最大使用率(%),時間帯
89,3:00～4:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1240,18:00～19:00,3/17,18:00,13,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1090,18:00～19:00,3/17,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/3/17,0:00,862
2019/3/17,0:05,845
2019/3/17,0:10,853
2019/3/17,0:15,852
2019/3/17,0:20,856
2019/3/17,0:25,850
2019/3/17,0:30,834
2019/3/17,0:35,842
2019/3/17,0:40,841
2019/3/17,0:45,836
2019/3/17,0:50,825
2019/3/17,0:55,830
2019/3/17,1:00,842
2019/3/17,1:05,846
2019/3/17,1:10,857
2019/3/17,1:15,839
2019/3/17,1:20,849
2019/3/17,1:25,863
2019/3/17,1:30,850
2019/3/17,1:35,862
2019/3/17,1:40,863
2019/3/17,1:45,856
2019/3/17,1:50,874
2019/3/17,1:55,875
2019/3/17,2:00,881
2019/3/17,2:05,894
2019/3/17,2:10,880
2019/3/17,2:15,884
2019/3/17,2:20,898
2019/3/17,2:25,892
2019/3/17,2:30,897
2019/3/17,2:35,898
2019/3/17,2:40,908
2019/3/17,2:45,919
2019/3/17,2:50,926
2019/3/17,2:55,925
2019/3/17,3:00,919
2019/3/17,3:05,930
2019/3/17,3:10,917
2019/3/17,3:15,945
2019/3/17,3:20,936
2019/3/17,3:25,936
2019/3/17,3:30,940
2019/3/17,3:35,929
2019/3/17,3:40,948
2019/3/17,3:45,939
2019/3/17,3:50,951
2019/3/17,3:55,947
2019/3/17,4:00,942
2019/3/17,4:05,939
2019/3/17,4:10,958
2019/3/17,4:15,943
2019/3/17,4:20,953
2019/3/17,4:25,946
2019/3/17,4:30,948
2019/3/17,4:35,946
2019/3/17,4:40,950
2019/3/17,4:45,948
2019/3/17,4:50,944
2019/3/17,4:55,936
2019/3/17,5:00,935
