2016/11/16 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1371,13:00～14:00,11/15,8:55,49,67

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
923,13:00～14:00,11/15,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/11/15,0:00,751,738,55
2016/11/15,1:00,753,738,55
2016/11/15,2:00,795,775,58
2016/11/15,3:00,849,828,62
2016/11/15,4:00,888,858,65
2016/11/15,5:00,879,854,64
2016/11/15,6:00,889,870,65
2016/11/15,7:00,908,881,66
2016/11/15,8:00,941,895,69
2016/11/15,9:00,982,925,72
2016/11/15,10:00,1015,934,74
2016/11/15,11:00,1009,943,74
2016/11/15,12:00,944,879,69
2016/11/15,13:00,984,918,72
2016/11/15,14:00,964,927,70
2016/11/15,15:00,966,928,70
2016/11/15,16:00,985,953,72
2016/11/15,17:00,1028,998,75
2016/11/15,18:00,1038,1024,82
2016/11/15,19:00,990,986,78
2016/11/15,20:00,945,942,74
2016/11/15,21:00,905,890,71
2016/11/15,22:00,864,854,68
2016/11/15,23:00,810,798,64

最大使用率(%),時間帯
82,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1329,13:00～14:00,11/15,17:55,44,70

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
926,13:00～14:00,11/15,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/11/15,0:00,760
2016/11/15,0:05,776
2016/11/15,0:10,763
2016/11/15,0:15,760
2016/11/15,0:20,751
2016/11/15,0:25,748
2016/11/15,0:30,755
2016/11/15,0:35,753
2016/11/15,0:40,734
2016/11/15,0:45,739
2016/11/15,0:50,736
2016/11/15,0:55,735
2016/11/15,1:00,742
2016/11/15,1:05,757
2016/11/15,1:10,753
2016/11/15,1:15,751
2016/11/15,1:20,745
2016/11/15,1:25,750
2016/11/15,1:30,741
2016/11/15,1:35,742
2016/11/15,1:40,755
2016/11/15,1:45,768
2016/11/15,1:50,770
2016/11/15,1:55,767
2016/11/15,2:00,775
2016/11/15,2:05,779
2016/11/15,2:10,781
2016/11/15,2:15,784
2016/11/15,2:20,779
2016/11/15,2:25,797
2016/11/15,2:30,796
2016/11/15,2:35,798
2016/11/15,2:40,798
2016/11/15,2:45,813
2016/11/15,2:50,817
2016/11/15,2:55,830
2016/11/15,3:00,830
2016/11/15,3:05,829
2016/11/15,3:10,831
2016/11/15,3:15,840
2016/11/15,3:20,847
2016/11/15,3:25,851
2016/11/15,3:30,841
2016/11/15,3:35,853
2016/11/15,3:40,865
2016/11/15,3:45,864
2016/11/15,3:50,876
2016/11/15,3:55,863
2016/11/15,4:00,880
2016/11/15,4:05,885
2016/11/15,4:10,892
2016/11/15,4:15,892
2016/11/15,4:20,878
2016/11/15,4:25,882
2016/11/15,4:30,893
2016/11/15,4:35,896
2016/11/15,4:40,885
2016/11/15,4:45,877
2016/11/15,4:50,895
2016/11/15,4:55,894
2016/11/15,5:00,890
2016/11/15,5:05,895
2016/11/15,5:10,878
2016/11/15,5:15,887
2016/11/15,5:20,876
2016/11/15,5:25,891
2016/11/15,5:30,873
2016/11/15,5:35,874
2016/11/15,5:40,870
2016/11/15,5:45,872
2016/11/15,5:50,872
2016/11/15,5:55,860
2016/11/15,6:00,864
2016/11/15,6:05,880
2016/11/15,6:10,878
2016/11/15,6:15,887
2016/11/15,6:20,893
2016/11/15,6:25,880
2016/11/15,6:30,889
2016/11/15,6:35,892
2016/11/15,6:40,909
2016/11/15,6:45,901
2016/11/15,6:50,890
2016/11/15,6:55,899
2016/11/15,7:00,916
2016/11/15,7:05,916
2016/11/15,7:10,903
2016/11/15,7:15,901
2016/11/15,7:20,903
2016/11/15,7:25,897
2016/11/15,7:30,898
2016/11/15,7:35,911
2016/11/15,7:40,900
2016/11/15,7:45,909
2016/11/15,7:50,910
2016/11/15,7:55,912
2016/11/15,8:00,906
2016/11/15,8:05,911
2016/11/15,8:10,925
2016/11/15,8:15,927
2016/11/15,8:20,929
2016/11/15,8:25,942
2016/11/15,8:30,952
2016/11/15,8:35,940
2016/11/15,8:40,948
2016/11/15,8:45,963
2016/11/15,8:50,954
2016/11/15,8:55,978
2016/11/15,9:00,957
2016/11/15,9:05,960
2016/11/15,9:10,977
2016/11/15,9:15,974
2016/11/15,9:20,975
2016/11/15,9:25,977
2016/11/15,9:30,990
2016/11/15,9:35,972
2016/11/15,9:40,995
2016/11/15,9:45,984
2016/11/15,9:50,991
2016/11/15,9:55,1025
2016/11/15,10:00,1021
2016/11/15,10:05,1005
2016/11/15,10:10,982
2016/11/15,10:15,1018
2016/11/15,10:20,1022
2016/11/15,10:25,1012
2016/11/15,10:30,993
2016/11/15,10:35,1033
2016/11/15,10:40,1008
2016/11/15,10:45,1022
2016/11/15,10:50,1043
2016/11/15,10:55,1018
2016/11/15,11:00,1005
2016/11/15,11:05,1028
2016/11/15,11:10,1018
2016/11/15,11:15,1018
2016/11/15,11:20,1008
2016/11/15,11:25,1006
2016/11/15,11:30,1020
2016/11/15,11:35,1011
2016/11/15,11:40,1015
2016/11/15,11:45,1027
2016/11/15,11:50,964
2016/11/15,11:55,1003
2016/11/15,12:00,1023
2016/11/15,12:05,974
2016/11/15,12:10,966
2016/11/15,12:15,916
2016/11/15,12:20,929
2016/11/15,12:25,941
2016/11/15,12:30,909
2016/11/15,12:35,893
2016/11/15,12:40,898
2016/11/15,12:45,965
2016/11/15,12:50,958
2016/11/15,12:55,937
2016/11/15,13:00,968
2016/11/15,13:05,995
2016/11/15,13:10,973
2016/11/15,13:15,1011
2016/11/15,13:20,984
2016/11/15,13:25,1003
2016/11/15,13:30,995
2016/11/15,13:35,965
2016/11/15,13:40,950
2016/11/15,13:45,968
2016/11/15,13:50,992
2016/11/15,13:55,1000
2016/11/15,14:00,986
2016/11/15,14:05,956
2016/11/15,14:10,957
2016/11/15,14:15,958
2016/11/15,14:20,943
2016/11/15,14:25,969
2016/11/15,14:30,966
2016/11/15,14:35,953
2016/11/15,14:40,969
2016/11/15,14:45,967
2016/11/15,14:50,971
2016/11/15,14:55,981
2016/11/15,15:00,969
2016/11/15,15:05,958
2016/11/15,15:10,959
2016/11/15,15:15,963
2016/11/15,15:20,975
2016/11/15,15:25,969
2016/11/15,15:30,975
2016/11/15,15:35,969
2016/11/15,15:40,959
2016/11/15,15:45,961
2016/11/15,15:50,967
2016/11/15,15:55,963
2016/11/15,16:00,964
2016/11/15,16:05,988
2016/11/15,16:10,968
2016/11/15,16:15,973
2016/11/15,16:20,976
2016/11/15,16:25,996
2016/11/15,16:30,985
2016/11/15,16:35,980
2016/11/15,16:40,994
2016/11/15,16:45,998
2016/11/15,16:50,1007
2016/11/15,16:55,1000
2016/11/15,17:00,996
2016/11/15,17:05,1003
2016/11/15,17:10,1005
2016/11/15,17:15,1007
2016/11/15,17:20,1023
2016/11/15,17:25,1032
2016/11/15,17:30,1039
2016/11/15,17:35,1044
2016/11/15,17:40,1048
2016/11/15,17:45,1041
2016/11/15,17:50,1048
2016/11/15,17:55,1054
2016/11/15,18:00,1050
2016/11/15,18:05,1047
2016/11/15,18:10,1046
2016/11/15,18:15,1039
2016/11/15,18:20,1033
2016/11/15,18:25,1044
2016/11/15,18:30,1038
2016/11/15,18:35,1036
2016/11/15,18:40,1034
2016/11/15,18:45,1038
2016/11/15,18:50,1031
2016/11/15,18:55,1026
2016/11/15,19:00,1020
2016/11/15,19:05,1010
2016/11/15,19:10,1008
2016/11/15,19:15,998
2016/11/15,19:20,992
2016/11/15,19:25,999
2016/11/15,19:30,993
2016/11/15,19:35,985
2016/11/15,19:40,986
2016/11/15,19:45,978
2016/11/15,19:50,960
2016/11/15,19:55,966
2016/11/15,20:00,951
2016/11/15,20:05,959
2016/11/15,20:10,961
2016/11/15,20:15,947
2016/11/15,20:20,955
2016/11/15,20:25,943
2016/11/15,20:30,945
2016/11/15,20:35,944
2016/11/15,20:40,939
2016/11/15,20:45,940
2016/11/15,20:50,935
2016/11/15,20:55,930
2016/11/15,21:00,927
2016/11/15,21:05,940
2016/11/15,21:10,926
2016/11/15,21:15,914
2016/11/15,21:20,906
2016/11/15,21:25,904
2016/11/15,21:30,900
2016/11/15,21:35,901
2016/11/15,21:40,897
2016/11/15,21:45,886
2016/11/15,21:50,882
2016/11/15,21:55,883
2016/11/15,22:00,878
2016/11/15,22:05,885
2016/11/15,22:10,872
2016/11/15,22:15,878
2016/11/15,22:20,875
2016/11/15,22:25,869
2016/11/15,22:30,873
2016/11/15,22:35,856
2016/11/15,22:40,851
2016/11/15,22:45,848
2016/11/15,22:50,856
2016/11/15,22:55,836
2016/11/15,23:00,833
2016/11/15,23:05,822
2016/11/15,23:10,819
2016/11/15,23:15,833
2016/11/15,23:20,816
2016/11/15,23:25,827
2016/11/15,23:30,802
2016/11/15,23:35,809
2016/11/15,23:40,792
2016/11/15,23:45,803
2016/11/15,23:50,778
2016/11/15,23:55,786
