2016/05/26 00:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
909,14:00～15:00,05月25日,09:55,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
761,14:00～15:00,05月25日,09:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/25,0:00,562,579,61
2016/5/25,1:00,552,569,60
2016/5/25,2:00,582,593,64
2016/5/25,3:00,625,631,68
2016/5/25,4:00,633,645,69
2016/5/25,5:00,606,620,66
2016/5/25,6:00,597,602,65
2016/5/25,7:00,617,608,67
2016/5/25,8:00,682,672,75
2016/5/25,9:00,729,729,80
2016/5/25,10:00,745,741,81
2016/5/25,11:00,753,756,82
2016/5/25,12:00,698,710,76
2016/5/25,13:00,750,756,82
2016/5/25,14:00,743,761,81
2016/5/25,15:00,737,751,81
2016/5/25,16:00,740,744,81
2016/5/25,17:00,713,717,78
2016/5/25,18:00,691,696,76
2016/5/25,19:00,691,695,76
2016/5/25,20:00,659,683,72
2016/5/25,21:00,650,656,71
2016/5/25,22:00,617,621,67
2016/5/25,23:00,587,591,64

最大使用率(%),時間帯
82,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/5/25,0:00,569
2016/5/25,0:05,558
2016/5/25,0:10,566
2016/5/25,0:15,568
2016/5/25,0:20,570
2016/5/25,0:25,565
2016/5/25,0:30,557
2016/5/25,0:35,556
2016/5/25,0:40,562
2016/5/25,0:45,561
2016/5/25,0:50,556
2016/5/25,0:55,556
2016/5/25,1:00,558
2016/5/25,1:05,545
2016/5/25,1:10,534
2016/5/25,1:15,539
2016/5/25,1:20,556
2016/5/25,1:25,559
2016/5/25,1:30,550
2016/5/25,1:35,553
2016/5/25,1:40,557
2016/5/25,1:45,556
2016/5/25,1:50,559
2016/5/25,1:55,559
2016/5/25,2:00,560
2016/5/25,2:05,557
2016/5/25,2:10,564
2016/5/25,2:15,569
2016/5/25,2:20,581
2016/5/25,2:25,589
2016/5/25,2:30,583
2016/5/25,2:35,590
2016/5/25,2:40,589
2016/5/25,2:45,602
2016/5/25,2:50,605
2016/5/25,2:55,600
2016/5/25,3:00,600
2016/5/25,3:05,598
2016/5/25,3:10,603
2016/5/25,3:15,612
2016/5/25,3:20,624
2016/5/25,3:25,635
2016/5/25,3:30,628
2016/5/25,3:35,636
2016/5/25,3:40,637
2016/5/25,3:45,638
2016/5/25,3:50,647
2016/5/25,3:55,644
2016/5/25,4:00,637
2016/5/25,4:05,631
2016/5/25,4:10,632
2016/5/25,4:15,635
2016/5/25,4:20,632
2016/5/25,4:25,638
2016/5/25,4:30,640
2016/5/25,4:35,639
2016/5/25,4:40,632
2016/5/25,4:45,630
2016/5/25,4:50,632
