2018/04/23 00:12 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
121,19:00～20:00,04月22日,21:15,39,71

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,19:00～20:00,04月22日,21:15

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/04/22,00:00,69,68,57
2018/04/22,01:00,66,66,54
2018/04/22,02:00,66,68,54
2018/04/22,03:00,68,69,56
2018/04/22,04:00,68,68,56
2018/04/22,05:00,66,64,54
2018/04/22,06:00,64,63,52
2018/04/22,07:00,69,68,57
2018/04/22,08:00,75,74,61
2018/04/22,09:00,79,81,65
2018/04/22,10:00,80,86,66
2018/04/22,11:00,81,83,66
2018/04/22,12:00,81,78,66
2018/04/22,13:00,80,74,66
2018/04/22,14:00,80,75,66
2018/04/22,15:00,81,76,66
2018/04/22,16:00,82,77,67
2018/04/22,17:00,80,80,66
2018/04/22,18:00,83,85,68
2018/04/22,19:00,86,87,71
2018/04/22,20:00,85,85,70
2018/04/22,21:00,81,81,66
2018/04/22,22:00,76,76,62
2018/04/22,23:00,70,71,57

最大使用率(%),時間帯
71,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
145,19:00～20:00,04月23日,00:00,55,64

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
101,14:00～15:00,04月23日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/04/22,00:00,72
2018/04/22,00:05,72
2018/04/22,00:10,71
2018/04/22,00:15,71
2018/04/22,00:20,70
2018/04/22,00:25,70
2018/04/22,00:30,69
2018/04/22,00:35,69
2018/04/22,00:40,69
2018/04/22,00:45,69
2018/04/22,00:50,68
2018/04/22,00:55,68
2018/04/22,01:00,67
2018/04/22,01:05,68
2018/04/22,01:10,67
2018/04/22,01:15,67
2018/04/22,01:20,67
2018/04/22,01:25,67
2018/04/22,01:30,67
2018/04/22,01:35,67
2018/04/22,01:40,66
2018/04/22,01:45,66
2018/04/22,01:50,66
2018/04/22,01:55,66
2018/04/22,02:00,66
2018/04/22,02:05,66
2018/04/22,02:10,67
2018/04/22,02:15,67
2018/04/22,02:20,67
2018/04/22,02:25,67
2018/04/22,02:30,67
2018/04/22,02:35,67
2018/04/22,02:40,68
2018/04/22,02:45,68
2018/04/22,02:50,68
2018/04/22,02:55,68
2018/04/22,03:00,69
2018/04/22,03:05,69
2018/04/22,03:10,69
2018/04/22,03:15,69
2018/04/22,03:20,69
2018/04/22,03:25,69
2018/04/22,03:30,69
2018/04/22,03:35,69
2018/04/22,03:40,70
2018/04/22,03:45,70
2018/04/22,03:50,70
2018/04/22,03:55,70
2018/04/22,04:00,70
2018/04/22,04:05,70
2018/04/22,04:10,70
2018/04/22,04:15,70
2018/04/22,04:20,70
2018/04/22,04:25,69
2018/04/22,04:30,69
2018/04/22,04:35,69
2018/04/22,04:40,69
2018/04/22,04:45,69
2018/04/22,04:50,69
2018/04/22,04:55,69
2018/04/22,05:00,68
