2017/3/23 0:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1276,19:00～20:00,3/22,8:55,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1084,19:00～20:00,3/22,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/3/22,0:00,834,859,57
2017/3/22,1:00,857,881,58
2017/3/22,2:00,915,925,62
2017/3/22,3:00,966,964,66
2017/3/22,4:00,1000,994,68
2017/3/22,5:00,1006,1002,69
2017/3/22,6:00,1044,1047,71
2017/3/22,7:00,1019,1062,69
2017/3/22,8:00,1010,1058,69
2017/3/22,9:00,1015,1045,69
2017/3/22,10:00,986,1033,67
2017/3/22,11:00,988,1016,67
2017/3/22,12:00,924,967,63
2017/3/22,13:00,950,991,65
2017/3/22,14:00,938,987,64
2017/3/22,15:00,941,956,64
2017/3/22,16:00,960,968,65
2017/3/22,17:00,1003,990,68
2017/3/22,18:00,1075,1071,84
2017/3/22,19:00,1092,1084,86
2017/3/22,20:00,1063,1055,83
2017/3/22,21:00,1018,1020,80
2017/3/22,22:00,959,969,75
2017/3/22,23:00,888,898,70

最大使用率(%),時間帯
86,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1277,19:00～20:00,3/22,17:55,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1098,19:00～20:00,3/22,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/3/22,0:00,848
2017/3/22,0:05,847
2017/3/22,0:10,850
2017/3/22,0:15,838
2017/3/22,0:20,837
2017/3/22,0:25,836
2017/3/22,0:30,832
2017/3/22,0:35,832
2017/3/22,0:40,818
2017/3/22,0:45,813
2017/3/22,0:50,828
2017/3/22,0:55,829
2017/3/22,1:00,837
2017/3/22,1:05,839
2017/3/22,1:10,850
2017/3/22,1:15,854
2017/3/22,1:20,844
2017/3/22,1:25,850
2017/3/22,1:30,848
2017/3/22,1:35,860
2017/3/22,1:40,872
2017/3/22,1:45,882
2017/3/22,1:50,874
2017/3/22,1:55,883
2017/3/22,2:00,893
2017/3/22,2:05,895
2017/3/22,2:10,892
2017/3/22,2:15,901
2017/3/22,2:20,916
2017/3/22,2:25,903
2017/3/22,2:30,920
2017/3/22,2:35,917
2017/3/22,2:40,932
2017/3/22,2:45,934
2017/3/22,2:50,937
2017/3/22,2:55,941
2017/3/22,3:00,953
2017/3/22,3:05,951
2017/3/22,3:10,946
2017/3/22,3:15,963
2017/3/22,3:20,963
2017/3/22,3:25,960
2017/3/22,3:30,971
2017/3/22,3:35,970
2017/3/22,3:40,976
2017/3/22,3:45,983
2017/3/22,3:50,978
2017/3/22,3:55,978
2017/3/22,4:00,986
2017/3/22,4:05,996
2017/3/22,4:10,1004
2017/3/22,4:15,1003
2017/3/22,4:20,1002
2017/3/22,4:25,1001
2017/3/22,4:30,1000
2017/3/22,4:35,1004
2017/3/22,4:40,1008
2017/3/22,4:45,997
2017/3/22,4:50,995
2017/3/22,4:55,999
2017/3/22,5:00,1003
2017/3/22,5:05,1011
2017/3/22,5:10,997
2017/3/22,5:15,995
2017/3/22,5:20,1001
2017/3/22,5:25,1005
2017/3/22,5:30,1006
2017/3/22,5:35,1006
2017/3/22,5:40,1013
2017/3/22,5:45,1001
2017/3/22,5:50,1013
2017/3/22,5:55,1017
2017/3/22,6:00,1024
2017/3/22,6:05,1031
2017/3/22,6:10,1040
2017/3/22,6:15,1040
2017/3/22,6:20,1053
2017/3/22,6:25,1045
2017/3/22,6:30,1052
2017/3/22,6:35,1047
2017/3/22,6:40,1056
2017/3/22,6:45,1047
2017/3/22,6:50,1037
2017/3/22,6:55,1040
2017/3/22,7:00,1035
2017/3/22,7:05,1038
2017/3/22,7:10,1033
2017/3/22,7:15,1036
2017/3/22,7:20,1024
2017/3/22,7:25,1018
2017/3/22,7:30,1018
2017/3/22,7:35,1020
2017/3/22,7:40,1001
2017/3/22,7:45,992
2017/3/22,7:50,999
2017/3/22,7:55,978
2017/3/22,8:00,984
2017/3/22,8:05,1000
2017/3/22,8:10,999
2017/3/22,8:15,1005
2017/3/22,8:20,1001
2017/3/22,8:25,1003
2017/3/22,8:30,1022
2017/3/22,8:35,1021
2017/3/22,8:40,1020
2017/3/22,8:45,1011
2017/3/22,8:50,1017
2017/3/22,8:55,1028
2017/3/22,9:00,1020
2017/3/22,9:05,1021
2017/3/22,9:10,1013
2017/3/22,9:15,1016
2017/3/22,9:20,1016
2017/3/22,9:25,1017
2017/3/22,9:30,1019
2017/3/22,9:35,1018
2017/3/22,9:40,1016
2017/3/22,9:45,1011
2017/3/22,9:50,1008
2017/3/22,9:55,992
2017/3/22,10:00,1002
2017/3/22,10:05,998
2017/3/22,10:10,964
2017/3/22,10:15,986
2017/3/22,10:20,982
2017/3/22,10:25,979
2017/3/22,10:30,988
2017/3/22,10:35,1000
2017/3/22,10:40,995
2017/3/22,10:45,972
2017/3/22,10:50,986
2017/3/22,10:55,976
2017/3/22,11:00,1011
2017/3/22,11:05,1001
2017/3/22,11:10,985
2017/3/22,11:15,1006
2017/3/22,11:20,1003
2017/3/22,11:25,1000
2017/3/22,11:30,988
2017/3/22,11:35,980
2017/3/22,11:40,983
2017/3/22,11:45,979
2017/3/22,11:50,973
2017/3/22,11:55,973
2017/3/22,12:00,956
2017/3/22,12:05,936
2017/3/22,12:10,942
2017/3/22,12:15,928
2017/3/22,12:20,926
2017/3/22,12:25,923
2017/3/22,12:30,914
2017/3/22,12:35,912
2017/3/22,12:40,907
2017/3/22,12:45,908
2017/3/22,12:50,911
2017/3/22,12:55,904
2017/3/22,13:00,937
2017/3/22,13:05,954
2017/3/22,13:10,949
2017/3/22,13:15,946
2017/3/22,13:20,944
2017/3/22,13:25,940
2017/3/22,13:30,945
2017/3/22,13:35,960
2017/3/22,13:40,942
2017/3/22,13:45,943
2017/3/22,13:50,967
2017/3/22,13:55,975
2017/3/22,14:00,939
2017/3/22,14:05,936
2017/3/22,14:10,933
2017/3/22,14:15,940
2017/3/22,14:20,929
2017/3/22,14:25,953
2017/3/22,14:30,941
2017/3/22,14:35,942
2017/3/22,14:40,933
2017/3/22,14:45,939
2017/3/22,14:50,936
2017/3/22,14:55,945
2017/3/22,15:00,956
2017/3/22,15:05,941
2017/3/22,15:10,938
2017/3/22,15:15,930
2017/3/22,15:20,945
2017/3/22,15:25,960
2017/3/22,15:30,937
2017/3/22,15:35,930
2017/3/22,15:40,939
2017/3/22,15:45,948
2017/3/22,15:50,938
2017/3/22,15:55,937
2017/3/22,16:00,955
2017/3/22,16:05,950
2017/3/22,16:10,947
2017/3/22,16:15,951
2017/3/22,16:20,944
2017/3/22,16:25,957
2017/3/22,16:30,963
2017/3/22,16:35,963
2017/3/22,16:40,967
2017/3/22,16:45,984
2017/3/22,16:50,982
2017/3/22,16:55,983
2017/3/22,17:00,986
2017/3/22,17:05,986
2017/3/22,17:10,989
2017/3/22,17:15,980
2017/3/22,17:20,991
2017/3/22,17:25,994
2017/3/22,17:30,1004
2017/3/22,17:35,1009
2017/3/22,17:40,1018
2017/3/22,17:45,1021
2017/3/22,17:50,1033
2017/3/22,17:55,1034
2017/3/22,18:00,1042
2017/3/22,18:05,1047
2017/3/22,18:10,1050
2017/3/22,18:15,1058
2017/3/22,18:20,1063
2017/3/22,18:25,1079
2017/3/22,18:30,1077
2017/3/22,18:35,1089
2017/3/22,18:40,1095
2017/3/22,18:45,1095
2017/3/22,18:50,1103
2017/3/22,18:55,1102
2017/3/22,19:00,1099
2017/3/22,19:05,1101
2017/3/22,19:10,1104
2017/3/22,19:15,1094
2017/3/22,19:20,1103
2017/3/22,19:25,1091
2017/3/22,19:30,1088
2017/3/22,19:35,1090
2017/3/22,19:40,1090
2017/3/22,19:45,1082
2017/3/22,19:50,1081
2017/3/22,19:55,1081
2017/3/22,20:00,1074
2017/3/22,20:05,1083
2017/3/22,20:10,1079
2017/3/22,20:15,1066
2017/3/22,20:20,1079
2017/3/22,20:25,1060
2017/3/22,20:30,1062
2017/3/22,20:35,1057
2017/3/22,20:40,1059
2017/3/22,20:45,1045
2017/3/22,20:50,1051
2017/3/22,20:55,1048
2017/3/22,21:00,1049
2017/3/22,21:05,1044
2017/3/22,21:10,1040
2017/3/22,21:15,1030
2017/3/22,21:20,1023
2017/3/22,21:25,1023
2017/3/22,21:30,1024
2017/3/22,21:35,1000
2017/3/22,21:40,1001
2017/3/22,21:45,1001
2017/3/22,21:50,997
2017/3/22,21:55,996
2017/3/22,22:00,981
2017/3/22,22:05,975
2017/3/22,22:10,982
2017/3/22,22:15,983
2017/3/22,22:20,969
2017/3/22,22:25,963
2017/3/22,22:30,959
2017/3/22,22:35,945
2017/3/22,22:40,948
2017/3/22,22:45,936
2017/3/22,22:50,939
2017/3/22,22:55,928
2017/3/22,23:00,911
2017/3/22,23:05,918
2017/3/22,23:10,913
2017/3/22,23:15,905
2017/3/22,23:20,904
2017/3/22,23:25,908
2017/3/22,23:30,889
2017/3/22,23:35,872
2017/3/22,23:40,868
2017/3/22,23:45,867
2017/3/22,23:50,858
2017/3/22,23:55,848
