2020/5/6 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3341,18:00～19:00,5/6,8:40,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2715,18:00～19:00,5/6,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3341,18:00～19:00,5/6,8:40,23,81

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2715,18:00～19:00,5/6,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/6,0:00,2019,2001,71,2820
2020/5/6,1:00,1926,1926,68,2814
2020/5/6,2:00,1946,1945,69,2798
2020/5/6,3:00,1968,1966,69,2820
2020/5/6,4:00,1979,1958,70,2821
2020/5/6,5:00,1948,1869,68,2846
2020/5/6,6:00,1963,1984,68,2875
2020/5/6,7:00,2103,2087,70,2983
2020/5/6,8:00,2279,2287,73,3105
2020/5/6,9:00,2351,2415,73,3220
2020/5/6,10:00,2386,2451,68,3480
2020/5/6,11:00,2460,2493,71,3450
2020/5/6,12:00,2500,2480,74,3361
2020/5/6,13:00,2509,2469,75,3303
2020/5/6,14:00,2486,2419,78,3159
2020/5/6,15:00,2508,2399,80,3107
2020/5/6,16:00,2571,2444,80,3180
2020/5/6,17:00,2658,2586,80,3318
2020/5/6,18:00,2706,2715,80,3341
2020/5/6,19:00,2641,2648,78,3353
2020/5/6,20:00,2524,2546,75,3334
2020/5/6,21:00,2412,2424,73,3289
2020/5/6,22:00,2273,2301,70,3214
2020/5/6,23:00,2172,2203,67,3221

最大使用率(%),時間帯
80,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4294,11:00～12:00,5/6,17:40,40,71

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2842,13:00～14:00,5/6,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3706,18:00～19:00,5/6,17:40,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3017,18:00～19:00,5/6,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/5/6,0:00,2083,0
2020/5/6,0:05,2075,0
2020/5/6,0:10,2070,0
2020/5/6,0:15,2041,0
2020/5/6,0:20,2041,0
2020/5/6,0:25,2038,0
2020/5/6,0:30,2013,0
2020/5/6,0:35,1992,0
2020/5/6,0:40,1988,0
2020/5/6,0:45,1964,0
2020/5/6,0:50,1967,0
2020/5/6,0:55,1951,0
2020/5/6,1:00,1942,0
2020/5/6,1:05,1940,0
2020/5/6,1:10,1945,0
2020/5/6,1:15,1928,0
2020/5/6,1:20,1930,0
2020/5/6,1:25,1919,0
2020/5/6,1:30,1919,0
2020/5/6,1:35,1923,0
2020/5/6,1:40,1914,0
2020/5/6,1:45,1908,0
2020/5/6,1:50,1920,0
2020/5/6,1:55,1918,0
2020/5/6,2:00,1966,0
2020/5/6,2:05,1939,0
2020/5/6,2:10,1938,0
2020/5/6,2:15,1936,0
2020/5/6,2:20,1945,0
2020/5/6,2:25,1938,0
2020/5/6,2:30,1942,0
2020/5/6,2:35,1940,0
2020/5/6,2:40,1945,0
2020/5/6,2:45,1953,0
2020/5/6,2:50,1953,0
2020/5/6,2:55,1955,0
2020/5/6,3:00,1956,0
2020/5/6,3:05,1963,0
2020/5/6,3:10,1973,0
2020/5/6,3:15,1971,0
2020/5/6,3:20,1976,0
2020/5/6,3:25,1963,0
2020/5/6,3:30,1953,0
