2020/04/17 23:45 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
445,09:00～10:00,4月17日,9:00,37,73

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
324,9:00～10:00,4月17日,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
357,19:00～20:00,4月17日,9:00,14,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
313,19:00～20:00,4月17日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/04/17,0:00,242,246,67,362
2020/04/17,1:00,249,252,68,365
2020/04/17,2:00,273,275,71,384
2020/04/17,3:00,293,296,75,391
2020/04/17,4:00,300,304,77,391
2020/04/17,5:00,293,299,78,375
2020/04/17,6:00,281,293,76,370
2020/04/17,7:00,279,289,71,394
2020/04/17,8:00,304,314,71,428
2020/04/17,9:00,317,324,71,445
2020/04/17,10:00,314,322,69,456
2020/04/17,11:00,318,322,70,457
2020/04/17,12:00,303,307,66,460
2020/04/17,13:00,313,322,69,455
2020/04/17,14:00,305,319,70,438
2020/04/17,15:00,298,310,69,435
2020/04/17,16:00,302,305,76,396
2020/04/17,17:00,301,297,80,374
2020/04/17,18:00,306,312,84,364
2020/04/17,19:00,299,313,84,357
2020/04/17,20:00,286,301,82,347
2020/04/17,21:00,274,285,81,339
2020/04/17,22:00,255,265,70,362
2020/04/17,23:00,248,254,56,369

最大使用率(%),時間帯
84,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
352,18:00～19:00,4月17日,18:00,20,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
293,19:00～20:00,4月17日,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
344,19:00～20:00,4月17日,18:00,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
288,19:00～20:00,4月17日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW)
2020/04/17,0:00,245,0
2020/04/17,0:05,243,0
2020/04/17,0:10,242,0
2020/04/17,0:15,242,0
2020/04/17,0:20,240,0
2020/04/17,0:25,240,0
2020/04/17,0:30,239,0
2020/04/17,0:35,240,0
2020/04/17,0:40,240,0
2020/04/17,0:45,239,0
2020/04/17,0:50,240,0
2020/04/17,0:55,240,0
2020/04/17,1:00,240,0
2020/04/17,1:05,242,0
2020/04/17,1:10,243,0
2020/04/17,1:15,242,0
2020/04/17,1:20,244,0
2020/04/17,1:25,244,0
2020/04/17,1:30,246,0
2020/04/17,1:35,248,0
2020/04/17,1:40,249,0
2020/04/17,1:45,250,0
2020/04/17,1:50,252,0
2020/04/17,1:55,254,0
2020/04/17,2:00,256,0
2020/04/17,2:05,260,0
2020/04/17,2:10,262,0
2020/04/17,2:15,264,0
2020/04/17,2:20,266,0
2020/04/17,2:25,267,0
2020/04/17,2:30,269,0
2020/04/17,2:35,272,0
2020/04/17,2:40,275,0
2020/04/17,2:45,277,0
2020/04/17,2:50,279,0
2020/04/17,2:55,281,0
2020/04/17,3:00,283,0
2020/04/17,3:05,286,0
2020/04/17,3:10,286,0
2020/04/17,3:15,288,0
2020/04/17,3:20,289,0
2020/04/17,3:25,291,0
2020/04/17,3:30,291,0
2020/04/17,3:35,294,0
2020/04/17,3:40,294,0
2020/04/17,3:45,295,0
2020/04/17,3:50,296,0
2020/04/17,3:55,297,0
2020/04/17,4:00,297,0
2020/04/17,4:05,300,0
2020/04/17,4:10,299,0
2020/04/17,4:15,299,0
2020/04/17,4:20,299,0
2020/04/17,4:25,300,0
2020/04/17,4:30,298,0
2020/04/17,4:35,299,0
2020/04/17,4:40,298,0
2020/04/17,4:45,297,0
2020/04/17,4:50,297,0
2020/04/17,4:55,297,0
2020/04/17,5:00,298,0
2020/04/17,5:05,299,0
2020/04/17,5:10,298,0
2020/04/17,5:15,296,0
2020/04/17,5:20,295,0
2020/04/17,5:25,294,0
2020/04/17,5:30,292,0
2020/04/17,5:35,290,0
2020/04/17,5:40,288,0
2020/04/17,5:45,286,0
2020/04/17,5:50,285,1
2020/04/17,5:55,284,2
2020/04/17,6:00,283,4
2020/04/17,6:05,285,6
2020/04/17,6:10,283,9
2020/04/17,6:15,282,11
2020/04/17,6:20,280,14
2020/04/17,6:25,278,16
2020/04/17,6:30,275,19
2020/04/17,6:35,275,22
2020/04/17,6:40,274,26
2020/04/17,6:45,273,29
2020/04/17,6:50,271,33
2020/04/17,6:55,271,36
2020/04/17,7:00,269,40
2020/04/17,7:05,266,45
2020/04/17,7:10,268,49
2020/04/17,7:15,270,54
2020/04/17,7:20,274,58
2020/04/17,7:25,276,63
2020/04/17,7:30,277,68
2020/04/17,7:35,277,73
2020/04/17,7:40,276,78
2020/04/17,7:45,277,83
2020/04/17,7:50,279,87
2020/04/17,7:55,280,92
2020/04/17,8:00,284,97
2020/04/17,8:05,288,101
