2017/8/12 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4411,14:00～15:00,8/12,8:30,30,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3402,14:00～15:00,8/12,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2017/8/12,0:00,2512,2532,56
2017/8/12,1:00,2360,2371,53
2017/8/12,2:00,2297,2291,52
2017/8/12,3:00,2288,2288,51
2017/8/12,4:00,2290,2293,51
2017/8/12,5:00,2300,2294,52
2017/8/12,6:00,2356,2343,53
2017/8/12,7:00,2526,2502,57
2017/8/12,8:00,2768,2803,62
2017/8/12,9:00,2991,3086,67
2017/8/12,10:00,3095,3216,70
2017/8/12,11:00,3173,3324,71
2017/8/12,12:00,3215,3292,72
2017/8/12,13:00,3279,3362,74
2017/8/12,14:00,3295,3402,74
2017/8/12,15:00,3305,3353,74
2017/8/12,16:00,3291,3240,74
2017/8/12,17:00,3302,3149,74
2017/8/12,18:00,3379,3200,76
2017/8/12,19:00,3399,3235,77
2017/8/12,20:00,3260,3093,73
2017/8/12,21:00,3075,2943,69
2017/8/12,22:00,2917,2777,66
2017/8/12,23:00,2740,2607,62

最大使用率(%),時間帯
77,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3986,19:00～20:00,8/12,17:30,21,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3421,19:00～20:00,8/12,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2017/8/12,0:00,2612
2017/8/12,0:05,2603
2017/8/12,0:10,2577
2017/8/12,0:15,2559
2017/8/12,0:20,2543
2017/8/12,0:25,2522
2017/8/12,0:30,2502
2017/8/12,0:35,2486
2017/8/12,0:40,2452
2017/8/12,0:45,2438
2017/8/12,0:50,2436
2017/8/12,0:55,2421
2017/8/12,1:00,2417
2017/8/12,1:05,2417
2017/8/12,1:10,2403
2017/8/12,1:15,2376
2017/8/12,1:20,2364
2017/8/12,1:25,2346
2017/8/12,1:30,2354
2017/8/12,1:35,2342
2017/8/12,1:40,2329
2017/8/12,1:45,2325
2017/8/12,1:50,2314
2017/8/12,1:55,2328
2017/8/12,2:00,2316
2017/8/12,2:05,2319
2017/8/12,2:10,2299
2017/8/12,2:15,2304
2017/8/12,2:20,2310
2017/8/12,2:25,2303
2017/8/12,2:30,2293
2017/8/12,2:35,2300
2017/8/12,2:40,2283
2017/8/12,2:45,2276
2017/8/12,2:50,2278
2017/8/12,2:55,2286
2017/8/12,3:00,2298
2017/8/12,3:05,2296
2017/8/12,3:10,2284
2017/8/12,3:15,2281
2017/8/12,3:20,2291
2017/8/12,3:25,2293
2017/8/12,3:30,2294
2017/8/12,3:35,2269
2017/8/12,3:40,2277
2017/8/12,3:45,2287
2017/8/12,3:50,2292
2017/8/12,3:55,2291
2017/8/12,4:00,2284
2017/8/12,4:05,2295
2017/8/12,4:10,2275
2017/8/12,4:15,2285
2017/8/12,4:20,2291
2017/8/12,4:25,2286
2017/8/12,4:30,2286
2017/8/12,4:35,2283
2017/8/12,4:40,2294
2017/8/12,4:45,2296
2017/8/12,4:50,2301
2017/8/12,4:55,2308
2017/8/12,5:00,2311
2017/8/12,5:05,2305
2017/8/12,5:10,2310
2017/8/12,5:15,2305
2017/8/12,5:20,2304
2017/8/12,5:25,2289
2017/8/12,5:30,2290
2017/8/12,5:35,2308
2017/8/12,5:40,2290
2017/8/12,5:45,2297
2017/8/12,5:50,2291
