2019/12/20 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
536,16:00～17:00,12月19日,11:37,16,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
464,16:00～17:00,12月19日,11:37

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
445,1:00～2:00,12月19日,11:37,14,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
389,1:00～2:00,12月19日,11:37

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/12/19,0:00,378,379,86,441
2019/12/19,1:00,390,389,88,445
2019/12/19,2:00,408,407,87,470
2019/12/19,3:00,420,420,86,487
2019/12/19,4:00,427,426,87,493
2019/12/19,5:00,428,427,87,489
2019/12/19,6:00,439,439,87,504
2019/12/19,7:00,418,418,87,482
2019/12/19,8:00,415,417,87,479
2019/12/19,9:00,405,407,82,493
2019/12/19,10:00,389,391,76,513
2019/12/19,11:00,381,392,71,536
2019/12/19,12:00,363,373,69,529
2019/12/19,13:00,384,401,74,519
2019/12/19,14:00,406,429,79,510
2019/12/19,15:00,436,454,83,527
2019/12/19,16:00,462,464,86,536
2019/12/19,17:00,458,462,84,542
2019/12/19,18:00,447,459,85,529
2019/12/19,19:00,436,439,85,511
2019/12/19,20:00,423,419,87,489
2019/12/19,21:00,412,404,87,474
2019/12/19,22:00,399,379,85,468
2019/12/19,23:00,403,389,88,458

最大使用率(%),時間帯
88,23:00～24:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
551,16:00～17:00,12月20日,8:32,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
473,16:00～17:00,12月20日,8:32

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
551,16:00～17:00,12月20日,8:32,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
473,16:00～17:00,12月20日,8:32

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/12/19,0:00,375,0
2019/12/19,0:05,381,0
2019/12/19,0:10,381,0
2019/12/19,0:15,381,0
2019/12/19,0:20,379,0
2019/12/19,0:25,381,0
2019/12/19,0:30,379,0
2019/12/19,0:35,376,0
2019/12/19,0:40,376,0
