2020/10/07 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
431,14:00～15:00,10月7日,9:00,33,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
325,14:00～15:00,10月7日,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
367,18:00～19:00,10月7日,9:00,17,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
314,18:00～19:00,10月7日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/10/07,0:00,222,225,68,326
2020/10/07,1:00,218,220,66,330
2020/10/07,2:00,228,231,71,319
2020/10/07,3:00,250,253,72,347
2020/10/07,4:00,268,270,72,374
2020/10/07,5:00,270,274,71,381
2020/10/07,6:00,256,258,68,375
2020/10/07,7:00,253,256,69,368
2020/10/07,8:00,283,291,73,390
2020/10/07,9:00,303,309,74,409
2020/10/07,10:00,316,316,75,423
2020/10/07,11:00,315,323,74,428
2020/10/07,12:00,306,310,73,420
2020/10/07,13:00,319,324,74,430
2020/10/07,14:00,319,325,74,431
2020/10/07,15:00,318,323,74,428
2020/10/07,16:00,318,324,77,414
2020/10/07,17:00,312,315,83,375
2020/10/07,18:00,310,314,84,367
2020/10/07,19:00,293,295,79,372
2020/10/07,20:00,279,277,73,382
2020/10/07,21:00,268,259,74,363
2020/10/07,22:00,247,242,70,354
2020/10/07,23:00,240,236,56,351

最大使用率(%),時間帯
84,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
438,14:00～15:00,10月7日,18:00,33,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
324,14:00～15:00,10月7日,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
421,16:00～17:00,10月7日,18:00,28,78

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
328,16:00～17:00,10月7日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW)
2020/10/07,0:00,231,0
2020/10/07,0:05,228,0
2020/10/07,0:10,228,0
2020/10/07,0:15,227,0
2020/10/07,0:20,225,0
2020/10/07,0:25,223,0
2020/10/07,0:30,219,0
2020/10/07,0:35,220,0
2020/10/07,0:40,219,0
2020/10/07,0:45,219,0
2020/10/07,0:50,219,0
2020/10/07,0:55,218,0
2020/10/07,1:00,218,0
2020/10/07,1:05,219,0
2020/10/07,1:10,220,0
2020/10/07,1:15,218,0
2020/10/07,1:20,218,0
2020/10/07,1:25,217,0
2020/10/07,1:30,218,0
2020/10/07,1:35,218,0
2020/10/07,1:40,218,0
2020/10/07,1:45,220,0
2020/10/07,1:50,219,0
2020/10/07,1:55,218,0
2020/10/07,2:00,221,0
2020/10/07,2:05,223,0
2020/10/07,2:10,224,0
2020/10/07,2:15,225,0
2020/10/07,2:20,225,0
2020/10/07,2:25,226,0
2020/10/07,2:30,226,0
2020/10/07,2:35,230,0
2020/10/07,2:40,232,0
2020/10/07,2:45,234,0
2020/10/07,2:50,234,0
2020/10/07,2:55,236,0
2020/10/07,3:00,238,0
2020/10/07,3:05,241,0
2020/10/07,3:10,243,0
2020/10/07,3:15,244,0
2020/10/07,3:20,247,0
2020/10/07,3:25,249,0
2020/10/07,3:30,250,0
2020/10/07,3:35,253,0
2020/10/07,3:40,254,0
2020/10/07,3:45,256,0
2020/10/07,3:50,258,0
2020/10/07,3:55,260,0
2020/10/07,4:00,262,0
2020/10/07,4:05,262,0
2020/10/07,4:10,264,0
2020/10/07,4:15,265,0
2020/10/07,4:20,266,0
2020/10/07,4:25,266,0
2020/10/07,4:30,267,0
2020/10/07,4:35,267,0
2020/10/07,4:40,271,0
2020/10/07,4:45,271,0
2020/10/07,4:50,272,0
2020/10/07,4:55,272,0
2020/10/07,5:00,273,0
