2020/5/7 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
943,18:00～19:00,5月6日,7:12,23,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
770,18:00～19:00,5月6日,12:07

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
943,18:00～19:00,5月6日,12:07,23,82

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
770,18:00～19:00,5月6日,12:07

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/6,0:00,603,604,74,811
2020/5/6,1:00,614,614,73,840
2020/5/6,2:00,639,647,76,843
2020/5/6,3:00,668,672,79,842
2020/5/6,4:00,675,677,80,841
2020/5/6,5:00,667,669,77,867
2020/5/6,6:00,641,642,71,898
2020/5/6,7:00,652,626,71,921
2020/5/6,8:00,676,668,70,967
2020/5/6,9:00,716,700,76,942
2020/5/6,10:00,736,699,80,916
2020/5/6,11:00,738,742,79,935
2020/5/6,12:00,716,730,77,934
2020/5/6,13:00,708,723,77,914
2020/5/6,14:00,700,714,79,885
2020/5/6,15:00,706,720,80,884
2020/5/6,16:00,736,750,81,907
2020/5/6,17:00,768,758,81,950
2020/5/6,18:00,778,770,82,947
2020/5/6,19:00,766,757,81,944
2020/5/6,20:00,734,723,81,905
2020/5/6,21:00,697,685,77,902
2020/5/6,22:00,656,650,73,900
2020/5/6,23:00,637,634,71,895

最大使用率(%),時間帯
82,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1009,9:00～10:00,5月6日,18:08,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
856,16:00～17:00,5月6日,18:08

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
975,19:00～20:00,5月6日,18:08,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
847,19:00～20:00,5月6日,18:08

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/5/6,0:00,608,0,9
2020/5/6,0:05,622,0,8
2020/5/6,0:10,606,0,8
2020/5/6,0:15,598,0,7
2020/5/6,0:20,607,0,7
2020/5/6,0:25,604,0,7
2020/5/6,0:30,603,0,7
2020/5/6,0:35,597,0,7
2020/5/6,0:40,596,0,7
2020/5/6,0:45,596,0,7
2020/5/6,0:50,599,0,7
2020/5/6,0:55,598,0,7
2020/5/6,1:00,600,0,7
2020/5/6,1:05,608,0,7
2020/5/6,1:10,602,0,7
2020/5/6,1:15,606,0,7
2020/5/6,1:20,612,0,7
2020/5/6,1:25,613,0,7
2020/5/6,1:30,615,0,8
2020/5/6,1:35,619,0,8
2020/5/6,1:40,619,0,9
2020/5/6,1:45,619,0,9
2020/5/6,1:50,618,0,9
2020/5/6,1:55,625,0,9
2020/5/6,2:00,622,0,10
2020/5/6,2:05,623,0,10
2020/5/6,2:10,624,0,11
2020/5/6,2:15,630,0,12
2020/5/6,2:20,631,0,13
2020/5/6,2:25,638,0,14
2020/5/6,2:30,641,0,15
2020/5/6,2:35,648,0,15
2020/5/6,2:40,644,0,15
2020/5/6,2:45,648,0,15
2020/5/6,2:50,650,0,15
2020/5/6,2:55,655,0,14
2020/5/6,3:00,657,0,15
2020/5/6,3:05,662,0,14
2020/5/6,3:10,663,0,14
2020/5/6,3:15,667,0,15
2020/5/6,3:20,664,0,14
2020/5/6,3:25,665,0,13
2020/5/6,3:30,667,0,13
2020/5/6,3:35,672,0,13
2020/5/6,3:40,667,0,14
2020/5/6,3:45,675,0,14
2020/5/6,3:50,676,0,14
2020/5/6,3:55,677,0,13
2020/5/6,4:00,676,0,14
2020/5/6,4:05,679,0,14
2020/5/6,4:10,674,0,13
2020/5/6,4:15,672,0,13
2020/5/6,4:20,673,0,13
2020/5/6,4:25,679,0,13
2020/5/6,4:30,674,0,13
2020/5/6,4:35,672,0,13
2020/5/6,4:40,675,0,13
2020/5/6,4:45,675,0,13
2020/5/6,4:50,674,1,12
2020/5/6,4:55,677,4,11
2020/5/6,5:00,681,6,11
2020/5/6,5:05,676,8,11
2020/5/6,5:10,675,9,10
2020/5/6,5:15,666,12,10
2020/5/6,5:20,666,15,10
2020/5/6,5:25,670,18,10
2020/5/6,5:30,667,21,11
2020/5/6,5:35,668,24,11
2020/5/6,5:40,661,28,10
2020/5/6,5:45,665,31,10
2020/5/6,5:50,658,35,9
2020/5/6,5:55,660,40,9
