2016/12/9 0:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1427,13:00～14:00,12/8,8:55,39,72

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1030,13:00～14:00,12/8,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/8,0:00,876,858,61
2016/12/8,1:00,892,868,62
2016/12/8,2:00,929,922,65
2016/12/8,3:00,976,971,68
2016/12/8,4:00,1005,1006,70
2016/12/8,5:00,1025,1021,72
2016/12/8,6:00,1085,1086,76
2016/12/8,7:00,1126,1125,79
2016/12/8,8:00,1125,1086,79
2016/12/8,9:00,1102,1063,77
2016/12/8,10:00,1083,1042,76
2016/12/8,11:00,1073,1035,75
2016/12/8,12:00,1002,988,70
2016/12/8,13:00,1021,1001,72
2016/12/8,14:00,999,973,70
2016/12/8,15:00,1008,989,71
2016/12/8,16:00,1056,1027,74
2016/12/8,17:00,1146,1130,80
2016/12/8,18:00,1184,1180,88
2016/12/8,19:00,1156,1148,86
2016/12/8,20:00,1113,1098,83
2016/12/8,21:00,1058,1046,79
2016/12/8,22:00,998,992,74
2016/12/8,23:00,920,914,69

最大使用率(%),時間帯
88,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1493,13:00～14:00,12/8,17:55,53,66

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
979,13:00～14:00,12/8,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/12/8,0:00,899
2016/12/8,0:05,899
2016/12/8,0:10,904
2016/12/8,0:15,887
2016/12/8,0:20,878
2016/12/8,0:25,882
2016/12/8,0:30,871
2016/12/8,0:35,861
2016/12/8,0:40,856
2016/12/8,0:45,860
2016/12/8,0:50,862
2016/12/8,0:55,857
2016/12/8,1:00,863
2016/12/8,1:05,876
2016/12/8,1:10,889
2016/12/8,1:15,886
2016/12/8,1:20,887
2016/12/8,1:25,888
2016/12/8,1:30,897
2016/12/8,1:35,897
2016/12/8,1:40,905
2016/12/8,1:45,900
2016/12/8,1:50,907
2016/12/8,1:55,911
2016/12/8,2:00,908
2016/12/8,2:05,904
2016/12/8,2:10,907
2016/12/8,2:15,921
2016/12/8,2:20,917
2016/12/8,2:25,920
2016/12/8,2:30,937
2016/12/8,2:35,932
2016/12/8,2:40,948
2016/12/8,2:45,947
2016/12/8,2:50,961
2016/12/8,2:55,952
2016/12/8,3:00,948
2016/12/8,3:05,967
2016/12/8,3:10,973
2016/12/8,3:15,962
2016/12/8,3:20,971
2016/12/8,3:25,978
2016/12/8,3:30,979
2016/12/8,3:35,980
2016/12/8,3:40,989
2016/12/8,3:45,985
2016/12/8,3:50,989
2016/12/8,3:55,996
2016/12/8,4:00,995
2016/12/8,4:05,1000
2016/12/8,4:10,995
2016/12/8,4:15,1002
2016/12/8,4:20,1002
2016/12/8,4:25,1008
2016/12/8,4:30,998
2016/12/8,4:35,1007
2016/12/8,4:40,1002
2016/12/8,4:45,1013
2016/12/8,4:50,1018
2016/12/8,4:55,1019
2016/12/8,5:00,1012
2016/12/8,5:05,1030
2016/12/8,5:10,1024
2016/12/8,5:15,1031
2016/12/8,5:20,1010
2016/12/8,5:25,1013
2016/12/8,5:30,1020
2016/12/8,5:35,1028
2016/12/8,5:40,1027
2016/12/8,5:45,1033
2016/12/8,5:50,1021
2016/12/8,5:55,1039
2016/12/8,6:00,1047
2016/12/8,6:05,1060
2016/12/8,6:10,1056
2016/12/8,6:15,1066
2016/12/8,6:20,1074
2016/12/8,6:25,1080
2016/12/8,6:30,1088
2016/12/8,6:35,1099
2016/12/8,6:40,1108
2016/12/8,6:45,1106
2016/12/8,6:50,1115
2016/12/8,6:55,1104
2016/12/8,7:00,1119
2016/12/8,7:05,1119
2016/12/8,7:10,1125
2016/12/8,7:15,1129
2016/12/8,7:20,1125
2016/12/8,7:25,1124
2016/12/8,7:30,1127
