2016/08/31 23:42 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
13331,14:00 15:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/08/31,00:00,8167,4905,-
2016/08/31,01:00,7778,4705,-
2016/08/31,02:00,7772,4757,-
2016/08/31,03:00,7944,4944,-
2016/08/31,04:00,8053,5022,-
2016/08/31,05:00,8034,4967,-
2016/08/31,06:00,8273,5057,-
2016/08/31,07:00,9038,5409,-
2016/08/31,08:00,10501,6200,-
2016/08/31,09:00,11695,6845,-
2016/08/31,10:00,12143,7130,-
2016/08/31,11:00,12456,7297,-
2016/08/31,12:00,12033,6998,-
2016/08/31,13:00,12594,7461,-
2016/08/31,14:00,12794,7572,-
2016/08/31,15:00,12781,7535,-
2016/08/31,16:00,12792,7495,-
2016/08/31,17:00,12234,7232,-
2016/08/31,18:00,12040,7057,-
2016/08/31,19:00,11680,6846,-
2016/08/31,20:00,10971,6458,-
2016/08/31,21:00,10308,6100,-
2016/08/31,22:00,9799,5765,-
2016/08/31,23:00,8935,5426,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
7539,14:00 15:00,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/8/31,0:00,8480
2016/8/31,0:05,8420
2016/8/31,0:10,8367
2016/8/31,0:15,8303
2016/8/31,0:20,8270
2016/8/31,0:25,8201
2016/8/31,0:30,8140
2016/8/31,0:35,8094
2016/8/31,0:40,8057
2016/8/31,0:45,7989
2016/8/31,0:50,7978
2016/8/31,0:55,7913
2016/8/31,1:00,7901
2016/8/31,1:05,7905
2016/8/31,1:10,7889
2016/8/31,1:15,7850
2016/8/31,1:20,7820
2016/8/31,1:25,7788
2016/8/31,1:30,7767
2016/8/31,1:35,7731
2016/8/31,1:40,7725
2016/8/31,1:45,7723
2016/8/31,1:50,7684
2016/8/31,1:55,7711
2016/8/31,2:00,7710
2016/8/31,2:05,7741
2016/8/31,2:10,7751
2016/8/31,2:15,7736
2016/8/31,2:20,7772
2016/8/31,2:25,7756
2016/8/31,2:30,7772
2016/8/31,2:35,7822
2016/8/31,2:40,7839
2016/8/31,2:45,7828
2016/8/31,2:50,7833
2016/8/31,2:55,7842
2016/8/31,3:00,7887
2016/8/31,3:05,7913
2016/8/31,3:10,7912
2016/8/31,3:15,7930
2016/8/31,3:20,7967
2016/8/31,3:25,7978
2016/8/31,3:30,7962
2016/8/31,3:35,7967
2016/8/31,3:40,7957
2016/8/31,3:45,7986
2016/8/31,3:50,8009
2016/8/31,3:55,7994
2016/8/31,4:00,8004
2016/8/31,4:05,8035
2016/8/31,4:10,8055
2016/8/31,4:15,8067
2016/8/31,4:20,8080
2016/8/31,4:25,8045
2016/8/31,4:30,8086
2016/8/31,4:35,8083
2016/8/31,4:40,8114
2016/8/31,4:45,8105
2016/8/31,4:50,8049
2016/8/31,4:55,8075
2016/8/31,5:00,8076
2016/8/31,5:05,8070
2016/8/31,5:10,8100
2016/8/31,5:15,8124
2016/8/31,5:20,8121
2016/8/31,5:25,8071
2016/8/31,5:30,8050
2016/8/31,5:35,8043
2016/8/31,5:40,8021
2016/8/31,5:45,7988
2016/8/31,5:50,7963
2016/8/31,5:55,7971
2016/8/31,6:00,8028
2016/8/31,6:05,8119
2016/8/31,6:10,8149
2016/8/31,6:15,8165
2016/8/31,6:20,8176
2016/8/31,6:25,8231
2016/8/31,6:30,8293
2016/8/31,6:35,8358
2016/8/31,6:40,8403
2016/8/31,6:45,8434
2016/8/31,6:50,8493
2016/8/31,6:55,8541
2016/8/31,7:00,8627
2016/8/31,7:05,8707
2016/8/31,7:10,8771
2016/8/31,7:15,8830
2016/8/31,7:20,8907
2016/8/31,7:25,8959
2016/8/31,7:30,9056
2016/8/31,7:35,9198
2016/8/31,7:40,9241
2016/8/31,7:45,9329
2016/8/31,7:50,9407
2016/8/31,7:55,9475
2016/8/31,8:00,9715
2016/8/31,8:05,9899
2016/8/31,8:10,10013
2016/8/31,8:15,10188
2016/8/31,8:20,10295
2016/8/31,8:25,10429
2016/8/31,8:30,10537
2016/8/31,8:35,10750
2016/8/31,8:40,10873
2016/8/31,8:45,10992
2016/8/31,8:50,11094
2016/8/31,8:55,11225
2016/8/31,9:00,11331
2016/8/31,9:05,11501
2016/8/31,9:10,11539
2016/8/31,9:15,11599
2016/8/31,9:20,11606
2016/8/31,9:25,11706
2016/8/31,9:30,11739
2016/8/31,9:35,11838
2016/8/31,9:40,11866
2016/8/31,9:45,11915
2016/8/31,9:50,11971
2016/8/31,9:55,12001
2016/8/31,10:00,12035
2016/8/31,10:05,12025
2016/8/31,10:10,12029
2016/8/31,10:15,12095
2016/8/31,10:20,12131
2016/8/31,10:25,12206
2016/8/31,10:30,12181
2016/8/31,10:35,12267
2016/8/31,10:40,12269
2016/8/31,10:45,12299
2016/8/31,10:50,12238
2016/8/31,10:55,12327
2016/8/31,11:00,12393
2016/8/31,11:05,12452
2016/8/31,11:10,12448
2016/8/31,11:15,12454
2016/8/31,11:20,12413
2016/8/31,11:25,12507
2016/8/31,11:30,12534
2016/8/31,11:35,12524
2016/8/31,11:40,12520
2016/8/31,11:45,12550
2016/8/31,11:50,12560
2016/8/31,11:55,12503
2016/8/31,12:00,12388
2016/8/31,12:05,12138
2016/8/31,12:10,12093
2016/8/31,12:15,12047
2016/8/31,12:20,11982
2016/8/31,12:25,11966
2016/8/31,12:30,11969
2016/8/31,12:35,11962
2016/8/31,12:40,11973
2016/8/31,12:45,12032
2016/8/31,12:50,12134
2016/8/31,12:55,12202
2016/8/31,13:00,12300
2016/8/31,13:05,12447
2016/8/31,13:10,12556
2016/8/31,13:15,12595
2016/8/31,13:20,12628
2016/8/31,13:25,12670
2016/8/31,13:30,12651
2016/8/31,13:35,12694
2016/8/31,13:40,12698
2016/8/31,13:45,12715
2016/8/31,13:50,12718
2016/8/31,13:55,12760
2016/8/31,14:00,12788
2016/8/31,14:05,12813
2016/8/31,14:10,12811
2016/8/31,14:15,12852
2016/8/31,14:20,12820
2016/8/31,14:25,12834
2016/8/31,14:30,12835
2016/8/31,14:35,12839
2016/8/31,14:40,12842
2016/8/31,14:45,12868
2016/8/31,14:50,12822
2016/8/31,14:55,12828
2016/8/31,15:00,12765
2016/8/31,15:05,12698
2016/8/31,15:10,12731
2016/8/31,15:15,12758
2016/8/31,15:20,12771
2016/8/31,15:25,12843
2016/8/31,15:30,12829
2016/8/31,15:35,12848
2016/8/31,15:40,12857
2016/8/31,15:45,12884
2016/8/31,15:50,12874
2016/8/31,15:55,12911
2016/8/31,16:00,12857
2016/8/31,16:05,12837
2016/8/31,16:10,12846
2016/8/31,16:15,12889
2016/8/31,16:20,12881
2016/8/31,16:25,12890
2016/8/31,16:30,12847
2016/8/31,16:35,12801
2016/8/31,16:40,12791
2016/8/31,16:45,12751
2016/8/31,16:50,12728
2016/8/31,16:55,12686
2016/8/31,17:00,12559
2016/8/31,17:05,12470
2016/8/31,17:10,12388
2016/8/31,17:15,12369
2016/8/31,17:20,12316
2016/8/31,17:25,12292
2016/8/31,17:30,12176
2016/8/31,17:35,12153
2016/8/31,17:40,12120
2016/8/31,17:45,12091
2016/8/31,17:50,12098
2016/8/31,17:55,12089
2016/8/31,18:00,12054
2016/8/31,18:05,12003
2016/8/31,18:10,11972
2016/8/31,18:15,12007
2016/8/31,18:20,12033
2016/8/31,18:25,12058
2016/8/31,18:30,12076
2016/8/31,18:35,12123
2016/8/31,18:40,12104
2016/8/31,18:45,12104
2016/8/31,18:50,12081
2016/8/31,18:55,12084
2016/8/31,19:00,12038
2016/8/31,19:05,11988
2016/8/31,19:10,11893
2016/8/31,19:15,11857
2016/8/31,19:20,11774
2016/8/31,19:25,11745
2016/8/31,19:30,11656
2016/8/31,19:35,11623
2016/8/31,19:40,11543
2016/8/31,19:45,11519
2016/8/31,19:50,11440
2016/8/31,19:55,11391
2016/8/31,20:00,11316
2016/8/31,20:05,11258
2016/8/31,20:10,11186
2016/8/31,20:15,11114
2016/8/31,20:20,11026
2016/8/31,20:25,11001
2016/8/31,20:30,10956
2016/8/31,20:35,10921
2016/8/31,20:40,10846
2016/8/31,20:45,10835
2016/8/31,20:50,10761
2016/8/31,20:55,10708
2016/8/31,21:00,10701
2016/8/31,21:05,10604
2016/8/31,21:10,10520
2016/8/31,21:15,10473
2016/8/31,21:20,10394
2016/8/31,21:25,10339
2016/8/31,21:30,10273
2016/8/31,21:35,10226
2016/8/31,21:40,10173
2016/8/31,21:45,10155
2016/8/31,21:50,10102
2016/8/31,21:55,10037
2016/8/31,22:00,9944
2016/8/31,22:05,9988
2016/8/31,22:10,9966
2016/8/31,22:15,9961
2016/8/31,22:20,9899
2016/8/31,22:25,9870
2016/8/31,22:30,9805
2016/8/31,22:35,9778
2016/8/31,22:40,9739
2016/8/31,22:45,9692
2016/8/31,22:50,9641
2016/8/31,22:55,9568
2016/8/31,23:00,9521
2016/8/31,23:05,9482
2016/8/31,23:10,9430
2016/8/31,23:15,9416
2016/8/31,23:20,9343
2016/8/31,23:25,9279
2016/8/31,23:30,9247
2016/8/31,23:35,9150
2016/8/31,23:40,9054
2016/8/31,23:45,9010
2016/8/31,23:50,8950
2016/8/31,23:55,8862
