2020/7/12 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1151,11:00～12:00,7月10日,18:03,37,73

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
837,17:00～18:00,7月10日,18:03

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1062,17:00～18:00,7月11日,6:17,27,79

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
837,17:00～18:00,7月11日,6:17

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/11,0:00,703,704,70,1001
2020/7/11,1:00,684,699,68,1001
2020/7/11,2:00,695,712,68,1028
2020/7/11,3:00,714,731,69,1032
2020/7/11,4:00,719,736,69,1035
2020/7/11,5:00,713,723,69,1034
2020/7/11,6:00,694,712,67,1033
2020/7/11,7:00,706,732,67,1055
2020/7/11,8:00,733,768,68,1085
2020/7/11,9:00,816,813,73,1121
2020/7/11,10:00,841,826,73,1153
2020/7/11,11:00,865,836,75,1151
2020/7/11,12:00,863,836,76,1132
2020/7/11,13:00,858,832,77,1109
2020/7/11,14:00,832,831,77,1079
2020/7/11,15:00,866,826,82,1062
2020/7/11,16:00,869,832,82,1064
2020/7/11,17:00,864,837,81,1062
2020/7/11,18:00,843,829,81,1047
2020/7/11,19:00,833,826,80,1044
2020/7/11,20:00,800,792,79,1013
2020/7/11,21:00,754,761,76,994
2020/7/11,22:00,723,740,74,977
2020/7/11,23:00,692,716,69,1006

最大使用率(%),時間帯
82,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1018,18:00～19:00,7月11日,22:18,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
800,18:00～19:00,7月11日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1018,18:00～19:00,7月11日,22:18,27,79

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
800,18:00～19:00,7月11日,22:18

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/7/11,0:00,718,0,4
2020/7/11,0:05,727,0,4
2020/7/11,0:10,722,0,4
2020/7/11,0:15,716,0,4
2020/7/11,0:20,714,0,4
2020/7/11,0:25,712,0,4
2020/7/11,0:30,700,0,4
2020/7/11,0:35,697,0,4
2020/7/11,0:40,693,0,4
2020/7/11,0:45,687,0,4
2020/7/11,0:50,690,0,4
2020/7/11,0:55,680,0,4
2020/7/11,1:00,684,0,4
2020/7/11,1:05,689,0,4
2020/7/11,1:10,690,0,4
2020/7/11,1:15,687,0,4
2020/7/11,1:20,687,0,5
2020/7/11,1:25,685,0,5
2020/7/11,1:30,683,0,6
2020/7/11,1:35,679,0,6
2020/7/11,1:40,675,0,6
2020/7/11,1:45,687,0,5
2020/7/11,1:50,685,0,5
2020/7/11,1:55,681,0,5
2020/7/11,2:00,687,0,4
2020/7/11,2:05,690,0,4
2020/7/11,2:10,688,0,4
2020/7/11,2:15,691,0,4
2020/7/11,2:20,692,0,5
2020/7/11,2:25,686,0,5
2020/7/11,2:30,691,0,5
2020/7/11,2:35,698,0,5
2020/7/11,2:40,700,0,6
2020/7/11,2:45,700,0,6
2020/7/11,2:50,705,0,7
2020/7/11,2:55,703,0,8
2020/7/11,3:00,709,0,8
2020/7/11,3:05,707,0,8
2020/7/11,3:10,712,0,9
2020/7/11,3:15,708,0,10
2020/7/11,3:20,715,0,11
2020/7/11,3:25,709,0,11
2020/7/11,3:30,717,0,12
2020/7/11,3:35,717,0,12
2020/7/11,3:40,716,0,13
2020/7/11,3:45,716,0,12
2020/7/11,3:50,720,0,12
2020/7/11,3:55,721,0,12
2020/7/11,4:00,724,0,13
2020/7/11,4:05,720,0,13
2020/7/11,4:10,717,0,12
2020/7/11,4:15,719,0,13
2020/7/11,4:20,721,0,13
2020/7/11,4:25,720,0,13
2020/7/11,4:30,712,0,14
2020/7/11,4:35,718,0,14
2020/7/11,4:40,723,0,14
2020/7/11,4:45,720,0,13
2020/7/11,4:50,714,1,14
2020/7/11,4:55,721,3,14
2020/7/11,5:00,721,5,16
2020/7/11,5:05,725,7,17
2020/7/11,5:10,722,9,15
2020/7/11,5:15,721,12,17
2020/7/11,5:20,719,14,17
2020/7/11,5:25,716,16,18
2020/7/11,5:30,710,18,18
2020/7/11,5:35,713,20,17
2020/7/11,5:40,715,23,17
2020/7/11,5:45,707,25,17
2020/7/11,5:50,700,28,18
2020/7/11,5:55,701,31,20
2020/7/11,6:00,705,32,20
