2016/06/22 00:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
183,15:00～16:00,06月21日,14:59,34,74

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
136,15:00～16:00,06月21日,14:59

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/06/21,00:00,99,100,54
2016/06/21,01:00,93,94,50
2016/06/21,02:00,91,91,49
2016/06/21,03:00,90,91,49
2016/06/21,04:00,90,90,49
2016/06/21,05:00,89,89,48
2016/06/21,06:00,91,91,49
2016/06/21,07:00,99,100,54
2016/06/21,08:00,108,113,59
2016/06/21,09:00,116,116,63
2016/06/21,10:00,117,119,63
2016/06/21,11:00,130,133,71
2016/06/21,12:00,128,133,69
2016/06/21,13:00,131,135,71
2016/06/21,14:00,132,137,72
2016/06/21,15:00,133,136,72
2016/06/21,16:00,133,135,72
2016/06/21,17:00,132,132,72
2016/06/21,18:00,131,129,71
2016/06/21,19:00,132,129,72
2016/06/21,20:00,132,129,72
2016/06/21,21:00,126,124,68
2016/06/21,22:00,118,117,64
2016/06/21,23:00,109,110,59

最大使用率(%),時間帯
72,20:00～21:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
184,16:00～17:00,06月21日,22:32,32,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
139,16:00～17:00,06月21日,22:32

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/06/21,00:00,103
2016/06/21,00:05,104
2016/06/21,00:10,103
2016/06/21,00:15,104
2016/06/21,00:20,103
2016/06/21,00:25,99
2016/06/21,00:30,97
2016/06/21,00:35,100
2016/06/21,00:40,100
2016/06/21,00:45,98
2016/06/21,00:50,98
2016/06/21,00:55,97
2016/06/21,01:00,97
2016/06/21,01:05,97
2016/06/21,01:10,97
2016/06/21,01:15,95
2016/06/21,01:20,93
2016/06/21,01:25,92
2016/06/21,01:30,94
2016/06/21,01:35,95
2016/06/21,01:40,94
2016/06/21,01:45,94
2016/06/21,01:50,92
2016/06/21,01:55,93
2016/06/21,02:00,93
2016/06/21,02:05,93
2016/06/21,02:10,93
2016/06/21,02:15,91
2016/06/21,02:20,89
2016/06/21,02:25,90
2016/06/21,02:30,92
2016/06/21,02:35,93
2016/06/21,02:40,93
2016/06/21,02:45,91
2016/06/21,02:50,92
2016/06/21,02:55,93
2016/06/21,03:00,93
2016/06/21,03:05,93
2016/06/21,03:10,91
2016/06/21,03:15,89
2016/06/21,03:20,91
2016/06/21,03:25,92
2016/06/21,03:30,92
2016/06/21,03:35,92
2016/06/21,03:40,92
2016/06/21,03:45,90
2016/06/21,03:50,90
2016/06/21,03:55,91
2016/06/21,04:00,91
2016/06/21,04:05,91
2016/06/21,04:10,89
2016/06/21,04:15,88
2016/06/21,04:20,91
2016/06/21,04:25,92
2016/06/21,04:30,91
2016/06/21,04:35,92
2016/06/21,04:40,89
2016/06/21,04:45,90
2016/06/21,04:50,91
2016/06/21,04:55,91
2016/06/21,05:00,91
2016/06/21,05:05,89
2016/06/21,05:10,88
2016/06/21,05:15,90
2016/06/21,05:20,92
2016/06/21,05:25,92
2016/06/21,05:30,91
2016/06/21,05:35,91
2016/06/21,05:40,89
2016/06/21,05:45,90
2016/06/21,05:50,90
2016/06/21,05:55,89
2016/06/21,06:00,91
2016/06/21,06:05,89
2016/06/21,06:10,88
2016/06/21,06:15,89
2016/06/21,06:20,91
2016/06/21,06:25,92
2016/06/21,06:30,92
2016/06/21,06:35,93
2016/06/21,06:40,92
2016/06/21,06:45,94
2016/06/21,06:50,95
2016/06/21,06:55,96
2016/06/21,07:00,96
2016/06/21,07:05,95
2016/06/21,07:10,94
2016/06/21,07:15,97
2016/06/21,07:20,98
2016/06/21,07:25,99
2016/06/21,07:30,100
2016/06/21,07:35,99
2016/06/21,07:40,100
2016/06/21,07:45,103
2016/06/21,07:50,103
2016/06/21,07:55,104
2016/06/21,08:00,104
2016/06/21,08:05,103
2016/06/21,08:10,104
2016/06/21,08:15,106
2016/06/21,08:20,107
2016/06/21,08:25,109
2016/06/21,08:30,110
2016/06/21,08:35,110
2016/06/21,08:40,111
2016/06/21,08:45,112
2016/06/21,08:50,113
2016/06/21,08:55,114
2016/06/21,09:00,114
