2016/12/25 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4535,18:00～19:00,12/25,8:30,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3732,18:00～19:00,12/25,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/12/25,0:00,2879,2877,63
2016/12/25,1:00,2739,2741,60
2016/12/25,2:00,2660,2673,59
2016/12/25,3:00,2608,2624,58
2016/12/25,4:00,2585,2624,57
2016/12/25,5:00,2621,2692,58
2016/12/25,6:00,2761,2867,61
2016/12/25,7:00,2963,3052,65
2016/12/25,8:00,3203,3256,71
2016/12/25,9:00,3347,3305,74
2016/12/25,10:00,3283,3276,72
2016/12/25,11:00,3183,3149,70
2016/12/25,12:00,3056,3062,67
2016/12/25,13:00,2972,2984,66
2016/12/25,14:00,2961,2955,65
2016/12/25,15:00,2998,3013,66
2016/12/25,16:00,3228,3324,71
2016/12/25,17:00,3578,3684,79
2016/12/25,18:00,3654,3732,81
2016/12/25,19:00,3649,3713,80
2016/12/25,20:00,3602,3655,79
2016/12/25,21:00,3492,3509,77
2016/12/25,22:00,3303,3285,73
2016/12/25,23:00,3101,3062,68

最大使用率(%),時間帯
81,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4716,17:00～18:00,12/25,17:30,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4277,17:00～18:00,12/25,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/12/25,0:00,2973
2016/12/25,0:05,2959
2016/12/25,0:10,2961
2016/12/25,0:15,2923
2016/12/25,0:20,2910
2016/12/25,0:25,2885
2016/12/25,0:30,2863
2016/12/25,0:35,2854
2016/12/25,0:40,2836
2016/12/25,0:45,2813
2016/12/25,0:50,2809
2016/12/25,0:55,2766
2016/12/25,1:00,2772
2016/12/25,1:05,2776
2016/12/25,1:10,2770
2016/12/25,1:15,2756
2016/12/25,1:20,2737
2016/12/25,1:25,2739
2016/12/25,1:30,2743
2016/12/25,1:35,2737
2016/12/25,1:40,2728
2016/12/25,1:45,2704
2016/12/25,1:50,2706
2016/12/25,1:55,2695
2016/12/25,2:00,2696
2016/12/25,2:05,2686
2016/12/25,2:10,2660
2016/12/25,2:15,2668
2016/12/25,2:20,2668
2016/12/25,2:25,2660
2016/12/25,2:30,2658
2016/12/25,2:35,2655
2016/12/25,2:40,2648
2016/12/25,2:45,2655
2016/12/25,2:50,2637
2016/12/25,2:55,2634
2016/12/25,3:00,2626
2016/12/25,3:05,2631
2016/12/25,3:10,2627
2016/12/25,3:15,2616
2016/12/25,3:20,2608
2016/12/25,3:25,2609
2016/12/25,3:30,2608
2016/12/25,3:35,2589
2016/12/25,3:40,2597
2016/12/25,3:45,2600
2016/12/25,3:50,2596
2016/12/25,3:55,2589
2016/12/25,4:00,2582
2016/12/25,4:05,2592
2016/12/25,4:10,2581
2016/12/25,4:15,2586
2016/12/25,4:20,2573
2016/12/25,4:25,2589
2016/12/25,4:30,2587
2016/12/25,4:35,2586
2016/12/25,4:40,2585
2016/12/25,4:45,2587
2016/12/25,4:50,2580
2016/12/25,4:55,2594
2016/12/25,5:00,2597
2016/12/25,5:05,2614
2016/12/25,5:10,2617
2016/12/25,5:15,2607
2016/12/25,5:20,2619
2016/12/25,5:25,2611
2016/12/25,5:30,2603
2016/12/25,5:35,2628
2016/12/25,5:40,2626
2016/12/25,5:45,2639
2016/12/25,5:50,2640
2016/12/25,5:55,2652
2016/12/25,6:00,2677
2016/12/25,6:05,2696
2016/12/25,6:10,2715
2016/12/25,6:15,2709
2016/12/25,6:20,2730
2016/12/25,6:25,2744
2016/12/25,6:30,2764
2016/12/25,6:35,2788
2016/12/25,6:40,2806
2016/12/25,6:45,2818
2016/12/25,6:50,2833
2016/12/25,6:55,2853
2016/12/25,7:00,2859
2016/12/25,7:05,2876
2016/12/25,7:10,2891
2016/12/25,7:15,2932
2016/12/25,7:20,2933
2016/12/25,7:25,2959
2016/12/25,7:30,2964
2016/12/25,7:35,2988
2016/12/25,7:40,2999
2016/12/25,7:45,3045
2016/12/25,7:50,3056
2016/12/25,7:55,3061
2016/12/25,8:00,3110
2016/12/25,8:05,3130
2016/12/25,8:10,3141
2016/12/25,8:15,3176
2016/12/25,8:20,3178
2016/12/25,8:25,3191
2016/12/25,8:30,3208
2016/12/25,8:35,3223
2016/12/25,8:40,3260
2016/12/25,8:45,3259
2016/12/25,8:50,3275
2016/12/25,8:55,3287
2016/12/25,9:00,3283
2016/12/25,9:05,3332
2016/12/25,9:10,3349
2016/12/25,9:15,3347
2016/12/25,9:20,3352
2016/12/25,9:25,3371
2016/12/25,9:30,3359
2016/12/25,9:35,3369
2016/12/25,9:40,3375
2016/12/25,9:45,3356
2016/12/25,9:50,3346
2016/12/25,9:55,3326
2016/12/25,10:00,3329
2016/12/25,10:05,3351
2016/12/25,10:10,3353
2016/12/25,10:15,3339
2016/12/25,10:20,3285
2016/12/25,10:25,3285
2016/12/25,10:30,3269
2016/12/25,10:35,3257
2016/12/25,10:40,3220
2016/12/25,10:45,3237
2016/12/25,10:50,3236
2016/12/25,10:55,3235
2016/12/25,11:00,3224
2016/12/25,11:05,3212
2016/12/25,11:10,3214
2016/12/25,11:15,3192
2016/12/25,11:20,3184
2016/12/25,11:25,3183
2016/12/25,11:30,3171
2016/12/25,11:35,3172
2016/12/25,11:40,3182
2016/12/25,11:45,3147
2016/12/25,11:50,3160
2016/12/25,11:55,3156
2016/12/25,12:00,3147
2016/12/25,12:05,3131
2016/12/25,12:10,3103
2016/12/25,12:15,3089
2016/12/25,12:20,3087
2016/12/25,12:25,3068
2016/12/25,12:30,3023
2016/12/25,12:35,3010
2016/12/25,12:40,3019
2016/12/25,12:45,2998
2016/12/25,12:50,2990
2016/12/25,12:55,3003
2016/12/25,13:00,2989
2016/12/25,13:05,2982
2016/12/25,13:10,2978
2016/12/25,13:15,2978
2016/12/25,13:20,2981
2016/12/25,13:25,2996
2016/12/25,13:30,2973
2016/12/25,13:35,2963
2016/12/25,13:40,2955
2016/12/25,13:45,2968
2016/12/25,13:50,2955
2016/12/25,13:55,2950
2016/12/25,14:00,2956
2016/12/25,14:05,2963
2016/12/25,14:10,2955
2016/12/25,14:15,2968
2016/12/25,14:20,2961
2016/12/25,14:25,2970
2016/12/25,14:30,2959
2016/12/25,14:35,2962
2016/12/25,14:40,2954
2016/12/25,14:45,2964
2016/12/25,14:50,2963
2016/12/25,14:55,2959
2016/12/25,15:00,2979
2016/12/25,15:05,2975
2016/12/25,15:10,2974
2016/12/25,15:15,2986
2016/12/25,15:20,2977
2016/12/25,15:25,3004
2016/12/25,15:30,2986
2016/12/25,15:35,3009
2016/12/25,15:40,3012
2016/12/25,15:45,3014
2016/12/25,15:50,3024
2016/12/25,15:55,3043
2016/12/25,16:00,3062
2016/12/25,16:05,3084
2016/12/25,16:10,3102
2016/12/25,16:15,3110
2016/12/25,16:20,3151
2016/12/25,16:25,3185
2016/12/25,16:30,3213
2016/12/25,16:35,3291
2016/12/25,16:40,3318
2016/12/25,16:45,3373
2016/12/25,16:50,3401
2016/12/25,16:55,3449
2016/12/25,17:00,3467
2016/12/25,17:05,3510
2016/12/25,17:10,3540
2016/12/25,17:15,3556
2016/12/25,17:20,3560
2016/12/25,17:25,3588
2016/12/25,17:30,3605
2016/12/25,17:35,3616
2016/12/25,17:40,3610
2016/12/25,17:45,3618
2016/12/25,17:50,3631
2016/12/25,17:55,3640
2016/12/25,18:00,3643
2016/12/25,18:05,3653
2016/12/25,18:10,3640
2016/12/25,18:15,3649
