2019/11/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4131,17:00～18:00,11/15,8:40,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3597,17:00～18:00,11/15,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4131,17:00～18:00,11/15,8:40,15,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3597,17:00～18:00,11/15,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/11/15,0:00,2593,2585,71,3643
2019/11/15,1:00,2475,2466,67,3651
2019/11/15,2:00,2460,2455,68,3578
2019/11/15,3:00,2486,2492,69,3561
2019/11/15,4:00,2527,2537,69,3632
2019/11/15,5:00,2656,2669,72,3675
2019/11/15,6:00,2879,2921,74,3866
2019/11/15,7:00,3070,3122,76,4016
2019/11/15,8:00,3244,3321,75,4270
2019/11/15,9:00,3393,3441,75,4506
2019/11/15,10:00,3375,3419,72,4624
2019/11/15,11:00,3342,3375,73,4576
2019/11/15,12:00,3167,3191,70,4494
2019/11/15,13:00,3265,3303,73,4462
2019/11/15,14:00,3298,3310,76,4292
2019/11/15,15:00,3295,3312,79,4148
2019/11/15,16:00,3405,3481,83,4060
2019/11/15,17:00,3512,3597,85,4131
2019/11/15,18:00,3464,3529,83,4142
2019/11/15,19:00,3364,3422,81,4147
2019/11/15,20:00,3253,3304,78,4138
2019/11/15,21:00,3124,3174,76,4082
2019/11/15,22:00,3016,3057,76,3966
2019/11/15,23:00,2841,2864,74,3835

最大使用率(%),時間帯
85,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3749,18:00～19:00,11/15,17:40,18,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3181,17:00～18:00,11/15,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
3729,17:00～18:00,11/15,17:40,18,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3164,17:00～18:00,11/15,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2019/11/15,0:00,2683,0
2019/11/15,0:05,2673,0
2019/11/15,0:10,2659,0
2019/11/15,0:15,2633,0
2019/11/15,0:20,2619,0
2019/11/15,0:25,2608,0
2019/11/15,0:30,2590,0
2019/11/15,0:35,2569,0
2019/11/15,0:40,2546,0
2019/11/15,0:45,2526,0
2019/11/15,0:50,2520,0
2019/11/15,0:55,2490,0
2019/11/15,1:00,2508,0
2019/11/15,1:05,2493,0
2019/11/15,1:10,2492,0
2019/11/15,1:15,2490,0
2019/11/15,1:20,2477,0
2019/11/15,1:25,2471,0
2019/11/15,1:30,2474,0
2019/11/15,1:35,2467,0
2019/11/15,1:40,2470,0
2019/11/15,1:45,2449,0
2019/11/15,1:50,2460,0
2019/11/15,1:55,2452,0
2019/11/15,2:00,2448,0
2019/11/15,2:05,2461,0
2019/11/15,2:10,2442,0
2019/11/15,2:15,2452,0
2019/11/15,2:20,2459,0
2019/11/15,2:25,2458,0
2019/11/15,2:30,2463,0
2019/11/15,2:35,2460,0
2019/11/15,2:40,2467,0
2019/11/15,2:45,2466,0
2019/11/15,2:50,2463,0
2019/11/15,2:55,2482,0
2019/11/15,3:00,2478,0
2019/11/15,3:05,2484,0
2019/11/15,3:10,2479,0
2019/11/15,3:15,2472,0
2019/11/15,3:20,2490,0
2019/11/15,3:25,2475,0
2019/11/15,3:30,2490,0
2019/11/15,3:35,2486,0
2019/11/15,3:40,2480,0
2019/11/15,3:45,2497,0
2019/11/15,3:50,2496,0
2019/11/15,3:55,2502,0
2019/11/15,4:00,2488,0
2019/11/15,4:05,2491,0
2019/11/15,4:10,2494,0
2019/11/15,4:15,2491,0
2019/11/15,4:20,2521,0
2019/11/15,4:25,2525,0
2019/11/15,4:30,2520,0
2019/11/15,4:35,2545,0
2019/11/15,4:40,2547,0
2019/11/15,4:45,2557,0
2019/11/15,4:50,2554,0
2019/11/15,4:55,2587,0
2019/11/15,5:00,2585,0
2019/11/15,5:05,2595,0
2019/11/15,5:10,2610,0
2019/11/15,5:15,2629,0
2019/11/15,5:20,2647,0
2019/11/15,5:25,2650,0
2019/11/15,5:30,2653,0
2019/11/15,5:35,2687,0
2019/11/15,5:40,2688,0
2019/11/15,5:45,2705,0
2019/11/15,5:50,2695,0
2019/11/15,5:55,2732,0
2019/11/15,6:00,2755,0
2019/11/15,6:05,2800,0
2019/11/15,6:10,2832,0
2019/11/15,6:15,2840,0
2019/11/15,6:20,2858,0
2019/11/15,6:25,2872,0
2019/11/15,6:30,2895,0
2019/11/15,6:35,2917,0
2019/11/15,6:40,2924,1
2019/11/15,6:45,2938,4
2019/11/15,6:50,2948,12
2019/11/15,6:55,2964,24
2019/11/15,7:00,2976,40
2019/11/15,7:05,3008,59
2019/11/15,7:10,3031,81
2019/11/15,7:15,3050,102
2019/11/15,7:20,3063,123
2019/11/15,7:25,3065,145
2019/11/15,7:30,3080,168
2019/11/15,7:35,3087,190
2019/11/15,7:40,3119,214
2019/11/15,7:45,3111,238
2019/11/15,7:50,3119,263
2019/11/15,7:55,3126,286
2019/11/15,8:00,3148,311
2019/11/15,8:05,3169,337
2019/11/15,8:10,3170,362
2019/11/15,8:15,3207,389
2019/11/15,8:20,3220,415
2019/11/15,8:25,3237,440
2019/11/15,8:30,3257,464
2019/11/15,8:35,3298,488
2019/11/15,8:40,3301,509
2019/11/15,8:45,3301,528
2019/11/15,8:50,3304,548
2019/11/15,8:55,3322,566
2019/11/15,9:00,3312,584
2019/11/15,9:05,3366,603
2019/11/15,9:10,3380,621
2019/11/15,9:15,3383,636
2019/11/15,9:20,3391,647
2019/11/15,9:25,3410,664
2019/11/15,9:30,3389,680
2019/11/15,9:35,3401,695
2019/11/15,9:40,3409,708
2019/11/15,9:45,3431,720
2019/11/15,9:50,3423,731
2019/11/15,9:55,3418,738
2019/11/15,10:00,3403,744
2019/11/15,10:05,3395,748
2019/11/15,10:10,3375,754
2019/11/15,10:15,3377,762
2019/11/15,10:20,3375,768
2019/11/15,10:25,3385,776
2019/11/15,10:30,3364,781
2019/11/15,10:35,3366,786
2019/11/15,10:40,3373,788
2019/11/15,10:45,3373,789
2019/11/15,10:50,3350,791
2019/11/15,10:55,3359,788
2019/11/15,11:00,3357,792
2019/11/15,11:05,3349,792
2019/11/15,11:10,3360,792
2019/11/15,11:15,3373,793
2019/11/15,11:20,3345,793
2019/11/15,11:25,3360,793
2019/11/15,11:30,3328,789
2019/11/15,11:35,3334,780
2019/11/15,11:40,3344,778
2019/11/15,11:45,3335,775
2019/11/15,11:50,3318,770
2019/11/15,11:55,3303,766
2019/11/15,12:00,3267,756
2019/11/15,12:05,3216,752
2019/11/15,12:10,3207,750
2019/11/15,12:15,3186,741
2019/11/15,12:20,3152,740
2019/11/15,12:25,3138,729
2019/11/15,12:30,3135,723
2019/11/15,12:35,3134,716
2019/11/15,12:40,3127,713
2019/11/15,12:45,3129,708
2019/11/15,12:50,3143,704
2019/11/15,12:55,3171,694
2019/11/15,13:00,3194,686
2019/11/15,13:05,3243,679
2019/11/15,13:10,3248,673
2019/11/15,13:15,3267,666
2019/11/15,13:20,3256,657
2019/11/15,13:25,3278,648
2019/11/15,13:30,3278,640
2019/11/15,13:35,3273,633
2019/11/15,13:40,3279,619
2019/11/15,13:45,3282,605
2019/11/15,13:50,3276,596
2019/11/15,13:55,3302,579
2019/11/15,14:00,3298,566
2019/11/15,14:05,3293,549
2019/11/15,14:10,3290,529
2019/11/15,14:15,3294,514
2019/11/15,14:20,3284,495
2019/11/15,14:25,3310,476
2019/11/15,14:30,3301,458
2019/11/15,14:35,3306,440
2019/11/15,14:40,3303,418
2019/11/15,14:45,3300,394
2019/11/15,14:50,3289,370
2019/11/15,14:55,3302,344
2019/11/15,15:00,3290,319
2019/11/15,15:05,3278,294
2019/11/15,15:10,3264,268
2019/11/15,15:15,3276,243
2019/11/15,15:20,3284,219
2019/11/15,15:25,3313,193
2019/11/15,15:30,3302,166
2019/11/15,15:35,3315,141
2019/11/15,15:40,3301,119
2019/11/15,15:45,3305,94
2019/11/15,15:50,3303,71
2019/11/15,15:55,3304,48
2019/11/15,16:00,3310,29
2019/11/15,16:05,3313,14
2019/11/15,16:10,3334,5
2019/11/15,16:15,3339,1
2019/11/15,16:20,3367,0
2019/11/15,16:25,3400,0
2019/11/15,16:30,3414,0
2019/11/15,16:35,3446,0
2019/11/15,16:40,3447,0
2019/11/15,16:45,3475,0
2019/11/15,16:50,3496,0
2019/11/15,16:55,3520,0
2019/11/15,17:00,3500,0
2019/11/15,17:05,3513,0
2019/11/15,17:10,3515,0
2019/11/15,17:15,3524,0
2019/11/15,17:20,3525,0
2019/11/15,17:25,3524,0
2019/11/15,17:30,3511,0
2019/11/15,17:35,3513,0
2019/11/15,17:40,3519,0
2019/11/15,17:45,3505,0
2019/11/15,17:50,3497,0
2019/11/15,17:55,3500,0
2019/11/15,18:00,3492,0
2019/11/15,18:05,3496,0
2019/11/15,18:10,3478,0
2019/11/15,18:15,3477,0
2019/11/15,18:20,3470,0
2019/11/15,18:25,3480,0
2019/11/15,18:30,3451,0
2019/11/15,18:35,3455,0
2019/11/15,18:40,3438,0
2019/11/15,18:45,3456,0
