2018/08/26 23:57 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
168,19:00～20:00,08月26日,21:26,41,70

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
120,19:00～20:00,08月26日,21:26

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/08/26,00:00,94,95,55
2018/08/26,01:00,88,89,52
2018/08/26,02:00,87,88,51
2018/08/26,03:00,86,88,51
2018/08/26,04:00,85,86,50
2018/08/26,05:00,84,86,50
2018/08/26,06:00,81,83,48
2018/08/26,07:00,86,87,51
2018/08/26,08:00,96,97,57
2018/08/26,09:00,103,105,61
2018/08/26,10:00,107,110,63
2018/08/26,11:00,108,111,64
2018/08/26,12:00,109,114,64
2018/08/26,13:00,112,114,66
2018/08/26,14:00,111,114,66
2018/08/26,15:00,112,116,66
2018/08/26,16:00,113,118,67
2018/08/26,17:00,115,119,68
2018/08/26,18:00,115,118,68
2018/08/26,19:00,119,120,70
2018/08/26,20:00,117,119,69
2018/08/26,21:00,114,119,67
2018/08/26,22:00,108,113,64
2018/08/26,23:00,,106,

最大使用率(%),時間帯
70,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
177,15:00～16:00,08月26日,14:24,32,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
136,14:00～15:00,08月26日,14:24

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/08/26,00:00,99
2018/08/26,00:05,98
2018/08/26,00:10,98
2018/08/26,00:15,97
2018/08/26,00:20,96
2018/08/26,00:25,95
2018/08/26,00:30,95
2018/08/26,00:35,94
2018/08/26,00:40,94
2018/08/26,00:45,93
2018/08/26,00:50,93
2018/08/26,00:55,92
2018/08/26,01:00,91
2018/08/26,01:05,91
2018/08/26,01:10,91
2018/08/26,01:15,91
2018/08/26,01:20,90
2018/08/26,01:25,90
2018/08/26,01:30,89
2018/08/26,01:35,89
2018/08/26,01:40,89
2018/08/26,01:45,88
2018/08/26,01:50,88
2018/08/26,01:55,88
2018/08/26,02:00,88
2018/08/26,02:05,88
2018/08/26,02:10,88
2018/08/26,02:15,88
2018/08/26,02:20,87
2018/08/26,02:25,87
2018/08/26,02:30,87
2018/08/26,02:35,88
2018/08/26,02:40,89
2018/08/26,02:45,89
2018/08/26,02:50,89
2018/08/26,02:55,88
2018/08/26,03:00,88
2018/08/26,03:05,88
2018/08/26,03:10,88
2018/08/26,03:15,88
2018/08/26,03:20,88
2018/08/26,03:25,87
2018/08/26,03:30,87
2018/08/26,03:35,87
2018/08/26,03:40,87
2018/08/26,03:45,87
2018/08/26,03:50,86
2018/08/26,03:55,86
2018/08/26,04:00,86
2018/08/26,04:05,86
2018/08/26,04:10,86
2018/08/26,04:15,86
2018/08/26,04:20,86
2018/08/26,04:25,86
2018/08/26,04:30,86
2018/08/26,04:35,86
2018/08/26,04:40,86
2018/08/26,04:45,86
2018/08/26,04:50,86
2018/08/26,04:55,86
2018/08/26,05:00,86
2018/08/26,05:05,86
2018/08/26,05:10,86
2018/08/26,05:15,86
2018/08/26,05:20,86
2018/08/26,05:25,86
2018/08/26,05:30,85
2018/08/26,05:35,85
2018/08/26,05:40,85
2018/08/26,05:45,85
2018/08/26,05:50,84
2018/08/26,05:55,84
2018/08/26,06:00,84
2018/08/26,06:05,83
2018/08/26,06:10,83
2018/08/26,06:15,82
2018/08/26,06:20,82
2018/08/26,06:25,82
2018/08/26,06:30,82
2018/08/26,06:35,83
2018/08/26,06:40,83
2018/08/26,06:45,83
2018/08/26,06:50,83
2018/08/26,06:55,83
2018/08/26,07:00,84
2018/08/26,07:05,86
2018/08/26,07:10,86
2018/08/26,07:15,87
2018/08/26,07:20,87
2018/08/26,07:25,86
2018/08/26,07:30,86
2018/08/26,07:35,88
2018/08/26,07:40,89
2018/08/26,07:45,89
2018/08/26,07:50,90
2018/08/26,07:55,90
2018/08/26,08:00,90
2018/08/26,08:05,94
2018/08/26,08:10,95
2018/08/26,08:15,95
2018/08/26,08:20,96
2018/08/26,08:25,96
2018/08/26,08:30,95
2018/08/26,08:35,97
2018/08/26,08:40,97
2018/08/26,08:45,98
2018/08/26,08:50,99
2018/08/26,08:55,100
2018/08/26,09:00,100
2018/08/26,09:05,102
2018/08/26,09:10,102
2018/08/26,09:15,102
2018/08/26,09:20,102
2018/08/26,09:25,103
2018/08/26,09:30,102
2018/08/26,09:35,106
2018/08/26,09:40,106
2018/08/26,09:45,106
2018/08/26,09:50,106
2018/08/26,09:55,107
2018/08/26,10:00,108
2018/08/26,10:05,108
2018/08/26,10:10,107
2018/08/26,10:15,106
2018/08/26,10:20,106
2018/08/26,10:25,106
2018/08/26,10:30,106
2018/08/26,10:35,108
2018/08/26,10:40,108
2018/08/26,10:45,110
2018/08/26,10:50,110
2018/08/26,10:55,110
2018/08/26,11:00,109
2018/08/26,11:05,108
2018/08/26,11:10,108
2018/08/26,11:15,109
2018/08/26,11:20,109
2018/08/26,11:25,108
2018/08/26,11:30,109
2018/08/26,11:35,111
2018/08/26,11:40,111
2018/08/26,11:45,110
2018/08/26,11:50,109
2018/08/26,11:55,109
2018/08/26,12:00,110
2018/08/26,12:05,111
2018/08/26,12:10,111
2018/08/26,12:15,109
2018/08/26,12:20,109
2018/08/26,12:25,108
2018/08/26,12:30,108
2018/08/26,12:35,112
2018/08/26,12:40,112
2018/08/26,12:45,112
2018/08/26,12:50,111
2018/08/26,12:55,111
2018/08/26,13:00,111
2018/08/26,13:05,113
2018/08/26,13:10,113
2018/08/26,13:15,113
2018/08/26,13:20,113
2018/08/26,13:25,114
2018/08/26,13:30,115
2018/08/26,13:35,113
2018/08/26,13:40,114
2018/08/26,13:45,114
2018/08/26,13:50,113
2018/08/26,13:55,113
2018/08/26,14:00,113
2018/08/26,14:05,111
2018/08/26,14:10,112
2018/08/26,14:15,113
2018/08/26,14:20,112
2018/08/26,14:25,112
2018/08/26,14:30,113
2018/08/26,14:35,113
2018/08/26,14:40,113
2018/08/26,14:45,112
2018/08/26,14:50,112
2018/08/26,14:55,112
2018/08/26,15:00,111
2018/08/26,15:05,111
2018/08/26,15:10,112
2018/08/26,15:15,113
2018/08/26,15:20,113
2018/08/26,15:25,113
2018/08/26,15:30,114
2018/08/26,15:35,113
2018/08/26,15:40,113
2018/08/26,15:45,113
2018/08/26,15:50,114
2018/08/26,15:55,114
2018/08/26,16:00,115
2018/08/26,16:05,113
2018/08/26,16:10,113
2018/08/26,16:15,113
2018/08/26,16:20,114
2018/08/26,16:25,114
2018/08/26,16:30,115
2018/08/26,16:35,113
2018/08/26,16:40,114
2018/08/26,16:45,114
2018/08/26,16:50,115
2018/08/26,16:55,116
2018/08/26,17:00,117
2018/08/26,17:05,114
2018/08/26,17:10,115
2018/08/26,17:15,115
2018/08/26,17:20,116
2018/08/26,17:25,116
2018/08/26,17:30,117
2018/08/26,17:35,115
2018/08/26,17:40,115
2018/08/26,17:45,116
2018/08/26,17:50,116
2018/08/26,17:55,117
2018/08/26,18:00,117
2018/08/26,18:05,115
2018/08/26,18:10,115
2018/08/26,18:15,115
2018/08/26,18:20,116
2018/08/26,18:25,116
2018/08/26,18:30,116
2018/08/26,18:35,115
2018/08/26,18:40,116
2018/08/26,18:45,116
2018/08/26,18:50,116
2018/08/26,18:55,117
2018/08/26,19:00,118
2018/08/26,19:05,119
2018/08/26,19:10,119
2018/08/26,19:15,120
