2020/11/29 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
478,16:00～17:00,11月28日,9:07,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
407,16:00～17:00,11月28日,9:07

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
478,16:00～17:00,11月28日,9:07,17,85

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
407,16:00～17:00,11月28日,9:07

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/11/28,0:00,338,339,79,427
2020/11/28,1:00,348,347,81,430
2020/11/28,2:00,361,362,81,449
2020/11/28,3:00,376,376,80,472
2020/11/28,4:00,384,384,80,480
2020/11/28,5:00,380,380,79,480
2020/11/28,6:00,371,371,80,466
2020/11/28,7:00,366,367,84,438
2020/11/28,8:00,389,392,84,465
2020/11/28,9:00,391,394,82,476
2020/11/28,10:00,403,393,85,474
2020/11/28,11:00,394,388,82,479
2020/11/28,12:00,383,376,78,492
2020/11/28,13:00,392,380,84,465
2020/11/28,14:00,382,381,84,455
2020/11/28,15:00,383,385,82,466
2020/11/28,16:00,401,407,84,478
2020/11/28,17:00,407,400,84,487
2020/11/28,18:00,402,392,85,475
2020/11/28,19:00,389,383,84,466
2020/11/28,20:00,374,371,82,455
2020/11/28,21:00,363,358,82,440
2020/11/28,22:00,344,338,83,415
2020/11/28,23:00,348,343,83,421

最大使用率(%),時間帯
85,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
462,17:00～18:00,11月29日,8:20,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
388,17:00～18:00,11月29日,8:20

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
462,17:00～18:00,11月29日,8:20,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
388,17:00～18:00,11月29日,8:20

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/11/28,0:00,340,0
2020/11/28,0:05,343,0
2020/11/28,0:10,346,0
2020/11/28,0:15,346,0
2020/11/28,0:20,346,0
2020/11/28,0:25,342,0
2020/11/28,0:30,341,0
2020/11/28,0:35,337,0
2020/11/28,0:40,338,0
2020/11/28,0:45,338,0
2020/11/28,0:50,338,0
2020/11/28,0:55,337,0
2020/11/28,1:00,338,0
2020/11/28,1:05,346,0
2020/11/28,1:10,348,0
2020/11/28,1:15,350,0
2020/11/28,1:20,350,0
2020/11/28,1:25,349,0
2020/11/28,1:30,351,0
2020/11/28,1:35,353,0
2020/11/28,1:40,354,0
2020/11/28,1:45,355,0
2020/11/28,1:50,355,0
2020/11/28,1:55,353,0
2020/11/28,2:00,360,0
2020/11/28,2:05,360,0
2020/11/28,2:10,361,0
