2020/07/04 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
341,19:00～20:00,7月4日,9:00,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
299,19:00～20:00,7月4日,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
341,19:00～20:00,7月4日,9:00,14,88

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
299,19:00～20:00,7月4日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/07/04,0:00,236,242,74,318
2020/07/04,1:00,230,236,75,307
2020/07/04,2:00,238,244,76,313
2020/07/04,3:00,257,262,79,324
2020/07/04,4:00,271,276,80,337
2020/07/04,5:00,271,272,81,334
2020/07/04,6:00,250,247,77,326
2020/07/04,7:00,253,241,75,336
2020/07/04,8:00,289,262,82,354
2020/07/04,9:00,307,279,86,356
2020/07/04,10:00,307,284,90,342
2020/07/04,11:00,309,289,90,344
2020/07/04,12:00,301,279,86,348
2020/07/04,13:00,292,284,82,358
2020/07/04,14:00,292,285,82,357
2020/07/04,15:00,299,283,84,356
2020/07/04,16:00,293,289,85,344
2020/07/04,17:00,290,289,84,347
2020/07/04,18:00,293,297,83,352
2020/07/04,19:00,295,299,87,341
2020/07/04,20:00,285,286,86,330
2020/07/04,21:00,273,266,84,326
2020/07/04,22:00,255,248,81,316
2020/07/04,23:00,247,240,72,323

最大使用率(%),時間帯
90,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
348,19:00～20:00,7月4日,18:00,23,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
294,19:00～20:00,7月4日,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
348,19:00～20:00,7月4日,18:00,23,82

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
284,19:00～20:00,7月4日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW)
2020/07/04,0:00,244,0
2020/07/04,0:05,241,0
2020/07/04,0:10,240,0
2020/07/04,0:15,239,0
2020/07/04,0:20,237,0
2020/07/04,0:25,236,0
2020/07/04,0:30,234,0
2020/07/04,0:35,233,0
2020/07/04,0:40,232,0
2020/07/04,0:45,230,0
2020/07/04,0:50,230,0
2020/07/04,0:55,230,0
2020/07/04,1:00,229,0
2020/07/04,1:05,230,0
2020/07/04,1:10,230,0
2020/07/04,1:15,230,0
2020/07/04,1:20,228,0
2020/07/04,1:25,228,0
2020/07/04,1:30,229,0
2020/07/04,1:35,228,0
2020/07/04,1:40,228,0
2020/07/04,1:45,230,0
2020/07/04,1:50,229,0
2020/07/04,1:55,230,0
2020/07/04,2:00,230,0
2020/07/04,2:05,231,0
2020/07/04,2:10,232,0
2020/07/04,2:15,233,0
2020/07/04,2:20,233,0
2020/07/04,2:25,234,0
2020/07/04,2:30,237,0
2020/07/04,2:35,238,0
2020/07/04,2:40,240,0
2020/07/04,2:45,241,0
2020/07/04,2:50,242,0
2020/07/04,2:55,243,0
2020/07/04,3:00,244,0
2020/07/04,3:05,246,0
2020/07/04,3:10,248,0
2020/07/04,3:15,250,0
2020/07/04,3:20,252,0
2020/07/04,3:25,254,0
2020/07/04,3:30,255,0
2020/07/04,3:35,256,0
2020/07/04,3:40,259,0
2020/07/04,3:45,260,0
2020/07/04,3:50,263,0
2020/07/04,3:55,264,0
2020/07/04,4:00,264,0
2020/07/04,4:05,266,0
2020/07/04,4:10,268,0
2020/07/04,4:15,268,0
2020/07/04,4:20,268,0
2020/07/04,4:25,269,0
2020/07/04,4:30,268,0
2020/07/04,4:35,268,0
2020/07/04,4:40,273,0
2020/07/04,4:45,272,0
2020/07/04,4:50,273,0
2020/07/04,4:55,273,0
2020/07/04,5:00,272,0
2020/07/04,5:05,273,0
2020/07/04,5:10,272,0
2020/07/04,5:15,272,0
2020/07/04,5:20,272,0
2020/07/04,5:25,272,1
2020/07/04,5:30,271,1
2020/07/04,5:35,269,2
2020/07/04,5:40,269,2
2020/07/04,5:45,265,3
2020/07/04,5:50,263,3
2020/07/04,5:55,262,3
2020/07/04,6:00,261,3
2020/07/04,6:05,259,3
2020/07/04,6:10,257,4
2020/07/04,6:15,254,5
2020/07/04,6:20,252,5
2020/07/04,6:25,248,6
2020/07/04,6:30,245,7
2020/07/04,6:35,245,8
2020/07/04,6:40,242,9
2020/07/04,6:45,242,10
2020/07/04,6:50,240,11
2020/07/04,6:55,240,11
2020/07/04,7:00,242,12
2020/07/04,7:05,240,12
2020/07/04,7:10,243,13
2020/07/04,7:15,244,14
2020/07/04,7:20,246,14
2020/07/04,7:25,248,14
2020/07/04,7:30,251,14
2020/07/04,7:35,252,15
2020/07/04,7:40,257,15
2020/07/04,7:45,260,16
2020/07/04,7:50,261,16
2020/07/04,7:55,264,17
2020/07/04,8:00,267,18
2020/07/04,8:05,274,17
2020/07/04,8:10,278,17
2020/07/04,8:15,281,16
2020/07/04,8:20,284,15
2020/07/04,8:25,286,14
2020/07/04,8:30,286,14
2020/07/04,8:35,289,15
2020/07/04,8:40,292,16
2020/07/04,8:45,293,16
2020/07/04,8:50,296,17
2020/07/04,8:55,298,18
2020/07/04,9:00,300,19
2020/07/04,9:05,302,20
2020/07/04,9:10,304,22
2020/07/04,9:15,304,23
2020/07/04,9:20,303,25
2020/07/04,9:25,302,26
2020/07/04,9:30,305,26
2020/07/04,9:35,305,27
2020/07/04,9:40,306,29
2020/07/04,9:45,307,30
2020/07/04,9:50,308,32
2020/07/04,9:55,310,34
2020/07/04,10:00,310,35
2020/07/04,10:05,311,38
2020/07/04,10:10,310,38
2020/07/04,10:15,309,39
2020/07/04,10:20,307,40
2020/07/04,10:25,305,39
2020/07/04,10:30,301,40
2020/07/04,10:35,301,41
2020/07/04,10:40,300,43
2020/07/04,10:45,301,46
2020/07/04,10:50,303,49
2020/07/04,10:55,302,52
2020/07/04,11:00,305,54
2020/07/04,11:05,306,55
2020/07/04,11:10,307,55
2020/07/04,11:15,308,54
2020/07/04,11:20,307,53
2020/07/04,11:25,307,52
2020/07/04,11:30,310,52
2020/07/04,11:35,310,52
2020/07/04,11:40,312,52
2020/07/04,11:45,311,52
2020/07/04,11:50,307,51
2020/07/04,11:55,306,51
2020/07/04,12:00,308,51
2020/07/04,12:05,304,50
2020/07/04,12:10,302,49
2020/07/04,12:15,299,50
2020/07/04,12:20,297,53
2020/07/04,12:25,298,56
2020/07/04,12:30,297,57
2020/07/04,12:35,299,60
2020/07/04,12:40,297,63
2020/07/04,12:45,300,66
2020/07/04,12:50,298,65
2020/07/04,12:55,298,66
2020/07/04,13:00,295,64
2020/07/04,13:05,297,65
2020/07/04,13:10,296,65
2020/07/04,13:15,295,65
2020/07/04,13:20,295,64
2020/07/04,13:25,291,64
2020/07/04,13:30,289,63
2020/07/04,13:35,291,63
2020/07/04,13:40,290,62
2020/07/04,13:45,286,60
2020/07/04,13:50,282,60
2020/07/04,13:55,286,61
2020/07/04,14:00,289,63
2020/07/04,14:05,289,63
2020/07/04,14:10,291,62
2020/07/04,14:15,291,60
2020/07/04,14:20,292,59
2020/07/04,14:25,287,56
2020/07/04,14:30,287,55
2020/07/04,14:35,289,56
2020/07/04,14:40,291,57
2020/07/04,14:45,293,57
2020/07/04,14:50,295,56
2020/07/04,14:55,298,54
2020/07/04,15:00,297,49
2020/07/04,15:05,296,48
2020/07/04,15:10,298,48
2020/07/04,15:15,300,47
2020/07/04,15:20,298,45
2020/07/04,15:25,297,43
2020/07/04,15:30,297,41
2020/07/04,15:35,298,41
2020/07/04,15:40,300,42
2020/07/04,15:45,299,42
2020/07/04,15:50,298,43
2020/07/04,15:55,301,42
2020/07/04,16:00,296,40
2020/07/04,16:05,295,39
2020/07/04,16:10,292,38
2020/07/04,16:15,294,37
2020/07/04,16:20,294,38
2020/07/04,16:25,294,38
2020/07/04,16:30,292,35
2020/07/04,16:35,292,31
2020/07/04,16:40,291,29
2020/07/04,16:45,291,28
2020/07/04,16:50,290,28
2020/07/04,16:55,290,26
2020/07/04,17:00,290,23
2020/07/04,17:05,291,21
2020/07/04,17:10,291,20
2020/07/04,17:15,291,18
2020/07/04,17:20,290,16
2020/07/04,17:25,287,15
2020/07/04,17:30,288,13
2020/07/04,17:35,289,12
2020/07/04,17:40,287,11
2020/07/04,17:45,289,10
2020/07/04,17:50,290,10
2020/07/04,17:55,289,9
2020/07/04,18:00,290,8
2020/07/04,18:05,289,6
2020/07/04,18:10,289,5
2020/07/04,18:15,290,4
2020/07/04,18:20,291,3
2020/07/04,18:25,291,3
2020/07/04,18:30,293,3
2020/07/04,18:35,293,2
