2017/07/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
490,13:00～16:00,7月15日,9:00,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
397,14:00～15:00,7月15日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/07/15,0:00,282,282,58
2017/07/15,1:00,268,268,55
2017/07/15,2:00,271,271,55
2017/07/15,3:00,281,281,57
2017/07/15,4:00,289,290,59
2017/07/15,5:00,289,290,59
2017/07/15,6:00,281,277,57
2017/07/15,7:00,286,281,58
2017/07/15,8:00,327,311,67
2017/07/15,9:00,362,344,74
2017/07/15,10:00,380,364,78
2017/07/15,11:00,393,378,80
2017/07/15,12:00,393,375,80
2017/07/15,13:00,402,390,82
2017/07/15,14:00,406,397,83
2017/07/15,15:00,403,395,82
2017/07/15,16:00,408,392,83
2017/07/15,17:00,397,388,81
2017/07/15,18:00,392,380,80
2017/07/15,19:00,384,372,78
2017/07/15,20:00,364,357,74
2017/07/15,21:00,339,331,69
2017/07/15,22:00,313,305,64
2017/07/15,23:00,297,288,61

最大使用率(%),時間帯
83,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
463,18:00～21:00,7月15日,18:00,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
360,19:00～20:00,7月15日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2017/07/15,0:00,295
2017/07/15,0:05,294
2017/07/15,0:10,291
2017/07/15,0:15,289
2017/07/15,0:20,286
2017/07/15,0:25,284
2017/07/15,0:30,282
2017/07/15,0:35,280
2017/07/15,0:40,278
2017/07/15,0:45,275
2017/07/15,0:50,274
2017/07/15,0:55,274
2017/07/15,1:00,273
2017/07/15,1:05,271
2017/07/15,1:10,270
2017/07/15,1:15,270
2017/07/15,1:20,269
2017/07/15,1:25,268
2017/07/15,1:30,267
2017/07/15,1:35,267
2017/07/15,1:40,267
2017/07/15,1:45,267
2017/07/15,1:50,267
2017/07/15,1:55,267
2017/07/15,2:00,267
2017/07/15,2:05,268
2017/07/15,2:10,269
2017/07/15,2:15,269
2017/07/15,2:20,269
2017/07/15,2:25,270
2017/07/15,2:30,271
2017/07/15,2:35,272
2017/07/15,2:40,273
2017/07/15,2:45,274
2017/07/15,2:50,275
2017/07/15,2:55,275
2017/07/15,3:00,275
2017/07/15,3:05,276
2017/07/15,3:10,277
2017/07/15,3:15,278
2017/07/15,3:20,280
2017/07/15,3:25,280
2017/07/15,3:30,280
2017/07/15,3:35,281
2017/07/15,3:40,282
2017/07/15,3:45,284
2017/07/15,3:50,285
2017/07/15,3:55,286
2017/07/15,4:00,287
2017/07/15,4:05,288
2017/07/15,4:10,288
2017/07/15,4:15,288
2017/07/15,4:20,290
2017/07/15,4:25,290
2017/07/15,4:30,290
2017/07/15,4:35,290
2017/07/15,4:40,293
2017/07/15,4:45,292
2017/07/15,4:50,292
2017/07/15,4:55,293
2017/07/15,5:00,292
2017/07/15,5:05,291
2017/07/15,5:10,292
2017/07/15,5:15,292
2017/07/15,5:20,291
2017/07/15,5:25,290
2017/07/15,5:30,289
2017/07/15,5:35,289
2017/07/15,5:40,287
2017/07/15,5:45,287
2017/07/15,5:50,287
2017/07/15,5:55,286
2017/07/15,6:00,287
2017/07/15,6:05,286
2017/07/15,6:10,286
2017/07/15,6:15,285
2017/07/15,6:20,283
2017/07/15,6:25,282
2017/07/15,6:30,280
2017/07/15,6:35,279
2017/07/15,6:40,278
