2020/10/28 11:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1512,19:00～20:00,06月07日,07:35,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1245,19:00～20:00,06月07日,07:35

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1512,19:00～20:00,06月07日,07:35,21,82

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1245,19:00～20:00,06月07日,07:35

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/06/07,00:00,980,984,71,1381
2020/06/07,01:00,940,943,69,1371
2020/06/07,02:00,947,950,66,1428
2020/06/07,03:00,979,975,67,1452
2020/06/07,04:00,990,991,67,1469
2020/06/07,05:00,953,956,66,1433
2020/06/07,06:00,934,936,69,1363
2020/06/07,07:00,977,952,78,1260
2020/06/07,08:00,1052,1018,81,1296
2020/06/07,09:00,1116,1079,82,1367
2020/06/07,10:00,1167,1118,83,1406
2020/06/07,11:00,1202,1147,84,1424
2020/06/07,12:00,1222,1155,85,1432
2020/06/07,13:00,1215,1165,84,1443
2020/06/07,14:00,1206,1163,84,1440
2020/06/07,15:00,1187,1162,83,1439
2020/06/07,16:00,1204,1160,83,1447
2020/06/07,17:00,1208,1179,82,1471
2020/06/07,18:00,1214,1224,80,1526
2020/06/07,19:00,1239,1245,82,1512
2020/06/07,20:00,1196,1198,80,1489
2020/06/07,21:00,1136,1123,80,1420
2020/06/07,22:00,1071,1062,78,1379
2020/06/07,23:00,1040,1028,77,1346

最大使用率(%),時間帯
85,12:00～13:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2097,14:00～15:00,06月07日,17:40,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1812,14:00～15:00,06月07日,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1752,18:00～19:00,06月07日,17:40,15,87

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1526,18:00～19:00,06月07日,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/06/07,00:00,988,0
2020/06/07,00:05,996,0
2020/06/07,00:10,1016,0
2020/06/07,00:15,1015,0
2020/06/07,00:20,1002,0
2020/06/07,00:25,983,0
2020/06/07,00:30,977,0
2020/06/07,00:35,977,0
2020/06/07,00:40,971,0
2020/06/07,00:45,954,0
2020/06/07,00:50,951,0
2020/06/07,00:55,937,0
2020/06/07,01:00,935,0
2020/06/07,01:05,936,0
2020/06/07,01:10,941,0
2020/06/07,01:15,945,0
2020/06/07,01:20,946,0
2020/06/07,01:25,936,0
2020/06/07,01:30,941,0
2020/06/07,01:35,941,0
2020/06/07,01:40,944,0
2020/06/07,01:45,929,0
2020/06/07,01:50,931,0
