2019/3/7 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1279,18:00～19:00,3/6,9:00,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1170,18:00～19:00,3/6,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/3/6,0:00,829,825,77
2019/3/6,1:00,843,850,77
2019/3/6,2:00,887,900,80
2019/3/6,3:00,936,940,82
2019/3/6,4:00,955,955,81
2019/3/6,5:00,947,945,80
2019/3/6,6:00,979,970,83
2019/3/6,7:00,1028,1020,84
2019/3/6,8:00,1093,1090,86
2019/3/6,9:00,1133,1080,90
2019/3/6,10:00,1131,1080,89
2019/3/6,11:00,1132,1080,89
2019/3/6,12:00,1095,1060,87
2019/3/6,13:00,1134,1075,89
2019/3/6,14:00,1137,1090,89
2019/3/6,15:00,1130,1100,90
2019/3/6,16:00,1135,1130,89
2019/3/6,17:00,1132,1145,87
2019/3/6,18:00,1147,1170,90
2019/3/6,19:00,1131,1150,89
2019/3/6,20:00,1083,1100,87
2019/3/6,21:00,1033,1035,87
2019/3/6,22:00,972,975,86
2019/3/6,23:00,912,890,84

最大使用率(%),時間帯
90,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1274,18:00～19:00,3/6,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1170,18:00～19:00,3/6,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/3/6,0:00,847
2019/3/6,0:05,847
2019/3/6,0:10,847
2019/3/6,0:15,840
2019/3/6,0:20,831
2019/3/6,0:25,816
2019/3/6,0:30,816
2019/3/6,0:35,824
2019/3/6,0:40,815
2019/3/6,0:45,815
2019/3/6,0:50,812
2019/3/6,0:55,820
2019/3/6,1:00,825
2019/3/6,1:05,836
2019/3/6,1:10,824
2019/3/6,1:15,823
2019/3/6,1:20,837
2019/3/6,1:25,848
2019/3/6,1:30,853
2019/3/6,1:35,844
2019/3/6,1:40,850
2019/3/6,1:45,857
2019/3/6,1:50,856
2019/3/6,1:55,861
2019/3/6,2:00,864
2019/3/6,2:05,872
2019/3/6,2:10,880
2019/3/6,2:15,881
2019/3/6,2:20,885
2019/3/6,2:25,895
2019/3/6,2:30,890
2019/3/6,2:35,891
2019/3/6,2:40,892
2019/3/6,2:45,888
2019/3/6,2:50,911
2019/3/6,2:55,912
2019/3/6,3:00,918
2019/3/6,3:05,920
2019/3/6,3:10,919
2019/3/6,3:15,929
2019/3/6,3:20,937
2019/3/6,3:25,930
2019/3/6,3:30,931
2019/3/6,3:35,942
2019/3/6,3:40,943
2019/3/6,3:45,940
2019/3/6,3:50,952
2019/3/6,3:55,947
2019/3/6,4:00,951
2019/3/6,4:05,956
2019/3/6,4:10,962
2019/3/6,4:15,960
2019/3/6,4:20,952
2019/3/6,4:25,953
2019/3/6,4:30,962
2019/3/6,4:35,961
2019/3/6,4:40,944
2019/3/6,4:45,953
2019/3/6,4:50,967
2019/3/6,4:55,954
2019/3/6,5:00,959
2019/3/6,5:05,948
2019/3/6,5:10,952
2019/3/6,5:15,954
2019/3/6,5:20,954
2019/3/6,5:25,955
2019/3/6,5:30,947
2019/3/6,5:35,933
2019/3/6,5:40,945
2019/3/6,5:45,941
2019/3/6,5:50,943
2019/3/6,5:55,932
2019/3/6,6:00,948
2019/3/6,6:05,959
2019/3/6,6:10,961
2019/3/6,6:15,972
2019/3/6,6:20,974
2019/3/6,6:25,971
2019/3/6,6:30,989
2019/3/6,6:35,990
2019/3/6,6:40,995
2019/3/6,6:45,992
2019/3/6,6:50,1001
2019/3/6,6:55,998
2019/3/6,7:00,1015
2019/3/6,7:05,1013
