2017/5/4 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3354,19:00～20:00,5/4,8:30,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2809,19:00～20:00,5/4,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2017/5/4,0:00,2134,2119,64
2017/5/4,1:00,2046,2041,61
2017/5/4,2:00,2031,2041,61
2017/5/4,3:00,2052,2041,61
2017/5/4,4:00,2059,2031,61
2017/5/4,5:00,2032,2031,61
2017/5/4,6:00,2064,2080,62
2017/5/4,7:00,2160,2138,64
2017/5/4,8:00,2316,2274,69
2017/5/4,9:00,2451,2401,73
2017/5/4,10:00,2534,2479,76
2017/5/4,11:00,2548,2517,76
2017/5/4,12:00,2542,2498,76
2017/5/4,13:00,2512,2430,75
2017/5/4,14:00,2473,2381,74
2017/5/4,15:00,2456,2411,73
2017/5/4,16:00,2468,2479,74
2017/5/4,17:00,2548,2517,76
2017/5/4,18:00,2693,2673,80
2017/5/4,19:00,2755,2809,82
2017/5/4,20:00,2670,2722,80
2017/5/4,21:00,2542,2586,76
2017/5/4,22:00,2405,2430,72
2017/5/4,23:00,2261,2284,67

最大使用率(%),時間帯
82,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3444,19:00～20:00,5/4,17:30,21,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2799,19:00～20:00,5/4,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2017/5/4,0:00,2218
2017/5/4,0:05,2208
2017/5/4,0:10,2193
2017/5/4,0:15,2166
2017/5/4,0:20,2159
2017/5/4,0:25,2148
2017/5/4,0:30,2121
2017/5/4,0:35,2111
2017/5/4,0:40,2098
2017/5/4,0:45,2069
2017/5/4,0:50,2074
2017/5/4,0:55,2043
2017/5/4,1:00,2057
2017/5/4,1:05,2059
2017/5/4,1:10,2050
2017/5/4,1:15,2063
2017/5/4,1:20,2057
2017/5/4,1:25,2048
2017/5/4,1:30,2040
2017/5/4,1:35,2046
2017/5/4,1:40,2036
2017/5/4,1:45,2040
2017/5/4,1:50,2032
2017/5/4,1:55,2023
2017/5/4,2:00,2025
2017/5/4,2:05,2024
2017/5/4,2:10,2020
2017/5/4,2:15,2020
2017/5/4,2:20,2031
2017/5/4,2:25,2031
2017/5/4,2:30,2028
2017/5/4,2:35,2038
2017/5/4,2:40,2036
2017/5/4,2:45,2039
2017/5/4,2:50,2033
2017/5/4,2:55,2042
2017/5/4,3:00,2042
2017/5/4,3:05,2059
2017/5/4,3:10,2057
2017/5/4,3:15,2052
2017/5/4,3:20,2046
2017/5/4,3:25,2055
2017/5/4,3:30,2053
2017/5/4,3:35,2058
2017/5/4,3:40,2051
2017/5/4,3:45,2060
2017/5/4,3:50,2051
2017/5/4,3:55,2047
2017/5/4,4:00,2058
2017/5/4,4:05,2063
2017/5/4,4:10,2057
2017/5/4,4:15,2048
2017/5/4,4:20,2043
2017/5/4,4:25,2062
2017/5/4,4:30,2061
2017/5/4,4:35,2071
2017/5/4,4:40,2064
2017/5/4,4:45,2061
2017/5/4,4:50,2051
2017/5/4,4:55,2068
2017/5/4,5:00,2050
2017/5/4,5:05,2047
