2016/06/02 23:59 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1979,14:00～15:00,06月02日,07:20,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1745,14:00～15:00,06月02日,07:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/06/02,00:00,1200,1208,61
2016/06/02,01:00,1152,1167,58
2016/06/02,02:00,1161,1175,59
2016/06/02,03:00,1192,1202,60
2016/06/02,04:00,1192,1192,60
2016/06/02,05:00,1167,1160,59
2016/06/02,06:00,1230,1216,62
2016/06/02,07:00,1324,1329,67
2016/06/02,08:00,1534,1549,78
2016/06/02,09:00,1680,1681,85
2016/06/02,10:00,1711,1716,86
2016/06/02,11:00,1719,1737,87
2016/06/02,12:00,1597,1630,81
2016/06/02,13:00,1710,1738,86
2016/06/02,14:00,1723,1745,87
2016/06/02,15:00,1689,1714,85
2016/06/02,16:00,1675,1697,85
2016/06/02,17:00,1602,1621,81
2016/06/02,18:00,1581,1594,80
2016/06/02,19:00,1572,1581,79
2016/06/02,20:00,1499,1497,76
2016/06/02,21:00,1431,1438,72
2016/06/02,22:00,1374,1371,69
2016/06/02,23:00,0,1306,

最大使用率(%),時間帯
87,14:00～15:00

翌日ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1927,14:00～15:00,06月02日,17:11,12,89

翌日予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1724,14:00～15:00,06月02日,17:11

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/06/02,00:00,1264
2016/06/02,00:05,1262
2016/06/02,00:10,1242
2016/06/02,00:15,1232
2016/06/02,00:20,1230
2016/06/02,00:25,1224
2016/06/02,00:30,1213
2016/06/02,00:35,1205
2016/06/02,00:40,1198
2016/06/02,00:45,1189
2016/06/02,00:50,1178
2016/06/02,00:55,1177
2016/06/02,01:00,1176
2016/06/02,01:05,1180
2016/06/02,01:10,1184
2016/06/02,01:15,1179
2016/06/02,01:20,1169
2016/06/02,01:25,1166
2016/06/02,01:30,1158
2016/06/02,01:35,1165
2016/06/02,01:40,1168
2016/06/02,01:45,1163
2016/06/02,01:50,1160
2016/06/02,01:55,1157
2016/06/02,02:00,1155
2016/06/02,02:05,1157
2016/06/02,02:10,1158
2016/06/02,02:15,1163
2016/06/02,02:20,1181
2016/06/02,02:25,1169
2016/06/02,02:30,1179
2016/06/02,02:35,1168
2016/06/02,02:40,1185
2016/06/02,02:45,1192
2016/06/02,02:50,1195
2016/06/02,02:55,1190
2016/06/02,03:00,1198
2016/06/02,03:05,1207
2016/06/02,03:10,1190
2016/06/02,03:15,1198
2016/06/02,03:20,1196
2016/06/02,03:25,1200
2016/06/02,03:30,1208
2016/06/02,03:35,1214
2016/06/02,03:40,1204
2016/06/02,03:45,1210
2016/06/02,03:50,1210
2016/06/02,03:55,1223
2016/06/02,04:00,1208
2016/06/02,04:05,1220
2016/06/02,04:10,1213
2016/06/02,04:15,1218
2016/06/02,04:20,1215
2016/06/02,04:25,1224
2016/06/02,04:30,1209
2016/06/02,04:35,1213
2016/06/02,04:40,1204
2016/06/02,04:45,1183
2016/06/02,04:50,1179
2016/06/02,04:55,1186
