2020/1/24 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1290,8:00～9:00,1/23,9:00,10,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1170,8:00～9:00,1/23,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1256,18:00～19:00,1/23,9:00,10,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1140,18:00～19:00,1/23,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/1/23,0:00,904,895,77,1174
2020/1/23,1:00,902,890,75,1198
2020/1/23,2:00,946,935,77,1223
2020/1/23,3:00,980,990,79,1244
2020/1/23,4:00,985,1010,78,1263
2020/1/23,5:00,971,1015,77,1261
2020/1/23,6:00,990,1055,79,1250
2020/1/23,7:00,1042,1105,85,1229
2020/1/23,8:00,1098,1170,85,1290
2020/1/23,9:00,1098,1165,84,1299
2020/1/23,10:00,1066,1165,82,1303
2020/1/23,11:00,1065,1140,80,1338
2020/1/23,12:00,997,1080,73,1364
2020/1/23,13:00,1026,1105,76,1356
2020/1/23,14:00,1029,1110,79,1301
2020/1/23,15:00,1022,1085,82,1240
2020/1/23,16:00,1040,1095,86,1214
2020/1/23,17:00,1067,1125,85,1250
2020/1/23,18:00,1097,1140,87,1256
2020/1/23,19:00,1064,1095,86,1232
2020/1/23,20:00,1025,1050,86,1195
2020/1/23,21:00,979,1005,85,1154
2020/1/23,22:00,931,960,83,1117
2020/1/23,23:00,886,905,79,1121

最大使用率(%),時間帯
87,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1258,18:00～19:00,1/23,18:00,9,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1110,9:00～10:00,1/23,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1258,18:00～19:00,1/23,18:00,9,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1150,18:00～19:00,1/23,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2020/1/23,0:00,920,0
2020/1/23,0:05,918,0
2020/1/23,0:10,923,0
2020/1/23,0:15,922,0
2020/1/23,0:20,914,0
2020/1/23,0:25,900,0
2020/1/23,0:30,895,0
2020/1/23,0:35,896,0
2020/1/23,0:40,885,0
2020/1/23,0:45,894,0
2020/1/23,0:50,884,0
2020/1/23,0:55,888,0
2020/1/23,1:00,885,0
2020/1/23,1:05,893,0
2020/1/23,1:10,893,0
2020/1/23,1:15,893,0
2020/1/23,1:20,894,0
2020/1/23,1:25,900,0
2020/1/23,1:30,903,0
2020/1/23,1:35,908,0
2020/1/23,1:40,913,0
2020/1/23,1:45,916,0
2020/1/23,1:50,917,0
2020/1/23,1:55,919,0
2020/1/23,2:00,923,0
2020/1/23,2:05,932,0
2020/1/23,2:10,936,0
2020/1/23,2:15,938,0
2020/1/23,2:20,933,0
2020/1/23,2:25,947,0
2020/1/23,2:30,953,0
2020/1/23,2:35,953,0
2020/1/23,2:40,958,0
2020/1/23,2:45,959,0
2020/1/23,2:50,966,0
2020/1/23,2:55,959,0
2020/1/23,3:00,966,0
2020/1/23,3:05,976,0
2020/1/23,3:10,980,0
2020/1/23,3:15,972,0
2020/1/23,3:20,980,0
2020/1/23,3:25,973,0
2020/1/23,3:30,985,0
2020/1/23,3:35,979,0
2020/1/23,3:40,982,0
2020/1/23,3:45,984,0
2020/1/23,3:50,987,0
2020/1/23,3:55,977,0
2020/1/23,4:00,991,0
2020/1/23,4:05,992,0
2020/1/23,4:10,984,0
2020/1/23,4:15,997,0
2020/1/23,4:20,987,0
2020/1/23,4:25,989,0
2020/1/23,4:30,983,0
2020/1/23,4:35,986,0
2020/1/23,4:40,985,0
2020/1/23,4:45,974,0
2020/1/23,4:50,983,0
2020/1/23,4:55,983,0
2020/1/23,5:00,984,0
2020/1/23,5:05,981,0
2020/1/23,5:10,977,0
2020/1/23,5:15,975,0
2020/1/23,5:20,974,0
2020/1/23,5:25,972,0
2020/1/23,5:30,967,0
2020/1/23,5:35,964,0
2020/1/23,5:40,964,0
2020/1/23,5:45,959,0
2020/1/23,5:50,958,0
2020/1/23,5:55,962,0
2020/1/23,6:00,962,0
2020/1/23,6:05,976,0
2020/1/23,6:10,981,0
2020/1/23,6:15,982,0
2020/1/23,6:20,980,0
2020/1/23,6:25,979,0
2020/1/23,6:30,988,0
2020/1/23,6:35,1001,0
2020/1/23,6:40,1008,0
2020/1/23,6:45,1011,0
2020/1/23,6:50,1015,0
2020/1/23,6:55,1020,0
2020/1/23,7:00,1030,0
2020/1/23,7:05,1036,0
2020/1/23,7:10,1049,0
2020/1/23,7:15,1044,0
2020/1/23,7:20,1043,0
2020/1/23,7:25,1041,0
2020/1/23,7:30,1050,1
2020/1/23,7:35,1056,3
2020/1/23,7:40,1055,5
2020/1/23,7:45,1055,9
2020/1/23,7:50,1051,12
2020/1/23,7:55,1060,16
2020/1/23,8:00,1067,23
2020/1/23,8:05,1065,27
2020/1/23,8:10,1085,32
2020/1/23,8:15,1090,38
2020/1/23,8:20,1096,46
2020/1/23,8:25,1094,51
2020/1/23,8:30,1107,57
2020/1/23,8:35,1106,65
2020/1/23,8:40,1118,77
2020/1/23,8:45,1122,92
2020/1/23,8:50,1125,98
2020/1/23,8:55,1123,108
2020/1/23,9:00,1106,108
2020/1/23,9:05,1117,117
2020/1/23,9:10,1113,132
2020/1/23,9:15,1105,140
2020/1/23,9:20,1100,158
2020/1/23,9:25,1098,164
2020/1/23,9:30,1094,178
2020/1/23,9:35,1092,189
2020/1/23,9:40,1089,202
2020/1/23,9:45,1096,227
2020/1/23,9:50,1081,224
2020/1/23,9:55,1090,241
2020/1/23,10:00,1096,262
2020/1/23,10:05,1084,264
2020/1/23,10:10,1082,272
2020/1/23,10:15,1069,254
2020/1/23,10:20,1071,273
2020/1/23,10:25,1059,280
2020/1/23,10:30,1077,306
2020/1/23,10:35,1052,294
2020/1/23,10:40,1063,311
2020/1/23,10:45,1047,298
2020/1/23,10:50,1055,301
2020/1/23,10:55,1074,324
2020/1/23,11:00,1056,309
2020/1/23,11:05,1080,330
2020/1/23,11:10,1069,323
2020/1/23,11:15,1065,327
2020/1/23,11:20,1065,318
2020/1/23,11:25,1080,344
2020/1/23,11:30,1065,336
2020/1/23,11:35,1078,355
2020/1/23,11:40,1058,331
2020/1/23,11:45,1065,338
2020/1/23,11:50,1071,359
2020/1/23,11:55,1078,362
2020/1/23,12:00,1031,314
2020/1/23,12:05,1020,328
2020/1/23,12:10,1019,337
2020/1/23,12:15,995,323
2020/1/23,12:20,1000,330
2020/1/23,12:25,974,309
2020/1/23,12:30,976,305
2020/1/23,12:35,976,310
2020/1/23,12:40,993,327
2020/1/23,12:45,997,321
2020/1/23,12:50,989,313
2020/1/23,12:55,1001,304
2020/1/23,13:00,1006,293
2020/1/23,13:05,1026,273
2020/1/23,13:10,1016,250
2020/1/23,13:15,1029,247
2020/1/23,13:20,1030,244
2020/1/23,13:25,1037,259
2020/1/23,13:30,1051,258
2020/1/23,13:35,1024,242
2020/1/23,13:40,1019,242
2020/1/23,13:45,1040,249
2020/1/23,13:50,1024,241
2020/1/23,13:55,1033,252
2020/1/23,14:00,1027,255
2020/1/23,14:05,1041,261
2020/1/23,14:10,1018,258
2020/1/23,14:15,1033,264
2020/1/23,14:20,1034,266
2020/1/23,14:25,1035,253
2020/1/23,14:30,1039,256
2020/1/23,14:35,1025,242
2020/1/23,14:40,1021,230
2020/1/23,14:45,1037,232
2020/1/23,14:50,1032,214
2020/1/23,14:55,1036,202
2020/1/23,15:00,1025,187
2020/1/23,15:05,1006,165
2020/1/23,15:10,1007,160
2020/1/23,15:15,1005,153
2020/1/23,15:20,1026,166
2020/1/23,15:25,1034,155
2020/1/23,15:30,1029,145
2020/1/23,15:35,1031,137
2020/1/23,15:40,1020,118
2020/1/23,15:45,1034,121
2020/1/23,15:50,1031,114
2020/1/23,15:55,1042,108
2020/1/23,16:00,1048,106
2020/1/23,16:05,1042,96
2020/1/23,16:10,1044,83
2020/1/23,16:15,1042,78
2020/1/23,16:20,1044,70
2020/1/23,16:25,1040,64
2020/1/23,16:30,1045,60
2020/1/23,16:35,1047,53
2020/1/23,16:40,1045,49
2020/1/23,16:45,1052,42
2020/1/23,16:50,1053,35
2020/1/23,16:55,1050,30
2020/1/23,17:00,1048,23
2020/1/23,17:05,1049,19
2020/1/23,17:10,1058,15
2020/1/23,17:15,1057,12
2020/1/23,17:20,1063,9
2020/1/23,17:25,1066,5
2020/1/23,17:30,1075,3
2020/1/23,17:35,1077,1
2020/1/23,17:40,1083,0
2020/1/23,17:45,1086,0
2020/1/23,17:50,1086,0
2020/1/23,17:55,1092,0
2020/1/23,18:00,1098,0
2020/1/23,18:05,1098,0
2020/1/23,18:10,1102,0
2020/1/23,18:15,1102,0
2020/1/23,18:20,1100,0
2020/1/23,18:25,1096,0
2020/1/23,18:30,1093,0
2020/1/23,18:35,1100,0
2020/1/23,18:40,1090,0
2020/1/23,18:45,1091,0
2020/1/23,18:50,1084,0
2020/1/23,18:55,1092,0
2020/1/23,19:00,1084,0
2020/1/23,19:05,1081,0
2020/1/23,19:10,1071,0
2020/1/23,19:15,1070,0
2020/1/23,19:20,1066,0
2020/1/23,19:25,1058,0
2020/1/23,19:30,1059,0
2020/1/23,19:35,1062,0
2020/1/23,19:40,1044,0
2020/1/23,19:45,1043,0
2020/1/23,19:50,1046,0
2020/1/23,19:55,1051,0
2020/1/23,20:00,1045,0
2020/1/23,20:05,1041,0
2020/1/23,20:10,1039,0
2020/1/23,20:15,1031,0
2020/1/23,20:20,1035,0
2020/1/23,20:25,1025,0
2020/1/23,20:30,1025,0
2020/1/23,20:35,1020,0
2020/1/23,20:40,1005,0
2020/1/23,20:45,1006,0
2020/1/23,20:50,1006,0
2020/1/23,20:55,1004,0
2020/1/23,21:00,1005,0
2020/1/23,21:05,1000,0
2020/1/23,21:10,991,0
2020/1/23,21:15,988,0
2020/1/23,21:20,982,0
2020/1/23,21:25,978,0
2020/1/23,21:30,977,0
2020/1/23,21:35,970,0
2020/1/23,21:40,969,0
2020/1/23,21:45,971,0
2020/1/23,21:50,957,0
2020/1/23,21:55,959,0
2020/1/23,22:00,950,0
2020/1/23,22:05,949,0
2020/1/23,22:10,953,0
2020/1/23,22:15,948,0
2020/1/23,22:20,940,0
2020/1/23,22:25,932,0
2020/1/23,22:30,932,0
2020/1/23,22:35,926,0
2020/1/23,22:40,920,0
2020/1/23,22:45,912,0
2020/1/23,22:50,904,0
2020/1/23,22:55,900,0
2020/1/23,23:00,896,0
2020/1/23,23:05,908,0
2020/1/23,23:10,899,0
2020/1/23,23:15,894,0
2020/1/23,23:20,895,0
2020/1/23,23:25,886,0
2020/1/23,23:30,891,0
2020/1/23,23:35,881,0
2020/1/23,23:40,872,0
2020/1/23,23:45,872,0
2020/1/23,23:50,863,0
2020/1/23,23:55,861,0
