2017/6/18 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1048,19:00～20:00,6/17,9:00,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,19:00～20:00,6/17,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/6/17,0:00,770,755,75
2017/6/17,1:00,756,730,74
2017/6/17,2:00,769,755,75
2017/6/17,3:00,817,810,80
2017/6/17,4:00,845,840,83
2017/6/17,5:00,829,825,82
2017/6/17,6:00,803,795,76
2017/6/17,7:00,799,800,74
2017/6/17,8:00,837,830,76
2017/6/17,9:00,903,885,80
2017/6/17,10:00,957,925,82
2017/6/17,11:00,965,935,82
2017/6/17,12:00,952,920,81
2017/6/17,13:00,959,940,81
2017/6/17,14:00,964,915,84
2017/6/17,15:00,961,910,86
2017/6/17,16:00,964,925,89
2017/6/17,17:00,957,930,88
2017/6/17,18:00,949,955,90
2017/6/17,19:00,956,960,91
2017/6/17,20:00,935,930,91
2017/6/17,21:00,880,875,87
2017/6/17,22:00,833,825,84
2017/6/17,23:00,785,775,80

最大使用率(%),時間帯
91,20:00～21:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1006,19:00～20:00,6/17,18:00,9,92

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
920,19:00～20:00,6/17,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/6/17,0:00,808
2017/6/17,0:05,783
2017/6/17,0:10,771
2017/6/17,0:15,782
2017/6/17,0:20,780
2017/6/17,0:25,778
2017/6/17,0:30,766
2017/6/17,0:35,773
2017/6/17,0:40,761
2017/6/17,0:45,746
2017/6/17,0:50,749
2017/6/17,0:55,752
2017/6/17,1:00,762
2017/6/17,1:05,769
2017/6/17,1:10,761
2017/6/17,1:15,756
2017/6/17,1:20,762
2017/6/17,1:25,760
2017/6/17,1:30,752
2017/6/17,1:35,749
2017/6/17,1:40,746
2017/6/17,1:45,749
2017/6/17,1:50,754
2017/6/17,1:55,760
2017/6/17,2:00,751
2017/6/17,2:05,749
2017/6/17,2:10,760
2017/6/17,2:15,756
2017/6/17,2:20,765
2017/6/17,2:25,764
2017/6/17,2:30,764
2017/6/17,2:35,770
2017/6/17,2:40,789
2017/6/17,2:45,782
2017/6/17,2:50,787
2017/6/17,2:55,787
2017/6/17,3:00,788
2017/6/17,3:05,804
2017/6/17,3:10,804
2017/6/17,3:15,806
2017/6/17,3:20,810
2017/6/17,3:25,808
2017/6/17,3:30,821
2017/6/17,3:35,824
2017/6/17,3:40,831
2017/6/17,3:45,825
2017/6/17,3:50,840
2017/6/17,3:55,843
2017/6/17,4:00,838
2017/6/17,4:05,843
2017/6/17,4:10,834
2017/6/17,4:15,843
2017/6/17,4:20,852
2017/6/17,4:25,843
2017/6/17,4:30,851
2017/6/17,4:35,848
2017/6/17,4:40,861
2017/6/17,4:45,851
2017/6/17,4:50,847
2017/6/17,4:55,832
2017/6/17,5:00,845
2017/6/17,5:05,856
2017/6/17,5:10,849
2017/6/17,5:15,844
2017/6/17,5:20,837
2017/6/17,5:25,836
2017/6/17,5:30,827
2017/6/17,5:35,821
2017/6/17,5:40,822
2017/6/17,5:45,808
2017/6/17,5:50,799
2017/6/17,5:55,798
2017/6/17,6:00,808
2017/6/17,6:05,816
2017/6/17,6:10,807
2017/6/17,6:15,812
2017/6/17,6:20,811
2017/6/17,6:25,795
2017/6/17,6:30,796
2017/6/17,6:35,806
2017/6/17,6:40,804
2017/6/17,6:45,789
2017/6/17,6:50,793
2017/6/17,6:55,791
2017/6/17,7:00,789
2017/6/17,7:05,789
2017/6/17,7:10,800
2017/6/17,7:15,803
2017/6/17,7:20,795
2017/6/17,7:25,793
2017/6/17,7:30,796
2017/6/17,7:35,803
2017/6/17,7:40,801
2017/6/17,7:45,801
2017/6/17,7:50,802
2017/6/17,7:55,796
2017/6/17,8:00,820
2017/6/17,8:05,818
2017/6/17,8:10,819
2017/6/17,8:15,824
2017/6/17,8:20,822
2017/6/17,8:25,822
2017/6/17,8:30,845
2017/6/17,8:35,841
2017/6/17,8:40,850
2017/6/17,8:45,854
2017/6/17,8:50,848
2017/6/17,8:55,862
2017/6/17,9:00,860
2017/6/17,9:05,892
2017/6/17,9:10,890
2017/6/17,9:15,886
2017/6/17,9:20,901
2017/6/17,9:25,907
2017/6/17,9:30,916
2017/6/17,9:35,897
2017/6/17,9:40,920
2017/6/17,9:45,909
2017/6/17,9:50,929
2017/6/17,9:55,916
2017/6/17,10:00,947
2017/6/17,10:05,932
2017/6/17,10:10,925
2017/6/17,10:15,937
2017/6/17,10:20,950
2017/6/17,10:25,956
2017/6/17,10:30,957
2017/6/17,10:35,967
2017/6/17,10:40,974
2017/6/17,10:45,968
2017/6/17,10:50,988
2017/6/17,10:55,980
2017/6/17,11:00,979
2017/6/17,11:05,956
2017/6/17,11:10,975
2017/6/17,11:15,947
2017/6/17,11:20,948
2017/6/17,11:25,985
2017/6/17,11:30,983
2017/6/17,11:35,978
2017/6/17,11:40,955
2017/6/17,11:45,968
2017/6/17,11:50,962
2017/6/17,11:55,953
2017/6/17,12:00,960
2017/6/17,12:05,975
2017/6/17,12:10,941
2017/6/17,12:15,970
2017/6/17,12:20,925
2017/6/17,12:25,965
2017/6/17,12:30,955
2017/6/17,12:35,958
2017/6/17,12:40,944
2017/6/17,12:45,941
2017/6/17,12:50,950
2017/6/17,12:55,935
2017/6/17,13:00,964
2017/6/17,13:05,958
2017/6/17,13:10,966
2017/6/17,13:15,941
2017/6/17,13:20,950
2017/6/17,13:25,952
2017/6/17,13:30,952
2017/6/17,13:35,963
2017/6/17,13:40,955
2017/6/17,13:45,953
2017/6/17,13:50,977
2017/6/17,13:55,972
2017/6/17,14:00,988
2017/6/17,14:05,965
2017/6/17,14:10,963
2017/6/17,14:15,971
2017/6/17,14:20,952
2017/6/17,14:25,978
2017/6/17,14:30,965
2017/6/17,14:35,958
2017/6/17,14:40,957
2017/6/17,14:45,957
2017/6/17,14:50,958
2017/6/17,14:55,962
2017/6/17,15:00,948
2017/6/17,15:05,957
2017/6/17,15:10,967
2017/6/17,15:15,941
2017/6/17,15:20,955
2017/6/17,15:25,975
2017/6/17,15:30,962
2017/6/17,15:35,959
2017/6/17,15:40,964
2017/6/17,15:45,957
2017/6/17,15:50,975
2017/6/17,15:55,976
2017/6/17,16:00,956
2017/6/17,16:05,971
2017/6/17,16:10,971
2017/6/17,16:15,976
2017/6/17,16:20,972
2017/6/17,16:25,960
2017/6/17,16:30,957
2017/6/17,16:35,961
2017/6/17,16:40,961
2017/6/17,16:45,974
2017/6/17,16:50,969
2017/6/17,16:55,957
2017/6/17,17:00,962
2017/6/17,17:05,962
2017/6/17,17:10,954
2017/6/17,17:15,955
2017/6/17,17:20,969
2017/6/17,17:25,968
2017/6/17,17:30,959
2017/6/17,17:35,954
2017/6/17,17:40,955
2017/6/17,17:45,950
2017/6/17,17:50,952
2017/6/17,17:55,950
2017/6/17,18:00,946
2017/6/17,18:05,953
2017/6/17,18:10,946
2017/6/17,18:15,960
2017/6/17,18:20,955
2017/6/17,18:25,946
2017/6/17,18:30,947
2017/6/17,18:35,943
2017/6/17,18:40,943
2017/6/17,18:45,946
2017/6/17,18:50,960
2017/6/17,18:55,947
2017/6/17,19:00,949
2017/6/17,19:05,955
2017/6/17,19:10,954
2017/6/17,19:15,959
2017/6/17,19:20,952
2017/6/17,19:25,951
2017/6/17,19:30,959
2017/6/17,19:35,964
2017/6/17,19:40,963
2017/6/17,19:45,954
2017/6/17,19:50,956
2017/6/17,19:55,959
2017/6/17,20:00,951
2017/6/17,20:05,953
2017/6/17,20:10,950
2017/6/17,20:15,937
2017/6/17,20:20,951
2017/6/17,20:25,941
2017/6/17,20:30,920
2017/6/17,20:35,926
2017/6/17,20:40,936
