2016/5/13 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1990,15:00～16:00,5/12,9:30,16,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1710,15:00～16:00,5/12,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%)
2016/5/12,0:00,1267,1240,63
2016/5/12,1:00,1217,1220,61
2016/5/12,2:00,1258,1280,63
2016/5/12,3:00,1319,1320,66
2016/5/12,4:00,1321,1310,66
2016/5/12,5:00,1274,1260,64
2016/5/12,6:00,1289,1290,64
2016/5/12,7:00,1366,1390,68
2016/5/12,8:00,1503,1530,75
2016/5/12,9:00,1631,1650,81
2016/5/12,10:00,1664,1670,83
2016/5/12,11:00,1685,1690,84
2016/5/12,12:00,1586,1590,79
2016/5/12,13:00,1672,1690,84
2016/5/12,14:00,1701,1700,85
2016/5/12,15:00,1700,1710,85
2016/5/12,16:00,1727,1700,86
2016/5/12,17:00,1701,1660,85
2016/5/12,18:00,1673,1670,84
2016/5/12,19:00,1674,1660,84
2016/5/12,20:00,1595,1560,80
2016/5/12,21:00,1510,1480,75
2016/5/12,22:00,1453,1430,73
2016/5/12,23:00,1375,1350,69

最大使用率(%),時間帯
86,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2106,15:00～16:00,5/12,18:30,22,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1730,15:00～16:00,5/12,18:30

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/5/12,0:00,1318
2016/5/12,0:05,1307
2016/5/12,0:10,1289
2016/5/12,0:15,1281
2016/5/12,0:20,1268
2016/5/12,0:25,1261
2016/5/12,0:30,1259
2016/5/12,0:35,1256
2016/5/12,0:40,1255
2016/5/12,0:45,1239
2016/5/12,0:50,1234
2016/5/12,0:55,1237
2016/5/12,1:00,1229
2016/5/12,1:05,1229
2016/5/12,1:10,1216
2016/5/12,1:15,1218
2016/5/12,1:20,1213
2016/5/12,1:25,1206
2016/5/12,1:30,1213
2016/5/12,1:35,1216
2016/5/12,1:40,1214
2016/5/12,1:45,1216
2016/5/12,1:50,1217
2016/5/12,1:55,1222
2016/5/12,2:00,1226
2016/5/12,2:05,1229
2016/5/12,2:10,1236
2016/5/12,2:15,1242
2016/5/12,2:20,1245
2016/5/12,2:25,1254
2016/5/12,2:30,1258
2016/5/12,2:35,1260
2016/5/12,2:40,1276
2016/5/12,2:45,1282
2016/5/12,2:50,1290
2016/5/12,2:55,1295
2016/5/12,3:00,1294
2016/5/12,3:05,1308
2016/5/12,3:10,1310
2016/5/12,3:15,1311
2016/5/12,3:20,1323
2016/5/12,3:25,1329
2016/5/12,3:30,1332
2016/5/12,3:35,1328
2016/5/12,3:40,1329
2016/5/12,3:45,1333
2016/5/12,3:50,1316
2016/5/12,3:55,1315
2016/5/12,4:00,1334
2016/5/12,4:05,1330
2016/5/12,4:10,1335
2016/5/12,4:15,1330
2016/5/12,4:20,1324
2016/5/12,4:25,1325
2016/5/12,4:30,1323
2016/5/12,4:35,1322
2016/5/12,4:40,1318
2016/5/12,4:45,1314
2016/5/12,4:50,1307
2016/5/12,4:55,1287
2016/5/12,5:00,1293
2016/5/12,5:05,1291
2016/5/12,5:10,1300
2016/5/12,5:15,1299
2016/5/12,5:20,1294
2016/5/12,5:25,1280
2016/5/12,5:30,1272
2016/5/12,5:35,1257
2016/5/12,5:40,1245
2016/5/12,5:45,1248
2016/5/12,5:50,1251
2016/5/12,5:55,1252
2016/5/12,6:00,1249
2016/5/12,6:05,1264
2016/5/12,6:10,1276
2016/5/12,6:15,1281
2016/5/12,6:20,1285
2016/5/12,6:25,1284
2016/5/12,6:30,1275
2016/5/12,6:35,1293
2016/5/12,6:40,1303
2016/5/12,6:45,1314
