2020/1/10 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
560,17:00～18:00,1月9日,16:48,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
463,17:00～18:00,1月9日,16:48

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
560,17:00～18:00,1月9日,16:48,21,83

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
463,17:00～18:00,1月9日,16:48

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/1/9,0:00,406,407,78,519
2020/1/9,1:00,420,420,80,522
2020/1/9,2:00,436,436,82,535
2020/1/9,3:00,450,449,82,548
2020/1/9,4:00,450,449,81,552
2020/1/9,5:00,447,446,81,554
2020/1/9,6:00,450,449,81,554
2020/1/9,7:00,440,439,81,540
2020/1/9,8:00,456,456,81,560
2020/1/9,9:00,453,453,82,553
2020/1/9,10:00,435,435,82,530
2020/1/9,11:00,416,416,81,515
2020/1/9,12:00,388,389,76,508
2020/1/9,13:00,406,405,79,511
2020/1/9,14:00,415,414,81,512
2020/1/9,15:00,436,435,81,539
2020/1/9,16:00,456,458,80,572
2020/1/9,17:00,461,463,82,560
2020/1/9,18:00,453,453,80,569
2020/1/9,19:00,441,443,82,541
2020/1/9,20:00,431,429,82,523
2020/1/9,21:00,420,417,82,510
2020/1/9,22:00,399,400,81,492
2020/1/9,23:00,410,413,81,504

最大使用率(%),時間帯
82,20:00～21:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
546,6:00～7:00,1月10日,14:46,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
458,6:00～7:00,1月10日,14:46

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
539,16:00～17:00,1月10日,14:46,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
453,16:00～17:00,1月10日,14:46

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/1/9,0:00,403,0
2020/1/9,0:05,410,0
2020/1/9,0:10,413,0
2020/1/9,0:15,415,0
2020/1/9,0:20,410,0
2020/1/9,0:25,402,0
2020/1/9,0:30,402,0
2020/1/9,0:35,404,0
2020/1/9,0:40,403,0
2020/1/9,0:45,402,0
2020/1/9,0:50,402,0
2020/1/9,0:55,401,0
2020/1/9,1:00,406,0
2020/1/9,1:05,413,0
2020/1/9,1:10,414,0
2020/1/9,1:15,413,0
2020/1/9,1:20,414,0
2020/1/9,1:25,418,0
2020/1/9,1:30,420,0
2020/1/9,1:35,420,0
2020/1/9,1:40,424,0
2020/1/9,1:45,426,0
2020/1/9,1:50,428,0
2020/1/9,1:55,429,0
2020/1/9,2:00,431,0
2020/1/9,2:05,431,0
