2018/01/17 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
138,18:00～19:00,01月16日,20:10,58,63

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,18:00～19:00,01月16日,20:10

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/01/16,00:00,70,72,50
2018/01/16,01:00,68,70,49
2018/01/16,02:00,70,72,50
2018/01/16,03:00,71,73,51
2018/01/16,04:00,70,72,50
2018/01/16,05:00,68,70,49
2018/01/16,06:00,71,74,51
2018/01/16,07:00,77,79,55
2018/01/16,08:00,79,79,57
2018/01/16,09:00,81,81,58
2018/01/16,10:00,80,82,57
2018/01/16,11:00,80,81,57
2018/01/16,12:00,79,79,57
2018/01/16,13:00,81,82,58
2018/01/16,14:00,82,82,59
2018/01/16,15:00,81,83,58
2018/01/16,16:00,81,83,58
2018/01/16,17:00,80,83,57
2018/01/16,18:00,87,89,63
2018/01/16,19:00,87,89,63
2018/01/16,20:00,85,87,61
2018/01/16,21:00,80,82,57
2018/01/16,22:00,74,76,53
2018/01/16,23:00,70,72,50

最大使用率(%),時間帯
63,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
138,18:00～19:00,01月17日,00:00,53,65

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,18:00～19:00,01月17日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/01/16,00:00,73
2018/01/16,00:05,73
2018/01/16,00:10,73
2018/01/16,00:15,72
2018/01/16,00:20,71
2018/01/16,00:25,68
2018/01/16,00:30,69
2018/01/16,00:35,71
2018/01/16,00:40,71
2018/01/16,00:45,71
2018/01/16,00:50,69
2018/01/16,00:55,70
2018/01/16,01:00,70
2018/01/16,01:05,71
2018/01/16,01:10,70
2018/01/16,01:15,69
2018/01/16,01:20,67
2018/01/16,01:25,67
2018/01/16,01:30,70
2018/01/16,01:35,70
2018/01/16,01:40,70
2018/01/16,01:45,69
2018/01/16,01:50,70
2018/01/16,01:55,71
2018/01/16,02:00,70
2018/01/16,02:05,70
2018/01/16,02:10,69
2018/01/16,02:15,68
2018/01/16,02:20,69
2018/01/16,02:25,72
2018/01/16,02:30,72
2018/01/16,02:35,72
2018/01/16,02:40,71
2018/01/16,02:45,72
2018/01/16,02:50,73
2018/01/16,02:55,72
2018/01/16,03:00,72
2018/01/16,03:05,72
2018/01/16,03:10,70
2018/01/16,03:15,70
2018/01/16,03:20,73
2018/01/16,03:25,73
2018/01/16,03:30,73
2018/01/16,03:35,71
2018/01/16,03:40,72
2018/01/16,03:45,73
2018/01/16,03:50,73
2018/01/16,03:55,72
2018/01/16,04:00,72
2018/01/16,04:05,70
2018/01/16,04:10,69
2018/01/16,04:15,71
2018/01/16,04:20,73
2018/01/16,04:25,72
2018/01/16,04:30,71
2018/01/16,04:35,70
2018/01/16,04:40,71
2018/01/16,04:45,71
2018/01/16,04:50,71
2018/01/16,04:55,71
2018/01/16,05:00,68
