2020/03/27 01:01 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
10906,09:00～10:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2020/03/26,00:00,8697,8693,-
2020/03/26,01:00,8577,8636,-
2020/03/26,02:00,8779,8853,-
2020/03/26,03:00,8988,9066,-
2020/03/26,04:00,9067,9161,-
2020/03/26,05:00,9198,9302,-
2020/03/26,06:00,9527,9659,-
2020/03/26,07:00,9860,9953,-
2020/03/26,08:00,10589,10587,-
2020/03/26,09:00,10961,10906,-
2020/03/26,10:00,10775,10719,-
2020/03/26,11:00,10664,10633,-
2020/03/26,12:00,10052,9993,-
2020/03/26,13:00,10351,10297,-
2020/03/26,14:00,10208,10170,-
2020/03/26,15:00,10023,9980,-
2020/03/26,16:00,10089,10060,-
2020/03/26,17:00,10087,10128,-
2020/03/26,18:00,10444,10502,-
2020/03/26,19:00,10247,10306,-
2020/03/26,20:00,9880,9954,-
2020/03/26,21:00,9518,9600,-
2020/03/26,22:00,9098,9236,-
2020/03/26,23:00,8713,8884,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
11059,9:00～10:00,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2020/03/26,00:00,8930
2020/03/26,00:05,8880
2020/03/26,00:10,8851
2020/03/26,00:15,8816
2020/03/26,00:20,8756
2020/03/26,00:25,8714
2020/03/26,00:30,8641
2020/03/26,00:35,8631
2020/03/26,00:40,8609
2020/03/26,00:45,8567
2020/03/26,00:50,8538
2020/03/26,00:55,8518
2020/03/26,01:00,8519
2020/03/26,01:05,8574
2020/03/26,01:10,8564
2020/03/26,01:15,8556
2020/03/26,01:20,8557
2020/03/26,01:25,8560
2020/03/26,01:30,8551
2020/03/26,01:35,8573
2020/03/26,01:40,8583
2020/03/26,01:45,8621
2020/03/26,01:50,8640
2020/03/26,01:55,8626
2020/03/26,02:00,8639
2020/03/26,02:05,8681
2020/03/26,02:10,8703
2020/03/26,02:15,8716
2020/03/26,02:20,8743
2020/03/26,02:25,8785
2020/03/26,02:30,8795
2020/03/26,02:35,8809
2020/03/26,02:40,8821
2020/03/26,02:45,8833
2020/03/26,02:50,8871
2020/03/26,02:55,8869
2020/03/26,03:00,8909
2020/03/26,03:05,8932
2020/03/26,03:10,8971
2020/03/26,03:15,8981
2020/03/26,03:20,8991
2020/03/26,03:25,8997
2020/03/26,03:30,9001
2020/03/26,03:35,9022
2020/03/26,03:40,9011
2020/03/26,03:45,9031
2020/03/26,03:50,9016
2020/03/26,03:55,9014
2020/03/26,04:00,9002
2020/03/26,04:05,9015
2020/03/26,04:10,9047
2020/03/26,04:15,9043
2020/03/26,04:20,9049
2020/03/26,04:25,9065
2020/03/26,04:30,9078
2020/03/26,04:35,9094
2020/03/26,04:40,9071
2020/03/26,04:45,9082
2020/03/26,04:50,9103
2020/03/26,04:55,9112
2020/03/26,05:00,9118
2020/03/26,05:05,9166
2020/03/26,05:10,9195
2020/03/26,05:15,9197
2020/03/26,05:20,9190
2020/03/26,05:25,9209
2020/03/26,05:30,9227
2020/03/26,05:35,9228
2020/03/26,05:40,9233
2020/03/26,05:45,9240
2020/03/26,05:50,9224
2020/03/26,05:55,9238
2020/03/26,06:00,9303
2020/03/26,06:05,9383
2020/03/26,06:10,9444
2020/03/26,06:15,9470
2020/03/26,06:20,9472
2020/03/26,06:25,9514
2020/03/26,06:30,9525
2020/03/26,06:35,9592
2020/03/26,06:40,9626
2020/03/26,06:45,9641
2020/03/26,06:50,9653
2020/03/26,06:55,9651
2020/03/26,07:00,9641
2020/03/26,07:05,9682
2020/03/26,07:10,9721
2020/03/26,07:15,9752
2020/03/26,07:20,9793
2020/03/26,07:25,9826
2020/03/26,07:30,9865
2020/03/26,07:35,9934
2020/03/26,07:40,9939
2020/03/26,07:45,9989
2020/03/26,07:50,10012
2020/03/26,07:55,10023
2020/03/26,08:00,10120
2020/03/26,08:05,10236
2020/03/26,08:10,10307
2020/03/26,08:15,10412
2020/03/26,08:20,10487
2020/03/26,08:25,10552
2020/03/26,08:30,10629
2020/03/26,08:35,10696
2020/03/26,08:40,10748
2020/03/26,08:45,10767
2020/03/26,08:50,10815
2020/03/26,08:55,10850
2020/03/26,09:00,10866
2020/03/26,09:05,10954
2020/03/26,09:10,10975
2020/03/26,09:15,10965
2020/03/26,09:20,10952
2020/03/26,09:25,10955
2020/03/26,09:30,10965
2020/03/26,09:35,10955
2020/03/26,09:40,10969
2020/03/26,09:45,10954
2020/03/26,09:50,10940
2020/03/26,09:55,10938
2020/03/26,10:00,10894
2020/03/26,10:05,10830
2020/03/26,10:10,10791
2020/03/26,10:15,10791
2020/03/26,10:20,10784
2020/03/26,10:25,10790
2020/03/26,10:30,10772
2020/03/26,10:35,10751
2020/03/26,10:40,10742
2020/03/26,10:45,10729
2020/03/26,10:50,10705
2020/03/26,10:55,0
2020/03/26,11:00,0
2020/03/26,11:05,0
2020/03/26,11:10,0
2020/03/26,11:15,0
2020/03/26,11:20,0
2020/03/26,11:25,0
2020/03/26,11:30,0
2020/03/26,11:35,0
2020/03/26,11:40,0
2020/03/26,11:45,0
2020/03/26,11:50,0
2020/03/26,11:55,0
2020/03/26,12:00,0
2020/03/26,12:05,0
2020/03/26,12:10,0
2020/03/26,12:15,0
2020/03/26,12:20,0
2020/03/26,12:25,0
2020/03/26,12:30,0
2020/03/26,12:35,0
2020/03/26,12:40,0
2020/03/26,12:45,0
2020/03/26,12:50,0
2020/03/26,12:55,0
2020/03/26,13:00,0
2020/03/26,13:05,0
2020/03/26,13:10,0
2020/03/26,13:15,0
2020/03/26,13:20,0
2020/03/26,13:25,0
2020/03/26,13:30,0
2020/03/26,13:35,0
2020/03/26,13:40,0
2020/03/26,13:45,0
2020/03/26,13:50,0
2020/03/26,13:55,0
2020/03/26,14:00,0
2020/03/26,14:05,0
2020/03/26,14:10,0
2020/03/26,14:15,0
2020/03/26,14:20,0
2020/03/26,14:25,0
2020/03/26,14:30,0
2020/03/26,14:35,0
2020/03/26,14:40,0
2020/03/26,14:45,0
2020/03/26,14:50,0
2020/03/26,14:55,0
2020/03/26,15:00,0
2020/03/26,15:05,0
2020/03/26,15:10,0
2020/03/26,15:15,0
2020/03/26,15:20,0
2020/03/26,15:25,0
2020/03/26,15:30,0
2020/03/26,15:35,0
2020/03/26,15:40,0
2020/03/26,15:45,0
2020/03/26,15:50,0
2020/03/26,15:55,0
2020/03/26,16:00,0
2020/03/26,16:05,0
2020/03/26,16:10,0
2020/03/26,16:15,0
2020/03/26,16:20,0
2020/03/26,16:25,0
2020/03/26,16:30,0
2020/03/26,16:35,0
2020/03/26,16:40,0
2020/03/26,16:45,0
2020/03/26,16:50,0
2020/03/26,16:55,0
2020/03/26,17:00,0
2020/03/26,17:05,0
2020/03/26,17:10,0
2020/03/26,17:15,0
2020/03/26,17:20,0
2020/03/26,17:25,0
2020/03/26,17:30,0
2020/03/26,17:35,0
2020/03/26,17:40,0
2020/03/26,17:45,0
2020/03/26,17:50,0
2020/03/26,17:55,0
2020/03/26,18:00,0
2020/03/26,18:05,0
