2020/5/12 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1079,11:00～12:00,5月10日,18:03,23,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
900,11:00～12:00,5月11日,9:47

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1079,11:00～12:00,5月11日,9:47,23,82

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
880,11:00～12:00,5月11日,9:47

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/11,0:00,629,640,72,873
2020/5/11,1:00,641,661,74,871
2020/5/11,2:00,667,689,75,891
2020/5/11,3:00,693,711,78,884
2020/5/11,4:00,698,720,77,904
2020/5/11,5:00,699,736,75,928
2020/5/11,6:00,682,723,71,959
2020/5/11,7:00,694,729,70,998
2020/5/11,8:00,811,829,75,1083
2020/5/11,9:00,860,887,76,1133
2020/5/11,10:00,869,899,79,1098
2020/5/11,11:00,900,900,83,1079
2020/5/11,12:00,850,850,79,1071
2020/5/11,13:00,870,867,83,1053
2020/5/11,14:00,860,863,80,1078
2020/5/11,15:00,855,843,81,1060
2020/5/11,16:00,874,856,80,1091
2020/5/11,17:00,840,824,80,1051
2020/5/11,18:00,810,860,78,1039
2020/5/11,19:00,796,848,78,1025
2020/5/11,20:00,758,807,76,1002
2020/5/11,21:00,722,754,74,972
2020/5/11,22:00,715,735,73,985
2020/5/11,23:00,693,722,71,972

最大使用率(%),時間帯
83,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1140,11:00～12:00,5月11日,18:03,28,78

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,11:00～12:00,5月11日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1056,15:00～16:00,5月11日,18:03,20,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
879,15:00～16:00,5月11日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/5/11,0:00,634,0,113
2020/5/11,0:05,653,0,114
2020/5/11,0:10,631,0,114
2020/5/11,0:15,637,0,115
2020/5/11,0:20,631,0,115
2020/5/11,0:25,629,0,113
2020/5/11,0:30,619,0,112
2020/5/11,0:35,625,0,110
2020/5/11,0:40,624,0,108
2020/5/11,0:45,625,0,109
2020/5/11,0:50,625,0,108
2020/5/11,0:55,621,0,107
2020/5/11,1:00,619,0,108
2020/5/11,1:05,632,0,108
2020/5/11,1:10,634,0,107
2020/5/11,1:15,634,0,107
2020/5/11,1:20,637,0,106
2020/5/11,1:25,642,0,106
2020/5/11,1:30,641,0,106
2020/5/11,1:35,646,0,103
2020/5/11,1:40,644,0,100
2020/5/11,1:45,645,0,99
2020/5/11,1:50,650,0,98
2020/5/11,1:55,651,0,97
2020/5/11,2:00,647,0,98
2020/5/11,2:05,651,0,98
2020/5/11,2:10,651,0,98
2020/5/11,2:15,661,0,98
2020/5/11,2:20,666,0,98
2020/5/11,2:25,664,0,99
2020/5/11,2:30,663,0,98
2020/5/11,2:35,674,0,98
2020/5/11,2:40,677,0,99
2020/5/11,2:45,675,0,98
2020/5/11,2:50,677,0,99
2020/5/11,2:55,679,0,99
2020/5/11,3:00,682,0,100
2020/5/11,3:05,684,0,100
2020/5/11,3:10,681,0,101
2020/5/11,3:15,695,0,102
2020/5/11,3:20,694,0,102
2020/5/11,3:25,696,0,103
2020/5/11,3:30,692,0,105
2020/5/11,3:35,695,0,106
2020/5/11,3:40,695,0,106
2020/5/11,3:45,699,0,106
2020/5/11,3:50,701,0,105
2020/5/11,3:55,693,0,105
2020/5/11,4:00,694,0,105
2020/5/11,4:05,690,0,105
2020/5/11,4:10,699,0,104
2020/5/11,4:15,699,0,102
2020/5/11,4:20,704,0,103
2020/5/11,4:25,701,0,103
2020/5/11,4:30,698,0,102
2020/5/11,4:35,700,0,98
2020/5/11,4:40,697,0,97
2020/5/11,4:45,697,1,96
2020/5/11,4:50,694,3,96
2020/5/11,4:55,697,6,95
2020/5/11,5:00,696,9,94
2020/5/11,5:05,701,12,92
2020/5/11,5:10,702,15,91
2020/5/11,5:15,702,19,89
2020/5/11,5:20,704,23,87
2020/5/11,5:25,700,27,87
2020/5/11,5:30,701,31,85
2020/5/11,5:35,699,34,83
2020/5/11,5:40,698,39,83
2020/5/11,5:45,698,44,83
2020/5/11,5:50,692,50,81
2020/5/11,5:55,693,55,80
2020/5/11,6:00,688,58,79
