2018/9/18 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1236,19:00～20:00,9/17,9:00,9,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1130,19:00～20:00,9/17,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/9/17,0:00,777,755,79
2018/9/17,1:00,745,735,75
2018/9/17,2:00,746,750,74
2018/9/17,3:00,777,780,78
2018/9/17,4:00,813,805,79
2018/9/17,5:00,828,815,80
2018/9/17,6:00,818,795,76
2018/9/17,7:00,843,810,72
2018/9/17,8:00,920,860,75
2018/9/17,9:00,1014,940,77
2018/9/17,10:00,1058,1030,76
2018/9/17,11:00,1097,1090,78
2018/9/17,12:00,1120,1110,80
2018/9/17,13:00,1124,1110,81
2018/9/17,14:00,1115,1110,83
2018/9/17,15:00,1118,1100,83
2018/9/17,16:00,1114,1100,85
2018/9/17,17:00,1119,1110,87
2018/9/17,18:00,1140,1125,92
2018/9/17,19:00,1121,1130,91
2018/9/17,20:00,1060,1065,86
2018/9/17,21:00,1000,995,82
2018/9/17,22:00,939,935,83
2018/9/17,23:00,880,855,84

最大使用率(%),時間帯
92,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1422,14:00～15:00,9/17,18:00,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1220,14:00～15:00,9/17,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/9/17,0:00,808
2018/9/17,0:05,791
2018/9/17,0:10,788
2018/9/17,0:15,792
2018/9/17,0:20,786
2018/9/17,0:25,787
2018/9/17,0:30,774
2018/9/17,0:35,769
2018/9/17,0:40,764
2018/9/17,0:45,763
2018/9/17,0:50,753
2018/9/17,0:55,750
2018/9/17,1:00,742
2018/9/17,1:05,759
2018/9/17,1:10,749
2018/9/17,1:15,758
2018/9/17,1:20,751
2018/9/17,1:25,738
2018/9/17,1:30,740
2018/9/17,1:35,747
2018/9/17,1:40,749
2018/9/17,1:45,739
2018/9/17,1:50,733
2018/9/17,1:55,739
2018/9/17,2:00,738
2018/9/17,2:05,748
2018/9/17,2:10,739
2018/9/17,2:15,743
2018/9/17,2:20,748
2018/9/17,2:25,743
2018/9/17,2:30,743
2018/9/17,2:35,743
2018/9/17,2:40,741
2018/9/17,2:45,761
2018/9/17,2:50,756
2018/9/17,2:55,761
2018/9/17,3:00,755
2018/9/17,3:05,766
2018/9/17,3:10,769
2018/9/17,3:15,781
2018/9/17,3:20,779
2018/9/17,3:25,770
2018/9/17,3:30,774
2018/9/17,3:35,788
2018/9/17,3:40,785
2018/9/17,3:45,787
2018/9/17,3:50,789
2018/9/17,3:55,799
2018/9/17,4:00,804
2018/9/17,4:05,809
2018/9/17,4:10,810
2018/9/17,4:15,810
2018/9/17,4:20,808
2018/9/17,4:25,813
2018/9/17,4:30,817
2018/9/17,4:35,823
2018/9/17,4:40,825
2018/9/17,4:45,824
2018/9/17,4:50,827
2018/9/17,4:55,833
2018/9/17,5:00,838
2018/9/17,5:05,841
2018/9/17,5:10,835
